suite,metric,method,dataset,sparsity,cka_strength,round,mean,std,count,seed_count,seeds
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.5,7,0.19422,0.011505954979922357,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.5,8,0.20206,0.019266888695375805,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.5,9,0.22193999999999997,0.017733245613818123,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.5,10,0.22401999999999997,0.017715868592874568,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.5,11,0.23938,0.024782392943378185,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.5,12,0.24766,0.01838526583979682,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.5,13,0.26344,0.01849913511491821,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.5,14,0.26966,0.019685603876945217,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.5,15,0.28528000000000003,0.02037245689650612,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.5,16,0.29002,0.021428649047478456,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.5,17,0.3007,0.020138644442960908,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.5,18,0.30808,0.0207931960025389,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.5,19,0.30872,0.023943099214596253,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.5,20,0.321,0.019965595408101392,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.8,1,0.13544,0.014386556224475683,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.8,2,0.14538,0.015902735613723823,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.8,3,0.1512,0.019309194700970818,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.8,4,0.16338,0.012690232464379834,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.8,5,0.17256,0.019190700873079128,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.8,6,0.18308,0.023285016641608834,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.8,7,0.19422,0.011505954979922357,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.8,8,0.20206,0.019266888695375805,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.8,9,0.22193999999999997,0.017733245613818123,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.8,10,0.22401999999999997,0.017715868592874568,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.8,11,0.23938,0.024782392943378185,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.8,12,0.24766,0.01838526583979682,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.8,13,0.26344,0.01849913511491821,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.8,14,0.26966,0.019685603876945217,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.8,15,0.28528000000000003,0.02037245689650612,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.8,16,0.29002,0.021428649047478456,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.8,17,0.3007,0.020138644442960908,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.8,18,0.30808,0.0207931960025389,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.8,19,0.30872,0.023943099214596253,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.8,20,0.321,0.019965595408101392,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.9,1,0.13544,0.014386556224475683,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.9,2,0.14538,0.015902735613723823,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.9,3,0.1512,0.019309194700970818,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.9,4,0.16338,0.012690232464379834,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.9,5,0.17256,0.019190700873079128,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.9,6,0.18308,0.023285016641608834,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.9,7,0.19422,0.011505954979922357,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.9,8,0.20206,0.019266888695375805,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.9,9,0.22193999999999997,0.017733245613818123,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.9,10,0.22401999999999997,0.017715868592874568,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.9,11,0.23938,0.024782392943378185,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.9,12,0.24766,0.01838526583979682,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.9,13,0.26344,0.01849913511491821,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.9,14,0.26966,0.019685603876945217,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.9,15,0.28528000000000003,0.02037245689650612,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.9,16,0.29002,0.021428649047478456,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.9,17,0.3007,0.020138644442960908,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.9,18,0.30808,0.0207931960025389,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.9,19,0.30872,0.023943099214596253,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,0.9,20,0.321,0.019965595408101392,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,1.0,1,0.13544,0.014386556224475683,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,1.0,2,0.14538,0.015902735613723823,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,1.0,3,0.1512,0.019309194700970818,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,1.0,4,0.16338,0.012690232464379834,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,1.0,5,0.17256,0.019190700873079128,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,1.0,6,0.18308,0.023285016641608834,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,1.0,7,0.19422,0.011505954979922357,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,1.0,8,0.20206,0.019266888695375805,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,1.0,9,0.22193999999999997,0.017733245613818123,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,1.0,10,0.22401999999999997,0.017715868592874568,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,1.0,11,0.23938,0.024782392943378185,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,1.0,12,0.24766,0.01838526583979682,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,1.0,13,0.26344,0.01849913511491821,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,1.0,14,0.26966,0.019685603876945217,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,1.0,15,0.28528000000000003,0.02037245689650612,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,1.0,16,0.29002,0.021428649047478456,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,1.0,17,0.3007,0.020138644442960908,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,1.0,18,0.30808,0.0207931960025389,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,1.0,19,0.30872,0.023943099214596253,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.5,1.0,20,0.321,0.019965595408101392,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.2,1,0.10611999999999999,0.008659503449967557,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.2,2,0.12840000000000001,0.013249150916190822,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.2,3,0.13921999999999998,0.018920280124776163,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.2,4,0.14908,0.016858736607468554,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.2,5,0.15354,0.02044781161885057,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.2,6,0.15894,0.023240116178711325,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.2,7,0.16646,0.01335170401109912,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.2,8,0.16766,0.019819636727246043,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.2,9,0.17892000000000002,0.01863375968504478,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.2,10,0.17953999999999998,0.017456316908214062,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.2,11,0.18562,0.022118815519823847,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.2,12,0.18946000000000002,0.017921718667583193,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.2,13,0.20132,0.02454724017074017,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.2,14,0.20224000000000003,0.019014810017457445,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.2,15,0.20748000000000003,0.017837516643299873,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.2,16,0.20750000000000002,0.021493254755853054,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.2,17,0.22156000000000003,0.021303121836951502,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.2,18,0.22512,0.016804076886279717,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.2,19,0.22382,0.03132382479838629,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.2,20,0.23944000000000001,0.022142786635832443,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.5,1,0.10611999999999999,0.008659503449967557,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.5,2,0.12840000000000001,0.013249150916190822,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.5,3,0.13924,0.01879396179627914,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.5,4,0.14886,0.016946769603673726,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.5,5,0.15372,0.020612302151870366,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.5,6,0.1583,0.02320635688771506,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.5,7,0.16728,0.014259978962116313,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.5,8,0.16784,0.020088628624174418,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.5,9,0.17896,0.01851034845701183,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.5,10,0.17994,0.017843149946127793,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.5,11,0.18582,0.02207650334631824,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.5,12,0.19034,0.017912649161974895,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.5,13,0.20144,0.024703602976084284,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.5,14,0.20339999999999997,0.018678597377747613,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.5,15,0.20822,0.018875168873416736,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.5,16,0.20736,0.022108550382148533,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.5,17,0.22168000000000002,0.022259088031633293,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.5,18,0.2263,0.01698587648606925,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.5,19,0.22414,0.03165095575176206,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.5,20,0.24062,0.021199457540229658,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.8,1,0.10611999999999999,0.008659503449967557,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.8,2,0.12840000000000001,0.013249150916190822,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.8,3,0.13918,0.018762116085346017,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.8,4,0.14868,0.016997999882339104,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.8,5,0.1534,0.0205607636044968,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.8,6,0.15833999999999998,0.022997999913035923,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.8,7,0.16684000000000002,0.01280831761005324,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.8,8,0.16764,0.02018744659435659,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.8,9,0.17922,0.018753053084764614,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.8,10,0.18004,0.01767011601546519,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.8,11,0.1861,0.02213176450263286,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.8,12,0.19024000000000002,0.018734406849430806,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.8,13,0.20132,0.024764531087828008,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.8,14,0.20342000000000002,0.01938999742135104,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.8,15,0.20932,0.018463125412562197,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.8,16,0.20786,0.02209950225683827,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.8,17,0.22174,0.022303430229451252,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.8,18,0.22603999999999996,0.01770403908716878,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.8,19,0.2254,0.03272117051696043,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.8,20,0.24078,0.02162537860940242,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.9,1,0.10611999999999999,0.008659503449967557,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.9,2,0.12840000000000001,0.013249150916190822,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.9,3,0.13928000000000001,0.018863907336498453,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.9,4,0.14848,0.016834696314457234,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.9,5,0.1534,0.020293964620053916,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.9,6,0.15848,0.023122326872527344,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.9,7,0.16784,0.014262292943282304,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.9,8,0.16774,0.019811814656916202,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.9,9,0.17934,0.0185846172949566,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.9,10,0.18009999999999998,0.017783138080777538,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.9,11,0.18596,0.02269566037814277,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.9,12,0.19052,0.018215021273663125,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.9,13,0.20182000000000003,0.024755544833430745,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.9,14,0.20328,0.01906953067067986,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.9,15,0.2076,0.017336233731696172,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.9,16,0.20773999999999998,0.021983584785016292,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.9,17,0.22174,0.02268287900598158,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.9,18,0.22519999999999998,0.01711724276862369,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.9,19,0.22502,0.03320356908526551,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,0.9,20,0.24134000000000003,0.022044114860887472,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,1.0,1,0.10611999999999999,0.008659503449967557,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,1.0,2,0.12840000000000001,0.013249150916190822,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,1.0,3,0.13928000000000001,0.018866822731981137,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,1.0,4,0.14852,0.01702636191322152,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,1.0,5,0.15378,0.02083787417180553,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,1.0,6,0.15836,0.023030696906520216,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,1.0,7,0.16816,0.014269127513621855,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,1.0,8,0.16738,0.01928126033225008,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,1.0,9,0.17942,0.01899018167369654,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,1.0,10,0.18054,0.018379281814042674,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,1.0,11,0.1867,0.021861724543137024,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,1.0,12,0.19048,0.017761109199596732,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,1.0,13,0.20221999999999998,0.024998539957365513,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,1.0,14,0.20259999999999997,0.019808710205361676,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,1.0,15,0.20838,0.01746731232903334,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,1.0,16,0.20726,0.021505650420296528,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,1.0,17,0.22166000000000002,0.02285690267730955,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,1.0,18,0.22532000000000002,0.017323019367304304,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,1.0,19,0.22446000000000002,0.033440439590412076,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.7,1.0,20,0.24123999999999998,0.02141338366536219,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.8,0.2,1,0.1,0.0,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.8,0.2,2,0.09981999999999999,0.0005215361924162099,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.8,0.2,3,0.10858000000000001,0.01236454608952549,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.8,0.2,4,0.13157999999999997,0.024123370411283738,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.8,0.2,5,0.13078,0.026327874961720708,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.8,0.2,6,0.13982,0.029135322205185922,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.8,0.2,7,0.1476,0.01985258169609182,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.8,0.2,8,0.14794000000000002,0.02407525700797398,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.8,0.2,9,0.16192,0.029629579814772933,5,5,"7,13,21,42,100"
cka_strength,test_accuracy,cka_feddst,cifar10,0.8,0.2,10,0.1584,0.020315019074566478,5,5,"7,13,21,42,100"
