method,dataset,sparsity,seed,split_manifest_path,cka_strength,cka_signal,round,test_accuracy,test_loss,evaluated,avg_train_loss,cka_computed,pruned_weights,regrown_weights,mask_changes,total_sparsity,active_params,total_params,layer_sparsity,layer_cka,layer_signal,layer_target_sparsity,sparsity_conv1_weight,sparsity_conv2_weight,sparsity_conv3_weight,sparsity_fc1_weight,sparsity_fc2_weight,cka_conv1,cka_conv2,cka_conv3,cka_fc1,signal_conv1,signal_conv2,signal_conv3,signal_fc1,target_sparsity_conv1_weight,target_sparsity_conv2_weight,target_sparsity_conv3_weight,target_sparsity_fc1_weight,target_sparsity_fc2_weight
cka_feddst,cifar10,0.9,13,results/logs/multiseed/cifar10_drift_all/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,0.2,drift,1,0.1,2.3036400127410888,1,2.22299425623152,0,0,0,0,0.9000003226472562,61987,619872,conv1.weight:0.896991;conv2.weight:0.900825;conv3.weight:0.898560;fc1.weight:0.900152;fc2.weight:0.905469,,,,0.8969907407407407,0.9008246527777778,0.8985595703125,0.9001522064208984,0.90546875,,,,,,,,,,,,,
cka_feddst,cifar10,0.9,13,results/logs/multiseed/cifar10_drift_all/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,0.2,drift,2,0.1,2.3055438301086424,1,2.224941568475781,1,12398,12384,24782,0.9000229079551907,61973,619872,conv1.weight:0.900463;conv2.weight:0.900065;conv3.weight:0.900038;fc1.weight:0.899992;fc2.weight:0.905469,conv1:1.000000;conv2:1.000000;conv3:0.999993;fc1:0.997536,conv1:0.000000;conv2:0.000000;conv3:0.000007;fc1:0.002464,conv1.weight:0.900463;conv2.weight:0.900065;conv3.weight:0.900038;fc1.weight:0.899992,0.900462962962963,0.9000651041666666,0.9000379774305556,0.8999919891357422,0.90546875,1.0,1.0,0.999992847442627,0.9975361824035645,0.0,0.0,7.152557373046875e-06,0.002463817596435547,0.900462962962963,0.9000651041666666,0.9000379774305556,0.8999919891357422,
cka_feddst,cifar10,0.9,13,results/logs/multiseed/cifar10_drift_all/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,0.2,drift,3,0.1003,2.3081396266937255,1,2.2268077913004944,0,0,0,0,0.9000229079551907,61973,619872,conv1.weight:0.900463;conv2.weight:0.900065;conv3.weight:0.900038;fc1.weight:0.899992;fc2.weight:0.905469,conv1:1.000000;conv2:1.000000;conv3:0.999993;fc1:0.997536,conv1:0.000000;conv2:0.000000;conv3:0.000007;fc1:0.002464,conv1.weight:0.900463;conv2.weight:0.900065;conv3.weight:0.900038;fc1.weight:0.899992,0.900462962962963,0.9000651041666666,0.9000379774305556,0.8999919891357422,0.90546875,1.0,1.0,0.999992847442627,0.9975361824035645,0.0,0.0,7.152557373046875e-06,0.002463817596435547,0.900462962962963,0.9000651041666666,0.9000379774305556,0.8999919891357422,
cka_feddst,cifar10,0.9,13,results/logs/multiseed/cifar10_drift_all/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,0.2,drift,4,0.1,2.3108459289550782,1,2.229543638046342,1,12394,12394,24788,0.9000229079551907,61973,619872,conv1.weight:0.900463;conv2.weight:0.900282;conv3.weight:0.900255;fc1.weight:0.899954;fc2.weight:0.905469,conv1:1.000000;conv2:0.999999;conv3:0.999758;fc1:0.984341,conv1:0.000000;conv2:0.000001;conv3:0.000242;fc1:0.015659,conv1.weight:0.900463;conv2.weight:0.900282;conv3.weight:0.900255;fc1.weight:0.899954,0.900462962962963,0.9002821180555556,0.9002549913194444,0.8999538421630859,0.90546875,1.0,0.9999990463256836,0.9997575879096985,0.9843411445617676,0.0,9.5367431640625e-07,0.00024241209030151367,0.015658855438232422,0.900462962962963,0.9002821180555556,0.9002549913194444,0.8999538421630859,
cka_feddst,cifar10,0.9,13,results/logs/multiseed/cifar10_drift_all/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,0.2,drift,5,0.1,2.3136489318847655,1,2.2332102198504438,0,0,0,0,0.9000229079551907,61973,619872,conv1.weight:0.900463;conv2.weight:0.900282;conv3.weight:0.900255;fc1.weight:0.899954;fc2.weight:0.905469,conv1:1.000000;conv2:0.999999;conv3:0.999758;fc1:0.984341,conv1:0.000000;conv2:0.000001;conv3:0.000242;fc1:0.015659,conv1.weight:0.900463;conv2.weight:0.900282;conv3.weight:0.900255;fc1.weight:0.899954,0.900462962962963,0.9002821180555556,0.9002549913194444,0.8999538421630859,0.90546875,1.0,0.9999990463256836,0.9997575879096985,0.9843411445617676,0.0,9.5367431640625e-07,0.00024241209030151367,0.015658855438232422,0.900462962962963,0.9002821180555556,0.9002549913194444,0.8999538421630859,
cka_feddst,cifar10,0.9,13,results/logs/multiseed/cifar10_drift_all/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,0.2,drift,6,0.1,2.316314441680908,1,2.2359337249428335,1,12395,12395,24790,0.9000229079551907,61973,619872,conv1.weight:0.900463;conv2.weight:0.900065;conv3.weight:0.900079;fc1.weight:0.899986;fc2.weight:0.905469,conv1:1.000000;conv2:1.000000;conv3:0.999968;fc1:0.995573,conv1:0.000000;conv2:0.000000;conv3:0.000032;fc1:0.004427,conv1.weight:0.900463;conv2.weight:0.900065;conv3.weight:0.900079;fc1.weight:0.899986,0.900462962962963,0.9000651041666666,0.9000786675347222,0.8999862670898438,0.90546875,1.0,1.0,0.9999677538871765,0.9955732226371765,0.0,0.0,3.224611282348633e-05,0.004426777362823486,0.900462962962963,0.9000651041666666,0.9000786675347222,0.8999862670898438,
cka_feddst,cifar10,0.9,13,results/logs/multiseed/cifar10_drift_all/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,0.2,drift,7,0.1,2.318883349609375,1,2.2376439787305964,0,0,0,0,0.9000229079551907,61973,619872,conv1.weight:0.900463;conv2.weight:0.900065;conv3.weight:0.900079;fc1.weight:0.899986;fc2.weight:0.905469,conv1:1.000000;conv2:1.000000;conv3:0.999968;fc1:0.995573,conv1:0.000000;conv2:0.000000;conv3:0.000032;fc1:0.004427,conv1.weight:0.900463;conv2.weight:0.900065;conv3.weight:0.900079;fc1.weight:0.899986,0.900462962962963,0.9000651041666666,0.9000786675347222,0.8999862670898438,0.90546875,1.0,1.0,0.9999677538871765,0.9955732226371765,0.0,0.0,3.224611282348633e-05,0.004426777362823486,0.900462962962963,0.9000651041666666,0.9000786675347222,0.8999862670898438,
cka_feddst,cifar10,0.9,13,results/logs/multiseed/cifar10_drift_all/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,0.2,drift,8,0.1,2.3209924625396727,1,2.2392731651874502,1,12393,12393,24786,0.9000229079551907,61973,619872,conv1.weight:0.900463;conv2.weight:0.900391;conv3.weight:0.900377;fc1.weight:0.899933;fc2.weight:0.905469,conv1:1.000000;conv2:0.999994;conv3:0.999524;fc1:0.977479,conv1:0.000000;conv2:0.000006;conv3:0.000476;fc1:0.022521,conv1.weight:0.900463;conv2.weight:0.900391;conv3.weight:0.900377;fc1.weight:0.899933,0.900462962962963,0.900390625,0.9003770616319444,0.899932861328125,0.90546875,1.0,0.9999939799308777,0.9995244741439819,0.9774786829948425,0.0,6.020069122314453e-06,0.0004755258560180664,0.02252131700515747,0.900462962962963,0.900390625,0.9003770616319444,0.899932861328125,
cka_feddst,cifar10,0.9,13,results/logs/multiseed/cifar10_drift_all/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,0.2,drift,9,0.1,2.3230542728424073,1,2.2425256691316164,0,0,0,0,0.9000229079551907,61973,619872,conv1.weight:0.900463;conv2.weight:0.900391;conv3.weight:0.900377;fc1.weight:0.899933;fc2.weight:0.905469,conv1:1.000000;conv2:0.999994;conv3:0.999524;fc1:0.977479,conv1:0.000000;conv2:0.000006;conv3:0.000476;fc1:0.022521,conv1.weight:0.900463;conv2.weight:0.900391;conv3.weight:0.900377;fc1.weight:0.899933,0.900462962962963,0.900390625,0.9003770616319444,0.899932861328125,0.90546875,1.0,0.9999939799308777,0.9995244741439819,0.9774786829948425,0.0,6.020069122314453e-06,0.0004755258560180664,0.02252131700515747,0.900462962962963,0.900390625,0.9003770616319444,0.899932861328125,
cka_feddst,cifar10,0.9,13,results/logs/multiseed/cifar10_drift_all/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,0.2,drift,10,0.1,2.324818089675903,1,2.244134464350614,1,12394,12394,24788,0.9000229079551907,61973,619872,conv1.weight:0.900463;conv2.weight:0.900119;conv3.weight:0.900133;fc1.weight:0.899977;fc2.weight:0.905469,conv1:1.000000;conv2:1.000000;conv3:0.999940;fc1:0.992021,conv1:0.000000;conv2:0.000000;conv3:0.000060;fc1:0.007979,conv1.weight:0.900463;conv2.weight:0.900119;conv3.weight:0.900133;fc1.weight:0.899977,0.900462962962963,0.9001193576388888,0.9001329210069444,0.8999767303466797,0.90546875,1.0,0.9999996423721313,0.9999396204948425,0.992021381855011,0.0,3.5762786865234375e-07,6.03795051574707e-05,0.007978618144989014,0.900462962962963,0.9001193576388888,0.9001329210069444,0.8999767303466797,
cka_feddst,cifar10,0.9,13,results/logs/multiseed/cifar10_drift_all/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,0.2,drift,11,0.1,2.3267087020874024,1,2.24353846417533,0,0,0,0,0.9000229079551907,61973,619872,conv1.weight:0.900463;conv2.weight:0.900119;conv3.weight:0.900133;fc1.weight:0.899977;fc2.weight:0.905469,conv1:1.000000;conv2:1.000000;conv3:0.999940;fc1:0.992021,conv1:0.000000;conv2:0.000000;conv3:0.000060;fc1:0.007979,conv1.weight:0.900463;conv2.weight:0.900119;conv3.weight:0.900133;fc1.weight:0.899977,0.900462962962963,0.9001193576388888,0.9001329210069444,0.8999767303466797,0.90546875,1.0,0.9999996423721313,0.9999396204948425,0.992021381855011,0.0,3.5762786865234375e-07,6.03795051574707e-05,0.007978618144989014,0.900462962962963,0.9001193576388888,0.9001329210069444,0.8999767303466797,
