method,dataset,sparsity,seed,split_manifest_path,cka_strength,round,test_accuracy,test_loss,evaluated,avg_train_loss,cka_computed,pruned_weights,regrown_weights,mask_changes,total_sparsity,active_params,total_params,layer_sparsity,layer_cka,layer_target_sparsity,sparsity_conv1_weight,sparsity_conv2_weight,sparsity_fc1_weight,sparsity_fc2_weight,cka_conv1,cka_conv2,cka_fc1,target_sparsity_conv1_weight,target_sparsity_conv2_weight,target_sparsity_fc1_weight,target_sparsity_fc2_weight
cka_feddst,mnist,0.5,7,results/logs/cka_strength_sweep/mnist_all_20260516_024344/strength_0p2/seed_7/splits/mnist_split_seed7_clients5_alpha0p3_ref200.json,0.2,1,0.123,2.260925877380371,1,1.630447632844831,0,0,0,0,0.5,210704,421408,conv1.weight:0.513889;conv2.weight:0.502767;fc1.weight:0.499773;fc2.weight:0.528125,,,0.5138888888888888,0.5027669270833333,0.4997732979910714,0.528125,,,,,,,
cka_feddst,mnist,0.5,7,results/logs/cka_strength_sweep/mnist_all_20260516_024344/strength_0p2/seed_7/splits/mnist_split_seed7_clients5_alpha0p3_ref200.json,0.2,2,0.3295,1.8860462141036987,1,0.9210005579014187,1,42141,42105,84246,0.5000854278988534,210668,421408,conv1.weight:0.500000;conv2.weight:0.500000;fc1.weight:0.500000;fc2.weight:0.528125,conv1:0.999953;conv2:0.999521;fc1:0.726016,conv1.weight:0.500000;conv2.weight:0.500000;fc1.weight:0.500000,0.5,0.5,0.5,0.528125,0.9999526143074036,0.9995206594467163,0.726015567779541,0.5,0.5,0.5,
cka_feddst,mnist,0.5,7,results/logs/cka_strength_sweep/mnist_all_20260516_024344/strength_0p2/seed_7/splits/mnist_split_seed7_clients5_alpha0p3_ref200.json,0.2,3,0.5931,1.0950275869369508,1,0.48851635609276867,0,0,0,0,0.5000854278988534,210668,421408,conv1.weight:0.500000;conv2.weight:0.500000;fc1.weight:0.500000;fc2.weight:0.528125,conv1:0.999953;conv2:0.999521;fc1:0.726016,conv1.weight:0.500000;conv2.weight:0.500000;fc1.weight:0.500000,0.5,0.5,0.5,0.528125,0.9999526143074036,0.9995206594467163,0.726015567779541,0.5,0.5,0.5,
cka_feddst,mnist,0.5,7,results/logs/cka_strength_sweep/mnist_all_20260516_024344/strength_0p2/seed_7/splits/mnist_split_seed7_clients5_alpha0p3_ref200.json,0.2,4,0.7603,0.7558579627990722,1,0.32566147166674947,1,42134,42134,84268,0.5000854278988534,210668,421408,conv1.weight:0.500000;conv2.weight:0.500000;fc1.weight:0.500000;fc2.weight:0.528125,conv1:0.999998;conv2:0.999978;fc1:0.969587,conv1.weight:0.500000;conv2.weight:0.500000;fc1.weight:0.500000,0.5,0.5,0.5,0.528125,0.9999980926513672,0.9999784231185913,0.9695865511894226,0.5,0.5,0.5,
cka_feddst,mnist,0.5,7,results/logs/cka_strength_sweep/mnist_all_20260516_024344/strength_0p2/seed_7/splits/mnist_split_seed7_clients5_alpha0p3_ref200.json,0.2,5,0.7277,0.7445909357070923,1,0.27583042492610355,0,0,0,0,0.5000854278988534,210668,421408,conv1.weight:0.500000;conv2.weight:0.500000;fc1.weight:0.500000;fc2.weight:0.528125,conv1:0.999998;conv2:0.999978;fc1:0.969587,conv1.weight:0.500000;conv2.weight:0.500000;fc1.weight:0.500000,0.5,0.5,0.5,0.528125,0.9999980926513672,0.9999784231185913,0.9695865511894226,0.5,0.5,0.5,
cka_feddst,mnist,0.5,7,results/logs/cka_strength_sweep/mnist_all_20260516_024344/strength_0p2/seed_7/splits/mnist_split_seed7_clients5_alpha0p3_ref200.json,0.2,6,0.7781,0.675105323600769,1,0.24723696225637376,1,42134,42134,84268,0.5000854278988534,210668,421408,conv1.weight:0.500000;conv2.weight:0.500000;fc1.weight:0.500000;fc2.weight:0.528125,conv1:1.000000;conv2:0.999993;fc1:0.987218,conv1.weight:0.500000;conv2.weight:0.500000;fc1.weight:0.500000,0.5,0.5,0.5,0.528125,0.9999996423721313,0.9999933242797852,0.9872182011604309,0.5,0.5,0.5,
cka_feddst,mnist,0.5,7,results/logs/cka_strength_sweep/mnist_all_20260516_024344/strength_0p2/seed_7/splits/mnist_split_seed7_clients5_alpha0p3_ref200.json,0.2,7,0.8466,0.48814362316131593,1,0.24222883313512805,0,0,0,0,0.5000854278988534,210668,421408,conv1.weight:0.500000;conv2.weight:0.500000;fc1.weight:0.500000;fc2.weight:0.528125,conv1:1.000000;conv2:0.999993;fc1:0.987218,conv1.weight:0.500000;conv2.weight:0.500000;fc1.weight:0.500000,0.5,0.5,0.5,0.528125,0.9999996423721313,0.9999933242797852,0.9872182011604309,0.5,0.5,0.5,
cka_feddst,mnist,0.5,7,results/logs/cka_strength_sweep/mnist_all_20260516_024344/strength_0p2/seed_7/splits/mnist_split_seed7_clients5_alpha0p3_ref200.json,0.2,8,0.86,0.45620233387947084,1,0.22254111508084082,1,42134,42134,84268,0.5000854278988534,210668,421408,conv1.weight:0.500000;conv2.weight:0.500000;fc1.weight:0.500000;fc2.weight:0.528125,conv1:1.000000;conv2:0.999991;fc1:0.988845,conv1.weight:0.500000;conv2.weight:0.500000;fc1.weight:0.500000,0.5,0.5,0.5,0.528125,0.9999998807907104,0.999991238117218,0.98884516954422,0.5,0.5,0.5,
cka_feddst,mnist,0.5,7,results/logs/cka_strength_sweep/mnist_all_20260516_024344/strength_0p2/seed_7/splits/mnist_split_seed7_clients5_alpha0p3_ref200.json,0.2,9,0.8517,0.47118986158370973,1,0.2110686481374014,0,0,0,0,0.5000854278988534,210668,421408,conv1.weight:0.500000;conv2.weight:0.500000;fc1.weight:0.500000;fc2.weight:0.528125,conv1:1.000000;conv2:0.999991;fc1:0.988845,conv1.weight:0.500000;conv2.weight:0.500000;fc1.weight:0.500000,0.5,0.5,0.5,0.528125,0.9999998807907104,0.999991238117218,0.98884516954422,0.5,0.5,0.5,
cka_feddst,mnist,0.5,7,results/logs/cka_strength_sweep/mnist_all_20260516_024344/strength_0p2/seed_7/splits/mnist_split_seed7_clients5_alpha0p3_ref200.json,0.2,10,0.8806,0.4004914701461792,1,0.20161067361755758,1,42134,42134,84268,0.5000854278988534,210668,421408,conv1.weight:0.500000;conv2.weight:0.500000;fc1.weight:0.500000;fc2.weight:0.528125,conv1:1.000000;conv2:0.999997;fc1:0.992881,conv1.weight:0.500000;conv2.weight:0.500000;fc1.weight:0.500000,0.5,0.5,0.5,0.528125,1.0,0.9999969601631165,0.9928811192512512,0.5,0.5,0.5,
cka_feddst,mnist,0.5,7,results/logs/cka_strength_sweep/mnist_all_20260516_024344/strength_0p2/seed_7/splits/mnist_split_seed7_clients5_alpha0p3_ref200.json,0.2,11,0.8869,0.38452980370521544,1,0.20351406186458537,0,0,0,0,0.5000854278988534,210668,421408,conv1.weight:0.500000;conv2.weight:0.500000;fc1.weight:0.500000;fc2.weight:0.528125,conv1:1.000000;conv2:0.999997;fc1:0.992881,conv1.weight:0.500000;conv2.weight:0.500000;fc1.weight:0.500000,0.5,0.5,0.5,0.528125,1.0,0.9999969601631165,0.9928811192512512,0.5,0.5,0.5,
