method,dataset,sparsity,seed,split_manifest_path,cka_strength,round,layer,client_i,client_j,cka,average_layer_cka,num_reference_samples
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv1,0,0,1.0,1.0,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv1,0,1,1.0,1.0,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv1,0,2,1.0,1.0,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv1,0,3,1.0,1.0,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv1,0,4,1.0,1.0,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv1,1,0,1.0,1.0,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv1,1,1,1.0,1.0,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv1,1,2,1.0,1.0,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv1,1,3,1.0,1.0,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv1,1,4,1.0,1.0,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv1,2,0,1.0,1.0,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv1,2,1,1.0,1.0,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv1,2,2,1.0,1.0,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv1,2,3,1.0,1.0,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv1,2,4,1.0,1.0,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv1,3,0,1.0,1.0,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv1,3,1,1.0,1.0,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv1,3,2,1.0,1.0,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv1,3,3,1.0,1.0,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv1,3,4,1.0,1.0,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv1,4,0,1.0,1.0,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv1,4,1,1.0,1.0,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv1,4,2,1.0,1.0,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv1,4,3,1.0,1.0,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv1,4,4,1.0,1.0,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv2,0,0,1.0,0.9999189376831055,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv2,0,1,0.9998587965965271,0.9999189376831055,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv2,0,2,0.9999731183052063,0.9999189376831055,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv2,0,3,0.9999936819076538,0.9999189376831055,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv2,0,4,0.999994695186615,0.9999189376831055,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv2,1,0,0.9998587965965271,0.9999189376831055,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv2,1,1,1.0,0.9999189376831055,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv2,1,2,0.9997367858886719,0.9999189376831055,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv2,1,3,0.99984210729599,0.9999189376831055,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv2,1,4,0.999871015548706,0.9999189376831055,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv2,2,0,0.9999731183052063,0.9999189376831055,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv2,2,1,0.9997367858886719,0.9999189376831055,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv2,2,2,1.0,0.9999189376831055,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv2,2,3,0.9999703764915466,0.9999189376831055,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv2,2,4,0.999961793422699,0.9999189376831055,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv2,3,0,0.9999936819076538,0.9999189376831055,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv2,3,1,0.99984210729599,0.9999189376831055,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv2,3,2,0.9999703764915466,0.9999189376831055,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv2,3,3,1.0,0.9999189376831055,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv2,3,4,0.9999873042106628,0.9999189376831055,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv2,4,0,0.999994695186615,0.9999189376831055,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv2,4,1,0.999871015548706,0.9999189376831055,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv2,4,2,0.999961793422699,0.9999189376831055,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv2,4,3,0.9999873042106628,0.9999189376831055,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,conv2,4,4,1.0,0.9999189376831055,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,fc1,0,0,1.0,0.9617598652839661,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,fc1,0,1,0.943725049495697,0.9617598652839661,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,fc1,0,2,0.9646517038345337,0.9617598652839661,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,fc1,0,3,0.9843322038650513,0.9617598652839661,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,fc1,0,4,0.9748980402946472,0.9617598652839661,200
cka_feddst,mnist,0.9,100,results/logs/multiseed/all_20260516_024344/seed_100/splits/mnist_split_seed100_clients5_alpha0p3_ref200.json,0.2,2,fc1,1,0,0.943725049495697,0.9617598652839661,200
