method,dataset,sparsity,seed,split_manifest_path,cka_strength,round,test_accuracy,test_loss,evaluated,avg_train_loss,pruned_weights,regrown_weights,mask_changes,total_sparsity,active_params,total_params,layer_sparsity,sparsity_conv1_weight,sparsity_conv2_weight,sparsity_conv3_weight,sparsity_fc1_weight,sparsity_fc2_weight
feddst,cifar10,0.5,7,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_7/splits/cifar10_split_seed7_clients5_alpha0p3_ref500.json,,1,0.1211,2.2962697692871092,1,1.99537664573602,0,0,0,0.5,309936,619872,conv1.weight:0.508102;conv2.weight:0.501302;conv3.weight:0.499146;fc1.weight:0.500034;fc2.weight:0.505469,0.5081018518518519,0.5013020833333333,0.4991455078125,0.5000343322753906,0.50546875
feddst,cifar10,0.5,7,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_7/splits/cifar10_split_seed7_clients5_alpha0p3_ref500.json,,2,0.1232,2.350172703552246,1,1.7365556681517398,61986,61986,123972,0.5,309936,619872,conv1.weight:0.508102;conv2.weight:0.501302;conv3.weight:0.499146;fc1.weight:0.500034;fc2.weight:0.505469,0.5081018518518519,0.5013020833333333,0.4991455078125,0.5000343322753906,0.50546875
feddst,cifar10,0.5,7,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_7/splits/cifar10_split_seed7_clients5_alpha0p3_ref500.json,,3,0.1332,2.3633089694976808,1,1.6802139725468375,0,0,0,0.5,309936,619872,conv1.weight:0.508102;conv2.weight:0.501302;conv3.weight:0.499146;fc1.weight:0.500034;fc2.weight:0.505469,0.5081018518518519,0.5013020833333333,0.4991455078125,0.5000343322753906,0.50546875
feddst,cifar10,0.5,7,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_7/splits/cifar10_split_seed7_clients5_alpha0p3_ref500.json,,4,0.1545,2.3341632133483885,1,1.6557878903499756,61986,61986,123972,0.5,309936,619872,conv1.weight:0.508102;conv2.weight:0.501302;conv3.weight:0.499146;fc1.weight:0.500034;fc2.weight:0.505469,0.5081018518518519,0.5013020833333333,0.4991455078125,0.5000343322753906,0.50546875
feddst,cifar10,0.5,7,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_7/splits/cifar10_split_seed7_clients5_alpha0p3_ref500.json,,5,0.1492,2.389580852127075,1,1.6405575615589065,0,0,0,0.5,309936,619872,conv1.weight:0.508102;conv2.weight:0.501302;conv3.weight:0.499146;fc1.weight:0.500034;fc2.weight:0.505469,0.5081018518518519,0.5013020833333333,0.4991455078125,0.5000343322753906,0.50546875
feddst,cifar10,0.5,7,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_7/splits/cifar10_split_seed7_clients5_alpha0p3_ref500.json,,6,0.1543,2.399720352935791,1,1.6167583734350974,61986,61986,123972,0.5,309936,619872,conv1.weight:0.508102;conv2.weight:0.501302;conv3.weight:0.499146;fc1.weight:0.500034;fc2.weight:0.505469,0.5081018518518519,0.5013020833333333,0.4991455078125,0.5000343322753906,0.50546875
feddst,cifar10,0.5,7,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_7/splits/cifar10_split_seed7_clients5_alpha0p3_ref500.json,,7,0.1992,2.3183688594818115,1,1.6057742375364208,0,0,0,0.5,309936,619872,conv1.weight:0.508102;conv2.weight:0.501302;conv3.weight:0.499146;fc1.weight:0.500034;fc2.weight:0.505469,0.5081018518518519,0.5013020833333333,0.4991455078125,0.5000343322753906,0.50546875
feddst,cifar10,0.5,7,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_7/splits/cifar10_split_seed7_clients5_alpha0p3_ref500.json,,8,0.2004,2.295211171722412,1,1.5732614204618665,61986,61986,123972,0.5,309936,619872,conv1.weight:0.508102;conv2.weight:0.501302;conv3.weight:0.499146;fc1.weight:0.500034;fc2.weight:0.505469,0.5081018518518519,0.5013020833333333,0.4991455078125,0.5000343322753906,0.50546875
feddst,cifar10,0.5,7,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_7/splits/cifar10_split_seed7_clients5_alpha0p3_ref500.json,,9,0.212,2.265033504867554,1,1.543063124565163,0,0,0,0.5,309936,619872,conv1.weight:0.508102;conv2.weight:0.501302;conv3.weight:0.499146;fc1.weight:0.500034;fc2.weight:0.505469,0.5081018518518519,0.5013020833333333,0.4991455078125,0.5000343322753906,0.50546875
feddst,cifar10,0.5,7,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_7/splits/cifar10_split_seed7_clients5_alpha0p3_ref500.json,,10,0.2091,2.3117875648498534,1,1.4985065036410032,61986,61986,123972,0.5,309936,619872,conv1.weight:0.508102;conv2.weight:0.501302;conv3.weight:0.499146;fc1.weight:0.500034;fc2.weight:0.505469,0.5081018518518519,0.5013020833333333,0.4991455078125,0.5000343322753906,0.50546875
feddst,cifar10,0.5,7,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_7/splits/cifar10_split_seed7_clients5_alpha0p3_ref500.json,,11,0.2152,2.389312421607971,1,1.4863458881317966,0,0,0,0.5,309936,619872,conv1.weight:0.508102;conv2.weight:0.501302;conv3.weight:0.499146;fc1.weight:0.500034;fc2.weight:0.505469,0.5081018518518519,0.5013020833333333,0.4991455078125,0.5000343322753906,0.50546875
feddst,cifar10,0.5,7,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_7/splits/cifar10_split_seed7_clients5_alpha0p3_ref500.json,,12,0.2425,2.178059939575195,1,1.446084647979399,61986,61986,123972,0.5,309936,619872,conv1.weight:0.508102;conv2.weight:0.501302;conv3.weight:0.499146;fc1.weight:0.500034;fc2.weight:0.505469,0.5081018518518519,0.5013020833333333,0.4991455078125,0.5000343322753906,0.50546875
