method,dataset,sparsity,seed,split_manifest_path,cka_strength,cka_signal,round,layer,client_i,client_j,cka,average_layer_cka,num_reference_samples
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv1,0,0,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv1,0,1,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv1,0,2,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv1,0,3,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv1,0,4,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv1,1,0,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv1,1,1,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv1,1,2,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv1,1,3,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv1,1,4,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv1,2,0,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv1,2,1,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv1,2,2,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv1,2,3,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv1,2,4,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv1,3,0,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv1,3,1,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv1,3,2,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv1,3,3,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv1,3,4,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv1,4,0,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv1,4,1,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv1,4,2,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv1,4,3,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv1,4,4,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv2,0,0,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv2,0,1,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv2,0,2,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv2,0,3,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv2,0,4,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv2,1,0,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv2,1,1,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv2,1,2,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv2,1,3,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv2,1,4,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv2,2,0,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv2,2,1,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv2,2,2,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv2,2,3,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv2,2,4,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv2,3,0,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv2,3,1,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv2,3,2,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv2,3,3,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv2,3,4,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv2,4,0,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv2,4,1,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv2,4,2,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv2,4,3,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv2,4,4,1.0,1.0,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv3,0,0,1.0,0.9999968409538269,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv3,0,1,1.0,0.9999968409538269,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv3,0,2,1.0,0.9999968409538269,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv3,0,3,0.9999931454658508,0.9999968409538269,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv3,0,4,1.0,0.9999968409538269,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv3,1,0,1.0,0.9999968409538269,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv3,1,1,1.0,0.9999968409538269,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv3,1,2,1.0,0.9999968409538269,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv3,1,3,0.9999949932098389,0.9999968409538269,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv3,1,4,1.0,0.9999968409538269,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv3,2,0,1.0,0.9999968409538269,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv3,2,1,1.0,0.9999968409538269,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv3,2,2,1.0,0.9999968409538269,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv3,2,3,0.9999943375587463,0.9999968409538269,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv3,2,4,1.0,0.9999968409538269,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv3,3,0,0.9999931454658508,0.9999968409538269,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv3,3,1,0.9999949932098389,0.9999968409538269,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv3,3,2,0.9999943375587463,0.9999968409538269,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv3,3,3,1.0,0.9999968409538269,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv3,3,4,0.9999862313270569,0.9999968409538269,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv3,4,0,1.0,0.9999968409538269,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv3,4,1,1.0,0.9999968409538269,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv3,4,2,1.0,0.9999968409538269,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv3,4,3,0.9999862313270569,0.9999968409538269,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,conv3,4,4,1.0,0.9999968409538269,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,fc1,0,0,1.0,0.997410774230957,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,fc1,0,1,0.9970590472221375,0.997410774230957,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,fc1,0,2,0.9991450905799866,0.997410774230957,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,fc1,0,3,0.9978528022766113,0.997410774230957,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,fc1,0,4,0.9976004362106323,0.997410774230957,500
cka_feddst,cifar10,0.95,42,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,0.2,drift,2,fc1,1,0,0.9970590472221375,0.997410774230957,500
