method,dataset,sparsity,seed,split_manifest_path,cka_strength,round,test_accuracy,test_loss,evaluated,avg_train_loss,pruned_weights,regrown_weights,mask_changes,total_sparsity,active_params,total_params,layer_sparsity,sparsity_conv1_weight,sparsity_conv2_weight,sparsity_conv3_weight,sparsity_fc1_weight,sparsity_fc2_weight
feddst,cifar10,0.5,100,results/logs/multiseed/cifar10/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,,1,0.149,2.319554008102417,1,1.9797082013216887,0,0,0,0.5,309936,619872,conv1.weight:0.535880;conv2.weight:0.500651;conv3.weight:0.499769;fc1.weight:0.499912;fc2.weight:0.507812,0.5358796296296297,0.5006510416666667,0.4997694227430556,0.4999122619628906,0.5078125
feddst,cifar10,0.5,100,results/logs/multiseed/cifar10/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,,2,0.1617,2.4373785945892332,1,1.7042800176866129,61987,61987,123974,0.5,309936,619872,conv1.weight:0.535880;conv2.weight:0.500651;conv3.weight:0.499769;fc1.weight:0.499912;fc2.weight:0.507812,0.5358796296296297,0.5006510416666667,0.4997694227430556,0.4999122619628906,0.5078125
feddst,cifar10,0.5,100,results/logs/multiseed/cifar10/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,,3,0.1815,2.3877645263671874,1,1.658621546429817,0,0,0,0.5,309936,619872,conv1.weight:0.535880;conv2.weight:0.500651;conv3.weight:0.499769;fc1.weight:0.499912;fc2.weight:0.507812,0.5358796296296297,0.5006510416666667,0.4997694227430556,0.4999122619628906,0.5078125
feddst,cifar10,0.5,100,results/logs/multiseed/cifar10/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,,4,0.1785,2.4137503730773924,1,1.646053769371726,61987,61987,123974,0.5,309936,619872,conv1.weight:0.535880;conv2.weight:0.500651;conv3.weight:0.499769;fc1.weight:0.499912;fc2.weight:0.507812,0.5358796296296297,0.5006510416666667,0.4997694227430556,0.4999122619628906,0.5078125
feddst,cifar10,0.5,100,results/logs/multiseed/cifar10/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,,5,0.1858,2.387915322113037,1,1.6354449920750629,0,0,0,0.5,309936,619872,conv1.weight:0.535880;conv2.weight:0.500651;conv3.weight:0.499769;fc1.weight:0.499912;fc2.weight:0.507812,0.5358796296296297,0.5006510416666667,0.4997694227430556,0.4999122619628906,0.5078125
feddst,cifar10,0.5,100,results/logs/multiseed/cifar10/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,,6,0.1904,2.3686572593688964,1,1.6166476630032665,61987,61987,123974,0.5,309936,619872,conv1.weight:0.535880;conv2.weight:0.500651;conv3.weight:0.499769;fc1.weight:0.499912;fc2.weight:0.507812,0.5358796296296297,0.5006510416666667,0.4997694227430556,0.4999122619628906,0.5078125
feddst,cifar10,0.5,100,results/logs/multiseed/cifar10/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,,7,0.1945,2.3246776443481445,1,1.6132504386396118,0,0,0,0.5,309936,619872,conv1.weight:0.535880;conv2.weight:0.500651;conv3.weight:0.499769;fc1.weight:0.499912;fc2.weight:0.507812,0.5358796296296297,0.5006510416666667,0.4997694227430556,0.4999122619628906,0.5078125
feddst,cifar10,0.5,100,results/logs/multiseed/cifar10/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,,8,0.1996,2.323944557952881,1,1.5935847130544258,61987,61987,123974,0.5,309936,619872,conv1.weight:0.535880;conv2.weight:0.500651;conv3.weight:0.499769;fc1.weight:0.499912;fc2.weight:0.507812,0.5358796296296297,0.5006510416666667,0.4997694227430556,0.4999122619628906,0.5078125
feddst,cifar10,0.5,100,results/logs/multiseed/cifar10/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,,9,0.2116,2.308203108215332,1,1.5779399593887908,0,0,0,0.5,309936,619872,conv1.weight:0.535880;conv2.weight:0.500651;conv3.weight:0.499769;fc1.weight:0.499912;fc2.weight:0.507812,0.5358796296296297,0.5006510416666667,0.4997694227430556,0.4999122619628906,0.5078125
feddst,cifar10,0.5,100,results/logs/multiseed/cifar10/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,,10,0.2152,2.2535186981201174,1,1.5559171096074462,61987,61987,123974,0.5,309936,619872,conv1.weight:0.535880;conv2.weight:0.500651;conv3.weight:0.499769;fc1.weight:0.499912;fc2.weight:0.507812,0.5358796296296297,0.5006510416666667,0.4997694227430556,0.4999122619628906,0.5078125
feddst,cifar10,0.5,100,results/logs/multiseed/cifar10/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,,11,0.2301,2.1638277282714844,1,1.549374924005884,0,0,0,0.5,309936,619872,conv1.weight:0.535880;conv2.weight:0.500651;conv3.weight:0.499769;fc1.weight:0.499912;fc2.weight:0.507812,0.5358796296296297,0.5006510416666667,0.4997694227430556,0.4999122619628906,0.5078125
feddst,cifar10,0.5,100,results/logs/multiseed/cifar10/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,,12,0.2242,2.198394105911255,1,1.5133926829063529,61987,61987,123974,0.5,309936,619872,conv1.weight:0.535880;conv2.weight:0.500651;conv3.weight:0.499769;fc1.weight:0.499912;fc2.weight:0.507812,0.5358796296296297,0.5006510416666667,0.4997694227430556,0.4999122619628906,0.5078125
feddst,cifar10,0.5,100,results/logs/multiseed/cifar10/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,,13,0.2547,2.076270377731323,1,1.4883979047235816,0,0,0,0.5,309936,619872,conv1.weight:0.535880;conv2.weight:0.500651;conv3.weight:0.499769;fc1.weight:0.499912;fc2.weight:0.507812,0.5358796296296297,0.5006510416666667,0.4997694227430556,0.4999122619628906,0.5078125
feddst,cifar10,0.5,100,results/logs/multiseed/cifar10/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,,14,0.2614,2.0550652912139893,1,1.4545520487277195,61987,61987,123974,0.5,309936,619872,conv1.weight:0.535880;conv2.weight:0.500651;conv3.weight:0.499769;fc1.weight:0.499912;fc2.weight:0.507812,0.5358796296296297,0.5006510416666667,0.4997694227430556,0.4999122619628906,0.5078125
feddst,cifar10,0.5,100,results/logs/multiseed/cifar10/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,,15,0.2884,1.9606267692565917,1,1.4479796288350615,0,0,0,0.5,309936,619872,conv1.weight:0.535880;conv2.weight:0.500651;conv3.weight:0.499769;fc1.weight:0.499912;fc2.weight:0.507812,0.5358796296296297,0.5006510416666667,0.4997694227430556,0.4999122619628906,0.5078125
feddst,cifar10,0.5,100,results/logs/multiseed/cifar10/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,,16,0.2965,1.9502117973327637,1,1.4099953019016922,61987,61987,123974,0.5,309936,619872,conv1.weight:0.535880;conv2.weight:0.500651;conv3.weight:0.499769;fc1.weight:0.499912;fc2.weight:0.507812,0.5358796296296297,0.5006510416666667,0.4997694227430556,0.4999122619628906,0.5078125
feddst,cifar10,0.5,100,results/logs/multiseed/cifar10/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,,17,0.2975,1.928928369140625,1,1.3816014206626197,0,0,0,0.5,309936,619872,conv1.weight:0.535880;conv2.weight:0.500651;conv3.weight:0.499769;fc1.weight:0.499912;fc2.weight:0.507812,0.5358796296296297,0.5006510416666667,0.4997694227430556,0.4999122619628906,0.5078125
feddst,cifar10,0.5,100,results/logs/multiseed/cifar10/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,,18,0.3124,1.9027897846221924,1,1.3596615335435578,61987,61987,123974,0.5,309936,619872,conv1.weight:0.535880;conv2.weight:0.500651;conv3.weight:0.499769;fc1.weight:0.499912;fc2.weight:0.507812,0.5358796296296297,0.5006510416666667,0.4997694227430556,0.4999122619628906,0.5078125
feddst,cifar10,0.5,100,results/logs/multiseed/cifar10/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,,19,0.3102,1.8971881824493408,1,1.3492373903664676,0,0,0,0.5,309936,619872,conv1.weight:0.535880;conv2.weight:0.500651;conv3.weight:0.499769;fc1.weight:0.499912;fc2.weight:0.507812,0.5358796296296297,0.5006510416666667,0.4997694227430556,0.4999122619628906,0.5078125
feddst,cifar10,0.5,100,results/logs/multiseed/cifar10/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,,20,0.3282,1.8406808895111084,1,1.3187032311083091,61987,61987,123974,0.5,309936,619872,conv1.weight:0.535880;conv2.weight:0.500651;conv3.weight:0.499769;fc1.weight:0.499912;fc2.weight:0.507812,0.5358796296296297,0.5006510416666667,0.4997694227430556,0.4999122619628906,0.5078125
