method,dataset,sparsity,seed,split_manifest_path,cka_strength,round,test_accuracy,test_loss,evaluated,avg_train_loss,total_sparsity,active_params,total_params,layer_sparsity,sparsity_conv1_weight,sparsity_conv2_weight,sparsity_conv3_weight,sparsity_fc1_weight,sparsity_fc2_weight
sparse_fedavg,cifar10,0.7,100,results/logs/multiseed/cifar10/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,,1,0.1,2.303272678375244,1,2.199392118545494,0.6999993547054876,185962,619872,conv1.weight:0.723380;conv2.weight:0.702962;conv3.weight:0.701280;fc1.weight:0.699663;fc2.weight:0.702734,0.7233796296296297,0.7029622395833333,0.7012803819444444,0.6996631622314453,0.702734375
sparse_fedavg,cifar10,0.7,100,results/logs/multiseed/cifar10/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,,2,0.1283,2.307682048034668,1,2.1272952699685335,0.6999993547054876,185962,619872,conv1.weight:0.723380;conv2.weight:0.702962;conv3.weight:0.701280;fc1.weight:0.699663;fc2.weight:0.702734,0.7233796296296297,0.7029622395833333,0.7012803819444444,0.6996631622314453,0.702734375
sparse_fedavg,cifar10,0.7,100,results/logs/multiseed/cifar10/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,,3,0.1409,2.3614920509338377,1,1.8455162636342677,0.6999993547054876,185962,619872,conv1.weight:0.723380;conv2.weight:0.702962;conv3.weight:0.701280;fc1.weight:0.699663;fc2.weight:0.702734,0.7233796296296297,0.7029622395833333,0.7012803819444444,0.6996631622314453,0.702734375
sparse_fedavg,cifar10,0.7,100,results/logs/multiseed/cifar10/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,,4,0.1596,2.4188728324890136,1,1.7080385158880793,0.6999993547054876,185962,619872,conv1.weight:0.723380;conv2.weight:0.702962;conv3.weight:0.701280;fc1.weight:0.699663;fc2.weight:0.702734,0.7233796296296297,0.7029622395833333,0.7012803819444444,0.6996631622314453,0.702734375
sparse_fedavg,cifar10,0.7,100,results/logs/multiseed/cifar10/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,,5,0.1779,2.4324143558502196,1,1.6663163445092208,0.6999993547054876,185962,619872,conv1.weight:0.723380;conv2.weight:0.702962;conv3.weight:0.701280;fc1.weight:0.699663;fc2.weight:0.702734,0.7233796296296297,0.7029622395833333,0.7012803819444444,0.6996631622314453,0.702734375
sparse_fedavg,cifar10,0.7,100,results/logs/multiseed/cifar10/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,,6,0.1793,2.420762551498413,1,1.6486354946488082,0.6999993547054876,185962,619872,conv1.weight:0.723380;conv2.weight:0.702962;conv3.weight:0.701280;fc1.weight:0.699663;fc2.weight:0.702734,0.7233796296296297,0.7029622395833333,0.7012803819444444,0.6996631622314453,0.702734375
sparse_fedavg,cifar10,0.7,100,results/logs/multiseed/cifar10/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,,7,0.1852,2.4118669925689695,1,1.6415096155248508,0.6999993547054876,185962,619872,conv1.weight:0.723380;conv2.weight:0.702962;conv3.weight:0.701280;fc1.weight:0.699663;fc2.weight:0.702734,0.7233796296296297,0.7029622395833333,0.7012803819444444,0.6996631622314453,0.702734375
sparse_fedavg,cifar10,0.7,100,results/logs/multiseed/cifar10/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,,8,0.189,2.3759417179107665,1,1.6354589564005535,0.6999993547054876,185962,619872,conv1.weight:0.723380;conv2.weight:0.702962;conv3.weight:0.701280;fc1.weight:0.699663;fc2.weight:0.702734,0.7233796296296297,0.7029622395833333,0.7012803819444444,0.6996631622314453,0.702734375
sparse_fedavg,cifar10,0.7,100,results/logs/multiseed/cifar10/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,,9,0.1877,2.4028449588775636,1,1.627685931786142,0.6999993547054876,185962,619872,conv1.weight:0.723380;conv2.weight:0.702962;conv3.weight:0.701280;fc1.weight:0.699663;fc2.weight:0.702734,0.7233796296296297,0.7029622395833333,0.7012803819444444,0.6996631622314453,0.702734375
sparse_fedavg,cifar10,0.7,100,results/logs/multiseed/cifar10/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,,10,0.1924,2.3413250312805176,1,1.6208069575507231,0.6999993547054876,185962,619872,conv1.weight:0.723380;conv2.weight:0.702962;conv3.weight:0.701280;fc1.weight:0.699663;fc2.weight:0.702734,0.7233796296296297,0.7029622395833333,0.7012803819444444,0.6996631622314453,0.702734375
sparse_fedavg,cifar10,0.7,100,results/logs/multiseed/cifar10/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,,11,0.1963,2.323190771865845,1,1.6126246929120536,0.6999993547054876,185962,619872,conv1.weight:0.723380;conv2.weight:0.702962;conv3.weight:0.701280;fc1.weight:0.699663;fc2.weight:0.702734,0.7233796296296297,0.7029622395833333,0.7012803819444444,0.6996631622314453,0.702734375
sparse_fedavg,cifar10,0.7,100,results/logs/multiseed/cifar10/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,,12,0.1982,2.360682871246338,1,1.6033838287146405,0.6999993547054876,185962,619872,conv1.weight:0.723380;conv2.weight:0.702962;conv3.weight:0.701280;fc1.weight:0.699663;fc2.weight:0.702734,0.7233796296296297,0.7029622395833333,0.7012803819444444,0.6996631622314453,0.702734375
sparse_fedavg,cifar10,0.7,100,results/logs/multiseed/cifar10/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,,13,0.2071,2.2991921619415283,1,1.6008487049280995,0.6999993547054876,185962,619872,conv1.weight:0.723380;conv2.weight:0.702962;conv3.weight:0.701280;fc1.weight:0.699663;fc2.weight:0.702734,0.7233796296296297,0.7029622395833333,0.7012803819444444,0.6996631622314453,0.702734375
sparse_fedavg,cifar10,0.7,100,results/logs/multiseed/cifar10/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,,14,0.198,2.296457448577881,1,1.5906019032796224,0.6999993547054876,185962,619872,conv1.weight:0.723380;conv2.weight:0.702962;conv3.weight:0.701280;fc1.weight:0.699663;fc2.weight:0.702734,0.7233796296296297,0.7029622395833333,0.7012803819444444,0.6996631622314453,0.702734375
sparse_fedavg,cifar10,0.7,100,results/logs/multiseed/cifar10/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,,15,0.2066,2.27316748046875,1,1.5853148370921009,0.6999993547054876,185962,619872,conv1.weight:0.723380;conv2.weight:0.702962;conv3.weight:0.701280;fc1.weight:0.699663;fc2.weight:0.702734,0.7233796296296297,0.7029622395833333,0.7012803819444444,0.6996631622314453,0.702734375
