suite,metric,method,dataset,sparsity,cka_strength,mean,std,count,seed_count,seeds
multiseed,total_params,cka_feddst,cifar10,0.9,0.2,619872.0,0.0,5,5,"7,13,21,42,100"
multiseed,total_params,cka_feddst,cifar10,0.95,0.2,619872.0,0.0,5,5,"7,13,21,42,100"
multiseed,total_params,feddst,cifar10,0.5,,619872.0,0.0,5,5,"7,13,21,42,100"
multiseed,total_params,feddst,cifar10,0.7,,619872.0,0.0,5,5,"7,13,21,42,100"
multiseed,total_params,feddst,cifar10,0.8,,619872.0,0.0,5,5,"7,13,21,42,100"
multiseed,total_params,feddst,cifar10,0.9,,619872.0,0.0,5,5,"7,13,21,42,100"
multiseed,total_params,feddst,cifar10,0.95,,619872.0,0.0,5,5,"7,13,21,42,100"
multiseed,total_params,sparse_fedavg,cifar10,0.5,,619872.0,0.0,5,5,"7,13,21,42,100"
multiseed,total_params,sparse_fedavg,cifar10,0.7,,619872.0,0.0,5,5,"7,13,21,42,100"
multiseed,total_params,sparse_fedavg,cifar10,0.8,,619872.0,0.0,5,5,"7,13,21,42,100"
multiseed,total_params,sparse_fedavg,cifar10,0.9,,619872.0,0.0,5,5,"7,13,21,42,100"
multiseed,total_params,sparse_fedavg,cifar10,0.95,,619872.0,0.0,5,5,"7,13,21,42,100"
multiseed,pruned_weights,cka_feddst,cifar10,0.5,0.2,49584.0,27718.298892608833,5,5,"7,13,21,42,100"
multiseed,pruned_weights,cka_feddst,cifar10,0.7,0.2,29750.0,16630.755770559557,5,5,"7,13,21,42,100"
multiseed,pruned_weights,cka_feddst,cifar10,0.8,0.2,14876.8,13580.598318925422,5,5,"7,13,21,42,100"
multiseed,pruned_weights,cka_feddst,cifar10,0.9,0.2,2479.2,5543.659729817478,5,5,"7,13,21,42,100"
multiseed,pruned_weights,cka_feddst,cifar10,0.95,0.2,0.0,0.0,5,5,"7,13,21,42,100"
multiseed,pruned_weights,feddst,cifar10,0.5,,49589.6,27721.429153274188,5,5,"7,13,21,42,100"
multiseed,pruned_weights,feddst,cifar10,0.7,,22315.6,20371.262511194538,5,5,"7,13,21,42,100"
multiseed,pruned_weights,feddst,cifar10,0.8,,14877.0,13580.780813340594,5,5,"7,13,21,42,100"
multiseed,pruned_weights,feddst,cifar10,0.9,,2479.4,5544.106943412979,5,5,"7,13,21,42,100"
