method,dataset,sparsity,seed,split_manifest_path,cka_strength,cka_signal,round,test_accuracy,test_loss,evaluated,avg_train_loss,cka_computed,pruned_weights,regrown_weights,mask_changes,total_sparsity,active_params,total_params,layer_sparsity,layer_cka,layer_signal,layer_target_sparsity,sparsity_conv1_weight,sparsity_conv2_weight,sparsity_conv3_weight,sparsity_fc1_weight,sparsity_fc2_weight,cka_conv1,cka_conv2,cka_conv3,cka_fc1,signal_conv1,signal_conv2,signal_conv3,signal_fc1,target_sparsity_conv1_weight,target_sparsity_conv2_weight,target_sparsity_conv3_weight,target_sparsity_fc1_weight,target_sparsity_fc2_weight
cka_feddst,cifar10,0.8,13,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p5/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,0.5,drift,1,0.1,2.3034147895812986,1,2.2201101554162577,0,0,0,0,0.8000006452945124,123974,619872,conv1.weight:0.800926;conv2.weight:0.801975;conv3.weight:0.797472;fc1.weight:0.800318;fc2.weight:0.793359,,,,0.8009259259259259,0.8019748263888888,0.7974717881944444,0.8003177642822266,0.793359375,,,,,,,,,,,,,
cka_feddst,cifar10,0.8,13,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p5/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,0.5,drift,2,0.1002,2.3051919956207274,1,2.220796979061281,1,24794,24811,49605,0.7999732202777348,123991,619872,conv1.weight:0.800926;conv2.weight:0.801161;conv3.weight:0.801134;fc1.weight:0.799799;fc2.weight:0.793359,conv1:1.000000;conv2:0.999990;conv3:0.999577;fc1:0.986247,conv1:0.000000;conv2:0.000010;conv3:0.000423;fc1:0.013753,conv1.weight:0.800926;conv2.weight:0.801161;conv3.weight:0.801134;fc1.weight:0.799799,0.8009259259259259,0.8011610243055556,0.8011338975694444,0.7997989654541016,0.793359375,1.0,0.9999895095825195,0.99957674741745,0.9862467050552368,0.0,1.049041748046875e-05,0.00042325258255004883,0.013753294944763184,0.8009259259259259,0.8011610243055556,0.8011338975694444,0.7997989654541016,
cka_feddst,cifar10,0.8,13,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p5/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,0.5,drift,3,0.1,2.305120337295532,1,2.1859679323061547,0,0,0,0,0.7999732202777348,123991,619872,conv1.weight:0.800926;conv2.weight:0.801161;conv3.weight:0.801134;fc1.weight:0.799799;fc2.weight:0.793359,conv1:1.000000;conv2:0.999990;conv3:0.999577;fc1:0.986247,conv1:0.000000;conv2:0.000010;conv3:0.000423;fc1:0.013753,conv1.weight:0.800926;conv2.weight:0.801161;conv3.weight:0.801134;fc1.weight:0.799799,0.8009259259259259,0.8011610243055556,0.8011338975694444,0.7997989654541016,0.793359375,1.0,0.9999895095825195,0.99957674741745,0.9862467050552368,0.0,1.049041748046875e-05,0.00042325258255004883,0.013753294944763184,0.8009259259259259,0.8011610243055556,0.8011338975694444,0.7997989654541016,
cka_feddst,cifar10,0.8,13,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p5/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,0.5,drift,4,0.1165,2.305027900695801,1,2.0453522329137783,1,24798,24798,49596,0.7999732202777348,123991,619872,conv1.weight:0.800926;conv2.weight:0.801324;conv3.weight:0.801297;fc1.weight:0.799770;fc2.weight:0.793359,conv1:0.999993;conv2:0.999855;conv3:0.999537;fc1:0.984241,conv1:0.000007;conv2:0.000145;conv3:0.000463;fc1:0.015759,conv1.weight:0.800926;conv2.weight:0.801324;conv3.weight:0.801297;fc1.weight:0.799770,0.8009259259259259,0.8013237847222222,0.8012966579861112,0.7997703552246094,0.793359375,0.999992847442627,0.9998547434806824,0.9995371699333191,0.9842411875724792,7.152557373046875e-06,0.00014525651931762695,0.0004628300666809082,0.015758812427520752,0.8009259259259259,0.8013237847222222,0.8012966579861112,0.7997703552246094,
cka_feddst,cifar10,0.8,13,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p5/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,0.5,drift,5,0.1379,2.3573833114624025,1,1.9069578449437112,0,0,0,0,0.7999732202777348,123991,619872,conv1.weight:0.800926;conv2.weight:0.801324;conv3.weight:0.801297;fc1.weight:0.799770;fc2.weight:0.793359,conv1:0.999993;conv2:0.999855;conv3:0.999537;fc1:0.984241,conv1:0.000007;conv2:0.000145;conv3:0.000463;fc1:0.015759,conv1.weight:0.800926;conv2.weight:0.801324;conv3.weight:0.801297;fc1.weight:0.799770,0.8009259259259259,0.8013237847222222,0.8012966579861112,0.7997703552246094,0.793359375,0.999992847442627,0.9998547434806824,0.9995371699333191,0.9842411875724792,7.152557373046875e-06,0.00014525651931762695,0.0004628300666809082,0.015758812427520752,0.8009259259259259,0.8013237847222222,0.8012966579861112,0.7997703552246094,
cka_feddst,cifar10,0.8,13,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p5/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,0.5,drift,6,0.1501,2.382936043548584,1,1.7905163851506782,1,24798,24798,49596,0.7999732202777348,123991,619872,conv1.weight:0.802083;conv2.weight:0.801758;conv3.weight:0.801744;fc1.weight:0.799690;fc2.weight:0.793359,conv1:0.999948;conv2:0.999837;conv3:0.999805;fc1:0.979166,conv1:0.000052;conv2:0.000163;conv3:0.000195;fc1:0.020834,conv1.weight:0.802083;conv2.weight:0.801758;conv3.weight:0.801744;fc1.weight:0.799690,0.8020833333333334,0.8017578125,0.8017442491319444,0.7996902465820312,0.793359375,0.9999483227729797,0.9998366236686707,0.999804675579071,0.9791657328605652,5.167722702026367e-05,0.0001633763313293457,0.00019532442092895508,0.020834267139434814,0.8020833333333334,0.8017578125,0.8017442491319444,0.7996902465820312,
cka_feddst,cifar10,0.8,13,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p5/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,0.5,drift,7,0.1403,2.4531492065429688,1,1.773175044486017,0,0,0,0,0.7999732202777348,123991,619872,conv1.weight:0.802083;conv2.weight:0.801758;conv3.weight:0.801744;fc1.weight:0.799690;fc2.weight:0.793359,conv1:0.999948;conv2:0.999837;conv3:0.999805;fc1:0.979166,conv1:0.000052;conv2:0.000163;conv3:0.000195;fc1:0.020834,conv1.weight:0.802083;conv2.weight:0.801758;conv3.weight:0.801744;fc1.weight:0.799690,0.8020833333333334,0.8017578125,0.8017442491319444,0.7996902465820312,0.793359375,0.9999483227729797,0.9998366236686707,0.999804675579071,0.9791657328605652,5.167722702026367e-05,0.0001633763313293457,0.00019532442092895508,0.020834267139434814,0.8020833333333334,0.8017578125,0.8017442491319444,0.7996902465820312,
cka_feddst,cifar10,0.8,13,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p5/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,0.5,drift,8,0.1435,2.449975023651123,1,1.7578968670512691,1,24798,24798,49596,0.7999732202777348,123991,619872,conv1.weight:0.800926;conv2.weight:0.801215;conv3.weight:0.801229;fc1.weight:0.799784;fc2.weight:0.793359,conv1:0.999969;conv2:0.999810;conv3:0.999764;fc1:0.985268,conv1:0.000031;conv2:0.000190;conv3:0.000236;fc1:0.014732,conv1.weight:0.800926;conv2.weight:0.801215;conv3.weight:0.801229;fc1.weight:0.799784,0.8009259259259259,0.8012152777777778,0.8012288411458334,0.7997837066650391,0.793359375,0.9999688863754272,0.9998096227645874,0.9997643232345581,0.9852681159973145,3.1113624572753906e-05,0.00019037723541259766,0.00023567676544189453,0.014731884002685547,0.8009259259259259,0.8012152777777778,0.8012288411458334,0.7997837066650391,
cka_feddst,cifar10,0.8,13,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p5/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,0.5,drift,9,0.1841,2.4332440032958984,1,1.749498947801012,0,0,0,0,0.7999732202777348,123991,619872,conv1.weight:0.800926;conv2.weight:0.801215;conv3.weight:0.801229;fc1.weight:0.799784;fc2.weight:0.793359,conv1:0.999969;conv2:0.999810;conv3:0.999764;fc1:0.985268,conv1:0.000031;conv2:0.000190;conv3:0.000236;fc1:0.014732,conv1.weight:0.800926;conv2.weight:0.801215;conv3.weight:0.801229;fc1.weight:0.799784,0.8009259259259259,0.8012152777777778,0.8012288411458334,0.7997837066650391,0.793359375,0.9999688863754272,0.9998096227645874,0.9997643232345581,0.9852681159973145,3.1113624572753906e-05,0.00019037723541259766,0.00023567676544189453,0.014731884002685547,0.8009259259259259,0.8012152777777778,0.8012288411458334,0.7997837066650391,
cka_feddst,cifar10,0.8,13,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p5/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,0.5,drift,10,0.1528,2.46643765335083,1,1.7370862215191425,1,24798,24798,49596,0.7999732202777348,123991,619872,conv1.weight:0.802083;conv2.weight:0.801487;conv3.weight:0.801514;fc1.weight:0.799732;fc2.weight:0.793359,conv1:0.999922;conv2:0.999657;conv3:0.999593;fc1:0.981739,conv1:0.000078;conv2:0.000343;conv3:0.000407;fc1:0.018261,conv1.weight:0.802083;conv2.weight:0.801487;conv3.weight:0.801514;fc1.weight:0.799732,0.8020833333333334,0.8014865451388888,0.801513671875,0.7997322082519531,0.793359375,0.9999216198921204,0.9996569752693176,0.9995931386947632,0.9817385673522949,7.838010787963867e-05,0.00034302473068237305,0.0004068613052368164,0.018261432647705078,0.8020833333333334,0.8014865451388888,0.801513671875,0.7997322082519531,
cka_feddst,cifar10,0.8,13,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p5/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,0.5,drift,11,0.1973,2.399860125350952,1,1.7317100218233437,0,0,0,0,0.7999732202777348,123991,619872,conv1.weight:0.802083;conv2.weight:0.801487;conv3.weight:0.801514;fc1.weight:0.799732;fc2.weight:0.793359,conv1:0.999922;conv2:0.999657;conv3:0.999593;fc1:0.981739,conv1:0.000078;conv2:0.000343;conv3:0.000407;fc1:0.018261,conv1.weight:0.802083;conv2.weight:0.801487;conv3.weight:0.801514;fc1.weight:0.799732,0.8020833333333334,0.8014865451388888,0.801513671875,0.7997322082519531,0.793359375,0.9999216198921204,0.9996569752693176,0.9995931386947632,0.9817385673522949,7.838010787963867e-05,0.00034302473068237305,0.0004068613052368164,0.018261432647705078,0.8020833333333334,0.8014865451388888,0.801513671875,0.7997322082519531,
