method,dataset,sparsity,seed,split_manifest_path,cka_strength,round,test_accuracy,test_loss,evaluated,avg_train_loss,cka_computed,pruned_weights,regrown_weights,mask_changes,total_sparsity,active_params,total_params,layer_sparsity,layer_cka,layer_target_sparsity,sparsity_conv1_weight,sparsity_conv2_weight,sparsity_conv3_weight,sparsity_fc1_weight,sparsity_fc2_weight,cka_conv1,cka_conv2,cka_conv3,cka_fc1,target_sparsity_conv1_weight,target_sparsity_conv2_weight,target_sparsity_conv3_weight,target_sparsity_fc1_weight,target_sparsity_fc2_weight
cka_feddst,cifar10,0.9,13,results/logs/multiseed/cifar10/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,0.2,1,0.1,2.3036400127410888,1,2.22299425623152,0,0,0,0,0.9000003226472562,61987,619872,conv1.weight:0.896991;conv2.weight:0.900825;conv3.weight:0.898560;fc1.weight:0.900152;fc2.weight:0.905469,,,0.8969907407407407,0.9008246527777778,0.8985595703125,0.9001522064208984,0.90546875,,,,,,,,,
cka_feddst,cifar10,0.9,13,results/logs/multiseed/cifar10/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,0.2,2,0.1,2.3055438301086424,1,2.224941568475781,1,12398,12384,24782,0.9000229079551907,61973,619872,conv1.weight:0.900463;conv2.weight:0.899957;conv3.weight:0.899957;fc1.weight:0.900007;fc2.weight:0.905469,conv1:1.000000;conv2:1.000000;conv3:0.999993;fc1:0.997536,conv1.weight:0.900463;conv2.weight:0.899957;conv3.weight:0.899957;fc1.weight:0.900007,0.900462962962963,0.8999565972222222,0.8999565972222222,0.9000072479248047,0.90546875,1.0,1.0,0.999992847442627,0.9975361824035645,0.900462962962963,0.8999565972222222,0.8999565972222222,0.9000072479248047,
cka_feddst,cifar10,0.9,13,results/logs/multiseed/cifar10/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,0.2,3,0.1003,2.3081396537780763,1,2.226808090831294,0,0,0,0,0.9000229079551907,61973,619872,conv1.weight:0.900463;conv2.weight:0.899957;conv3.weight:0.899957;fc1.weight:0.900007;fc2.weight:0.905469,conv1:1.000000;conv2:1.000000;conv3:0.999993;fc1:0.997536,conv1.weight:0.900463;conv2.weight:0.899957;conv3.weight:0.899957;fc1.weight:0.900007,0.900462962962963,0.8999565972222222,0.8999565972222222,0.9000072479248047,0.90546875,1.0,1.0,0.999992847442627,0.9975361824035645,0.900462962962963,0.8999565972222222,0.8999565972222222,0.9000072479248047,
cka_feddst,cifar10,0.9,13,results/logs/multiseed/cifar10/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,0.2,4,0.1,2.310845276260376,1,2.2295441496203643,1,12394,12394,24788,0.9000229079551907,61973,619872,conv1.weight:0.899306;conv2.weight:0.899740;conv3.weight:0.899740;fc1.weight:0.900047;fc2.weight:0.905469,conv1:1.000000;conv2:0.999999;conv3:0.999757;fc1:0.984347,conv1.weight:0.899306;conv2.weight:0.899740;conv3.weight:0.899740;fc1.weight:0.900047,0.8993055555555556,0.8997395833333334,0.8997395833333334,0.9000473022460938,0.90546875,1.0,0.999998927116394,0.9997571706771851,0.9843470454216003,0.8993055555555556,0.8997395833333334,0.8997395833333334,0.9000473022460938,
cka_feddst,cifar10,0.9,13,results/logs/multiseed/cifar10/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,0.2,5,0.1,2.3136477352142335,1,2.233212312101114,0,0,0,0,0.9000229079551907,61973,619872,conv1.weight:0.899306;conv2.weight:0.899740;conv3.weight:0.899740;fc1.weight:0.900047;fc2.weight:0.905469,conv1:1.000000;conv2:0.999999;conv3:0.999757;fc1:0.984347,conv1.weight:0.899306;conv2.weight:0.899740;conv3.weight:0.899740;fc1.weight:0.900047,0.8993055555555556,0.8997395833333334,0.8997395833333334,0.9000473022460938,0.90546875,1.0,0.999998927116394,0.9997571706771851,0.9843470454216003,0.8993055555555556,0.8997395833333334,0.8997395833333334,0.9000473022460938,
cka_feddst,cifar10,0.9,13,results/logs/multiseed/cifar10/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,0.2,6,0.1,2.3163099796295166,1,2.2359365364662325,1,12394,12394,24788,0.9000229079551907,61973,619872,conv1.weight:0.900463;conv2.weight:0.899902;conv3.weight:0.899929;fc1.weight:0.900013;fc2.weight:0.905469,conv1:1.000000;conv2:1.000000;conv3:0.999967;fc1:0.995590,conv1.weight:0.900463;conv2.weight:0.899902;conv3.weight:0.899929;fc1.weight:0.900013,0.900462962962963,0.89990234375,0.8999294704861112,0.9000129699707031,0.90546875,1.0,1.0,0.9999673962593079,0.9955903887748718,0.900462962962963,0.89990234375,0.8999294704861112,0.9000129699707031,
cka_feddst,cifar10,0.9,13,results/logs/multiseed/cifar10/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,0.2,7,0.1,2.3188736228942872,1,2.2376615286162407,0,0,0,0,0.9000229079551907,61973,619872,conv1.weight:0.900463;conv2.weight:0.899902;conv3.weight:0.899929;fc1.weight:0.900013;fc2.weight:0.905469,conv1:1.000000;conv2:1.000000;conv3:0.999967;fc1:0.995590,conv1.weight:0.900463;conv2.weight:0.899902;conv3.weight:0.899929;fc1.weight:0.900013,0.900462962962963,0.89990234375,0.8999294704861112,0.9000129699707031,0.90546875,1.0,1.0,0.9999673962593079,0.9955903887748718,0.900462962962963,0.89990234375,0.8999294704861112,0.9000129699707031,
cka_feddst,cifar10,0.9,13,results/logs/multiseed/cifar10/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,0.2,8,0.1,2.32098635635376,1,2.2393074930894254,1,12394,12394,24788,0.9000229079551907,61973,619872,conv1.weight:0.899306;conv2.weight:0.899631;conv3.weight:0.899631;fc1.weight:0.900066;fc2.weight:0.905469,conv1:1.000000;conv2:0.999993;conv3:0.999494;fc1:0.977514,conv1.weight:0.899306;conv2.weight:0.899631;conv3.weight:0.899631;fc1.weight:0.900066,0.8993055555555556,0.8996310763888888,0.8996310763888888,0.9000663757324219,0.90546875,1.0,0.9999934434890747,0.9994944334030151,0.9775137901306152,0.8993055555555556,0.8996310763888888,0.8996310763888888,0.9000663757324219,
cka_feddst,cifar10,0.9,13,results/logs/multiseed/cifar10/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,0.2,9,0.1,2.3230478145599367,1,2.2425466434016372,0,0,0,0,0.9000229079551907,61973,619872,conv1.weight:0.899306;conv2.weight:0.899631;conv3.weight:0.899631;fc1.weight:0.900066;fc2.weight:0.905469,conv1:1.000000;conv2:0.999993;conv3:0.999494;fc1:0.977514,conv1.weight:0.899306;conv2.weight:0.899631;conv3.weight:0.899631;fc1.weight:0.900066,0.8993055555555556,0.8996310763888888,0.8996310763888888,0.9000663757324219,0.90546875,1.0,0.9999934434890747,0.9994944334030151,0.9775137901306152,0.8993055555555556,0.8996310763888888,0.8996310763888888,0.9000663757324219,
cka_feddst,cifar10,0.9,13,results/logs/multiseed/cifar10/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,0.2,10,0.1,2.3248007480621338,1,2.2441647373931577,1,12394,12394,24788,0.9000229079551907,61973,619872,conv1.weight:0.899306;conv2.weight:0.899902;conv3.weight:0.899875;fc1.weight:0.900023;fc2.weight:0.905469,conv1:1.000000;conv2:1.000000;conv3:0.999946;fc1:0.992636,conv1.weight:0.899306;conv2.weight:0.899902;conv3.weight:0.899875;fc1.weight:0.900023,0.8993055555555556,0.89990234375,0.8998752170138888,0.9000225067138672,0.90546875,1.0,0.9999995231628418,0.9999464750289917,0.9926357269287109,0.8993055555555556,0.89990234375,0.8998752170138888,0.9000225067138672,
cka_feddst,cifar10,0.9,13,results/logs/multiseed/cifar10/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,0.2,11,0.1,2.326663791656494,1,2.243617039078414,0,0,0,0,0.9000229079551907,61973,619872,conv1.weight:0.899306;conv2.weight:0.899902;conv3.weight:0.899875;fc1.weight:0.900023;fc2.weight:0.905469,conv1:1.000000;conv2:1.000000;conv3:0.999946;fc1:0.992636,conv1.weight:0.899306;conv2.weight:0.899902;conv3.weight:0.899875;fc1.weight:0.900023,0.8993055555555556,0.89990234375,0.8998752170138888,0.9000225067138672,0.90546875,1.0,0.9999995231628418,0.9999464750289917,0.9926357269287109,0.8993055555555556,0.89990234375,0.8998752170138888,0.9000225067138672,
