method,dataset,sparsity,seed,split_manifest_path,cka_strength,round,layer,client_i,client_j,cka,average_layer_cka,num_reference_samples
cka_feddst,fashion_mnist,0.7,7,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_7/splits/fashion_mnist_split_seed7_clients5_alpha0p3_ref200.json,0.2,2,conv1,0,0,1.0,0.9999377131462097,200
cka_feddst,fashion_mnist,0.7,7,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_7/splits/fashion_mnist_split_seed7_clients5_alpha0p3_ref200.json,0.2,2,conv1,0,1,0.9999257922172546,0.9999377131462097,200
cka_feddst,fashion_mnist,0.7,7,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_7/splits/fashion_mnist_split_seed7_clients5_alpha0p3_ref200.json,0.2,2,conv1,0,2,0.9999991059303284,0.9999377131462097,200
cka_feddst,fashion_mnist,0.7,7,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_7/splits/fashion_mnist_split_seed7_clients5_alpha0p3_ref200.json,0.2,2,conv1,0,3,0.9998595118522644,0.9999377131462097,200
cka_feddst,fashion_mnist,0.7,7,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_7/splits/fashion_mnist_split_seed7_clients5_alpha0p3_ref200.json,0.2,2,conv1,0,4,0.9999484419822693,0.9999377131462097,200
cka_feddst,fashion_mnist,0.7,7,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_7/splits/fashion_mnist_split_seed7_clients5_alpha0p3_ref200.json,0.2,2,conv1,1,0,0.9999257922172546,0.9999377131462097,200
cka_feddst,fashion_mnist,0.7,7,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_7/splits/fashion_mnist_split_seed7_clients5_alpha0p3_ref200.json,0.2,2,conv1,1,1,1.0,0.9999377131462097,200
cka_feddst,fashion_mnist,0.7,7,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_7/splits/fashion_mnist_split_seed7_clients5_alpha0p3_ref200.json,0.2,2,conv1,1,2,0.9999083876609802,0.9999377131462097,200
cka_feddst,fashion_mnist,0.7,7,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_7/splits/fashion_mnist_split_seed7_clients5_alpha0p3_ref200.json,0.2,2,conv1,1,3,0.9999900460243225,0.9999377131462097,200
cka_feddst,fashion_mnist,0.7,7,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_7/splits/fashion_mnist_split_seed7_clients5_alpha0p3_ref200.json,0.2,2,conv1,1,4,0.999998152256012,0.9999377131462097,200
