method,dataset,sparsity,seed,split_manifest_path,cka_strength,round,test_accuracy,test_loss,evaluated,avg_train_loss,pruned_weights,regrown_weights,mask_changes,total_sparsity,active_params,total_params,layer_sparsity,sparsity_conv1_weight,sparsity_conv2_weight,sparsity_fc1_weight,sparsity_fc2_weight
feddst,mnist,0.9,21,results/logs/multiseed/all_20260516_024344/seed_21/splits/mnist_split_seed21_clients5_alpha0p3_ref200.json,,1,0.101,2.3102249771118166,1,2.1938127282710376,0,0,0,0.8999995254005619,42141,421408,conv1.weight:0.881944;conv2.weight:0.896864;fc1.weight:0.900206;fc2.weight:0.884375,0.8819444444444444,0.8968641493055556,0.9002062739158163,0.884375
feddst,mnist,0.9,21,results/logs/multiseed/all_20260516_024344/seed_21/splits/mnist_split_seed21_clients5_alpha0p3_ref200.json,,2,0.101,2.3223085929870604,1,2.2070193455131557,8429,8429,16858,0.8999995254005619,42141,421408,conv1.weight:0.881944;conv2.weight:0.896864;fc1.weight:0.900206;fc2.weight:0.884375,0.8819444444444444,0.8968641493055556,0.9002062739158163,0.884375
feddst,mnist,0.9,21,results/logs/multiseed/all_20260516_024344/seed_21/splits/mnist_split_seed21_clients5_alpha0p3_ref200.json,,3,0.101,2.360347869873047,1,2.197751689415712,0,0,0,0.8999995254005619,42141,421408,conv1.weight:0.881944;conv2.weight:0.896864;fc1.weight:0.900206;fc2.weight:0.884375,0.8819444444444444,0.8968641493055556,0.9002062739158163,0.884375
feddst,mnist,0.9,21,results/logs/multiseed/all_20260516_024344/seed_21/splits/mnist_split_seed21_clients5_alpha0p3_ref200.json,,4,0.101,2.3961526721954347,1,2.0686878156263293,8429,8429,16858,0.8999995254005619,42141,421408,conv1.weight:0.881944;conv2.weight:0.896864;fc1.weight:0.900206;fc2.weight:0.884375,0.8819444444444444,0.8968641493055556,0.9002062739158163,0.884375
feddst,mnist,0.9,21,results/logs/multiseed/all_20260516_024344/seed_21/splits/mnist_split_seed21_clients5_alpha0p3_ref200.json,,5,0.1007,2.3336964542388916,1,1.7589285047337362,0,0,0,0.8999995254005619,42141,421408,conv1.weight:0.881944;conv2.weight:0.896864;fc1.weight:0.900206;fc2.weight:0.884375,0.8819444444444444,0.8968641493055556,0.9002062739158163,0.884375
feddst,mnist,0.9,21,results/logs/multiseed/all_20260516_024344/seed_21/splits/mnist_split_seed21_clients5_alpha0p3_ref200.json,,6,0.2195,2.3781016845703125,1,1.0930955838424505,8429,8429,16858,0.8999995254005619,42141,421408,conv1.weight:0.881944;conv2.weight:0.896864;fc1.weight:0.900206;fc2.weight:0.884375,0.8819444444444444,0.8968641493055556,0.9002062739158163,0.884375
feddst,mnist,0.9,21,results/logs/multiseed/all_20260516_024344/seed_21/splits/mnist_split_seed21_clients5_alpha0p3_ref200.json,,7,0.2208,3.4786886108398436,1,0.6517667638911651,0,0,0,0.8999995254005619,42141,421408,conv1.weight:0.881944;conv2.weight:0.896864;fc1.weight:0.900206;fc2.weight:0.884375,0.8819444444444444,0.8968641493055556,0.9002062739158163,0.884375
feddst,mnist,0.9,21,results/logs/multiseed/all_20260516_024344/seed_21/splits/mnist_split_seed21_clients5_alpha0p3_ref200.json,,8,0.6959,0.9144895204544068,1,0.457875829644277,8429,8429,16858,0.8999995254005619,42141,421408,conv1.weight:0.881944;conv2.weight:0.896864;fc1.weight:0.900206;fc2.weight:0.884375,0.8819444444444444,0.8968641493055556,0.9002062739158163,0.884375
feddst,mnist,0.9,21,results/logs/multiseed/all_20260516_024344/seed_21/splits/mnist_split_seed21_clients5_alpha0p3_ref200.json,,9,0.7703,0.6681701069831848,1,0.37378625646042,0,0,0,0.8999995254005619,42141,421408,conv1.weight:0.881944;conv2.weight:0.896864;fc1.weight:0.900206;fc2.weight:0.884375,0.8819444444444444,0.8968641493055556,0.9002062739158163,0.884375
feddst,mnist,0.9,21,results/logs/multiseed/all_20260516_024344/seed_21/splits/mnist_split_seed21_clients5_alpha0p3_ref200.json,,10,0.7991,0.6113222357749939,1,0.3296253471919098,8429,8429,16858,0.8999995254005619,42141,421408,conv1.weight:0.881944;conv2.weight:0.896864;fc1.weight:0.900206;fc2.weight:0.884375,0.8819444444444444,0.8968641493055556,0.9002062739158163,0.884375
feddst,mnist,0.9,21,results/logs/multiseed/all_20260516_024344/seed_21/splits/mnist_split_seed21_clients5_alpha0p3_ref200.json,,11,0.8248,0.5499155443191528,1,0.3069793096232075,0,0,0,0.8999995254005619,42141,421408,conv1.weight:0.881944;conv2.weight:0.896864;fc1.weight:0.900206;fc2.weight:0.884375,0.8819444444444444,0.8968641493055556,0.9002062739158163,0.884375
feddst,mnist,0.9,21,results/logs/multiseed/all_20260516_024344/seed_21/splits/mnist_split_seed21_clients5_alpha0p3_ref200.json,,12,0.7734,0.7107615413665771,1,0.2857867597740293,8429,8429,16858,0.8999995254005619,42141,421408,conv1.weight:0.881944;conv2.weight:0.896864;fc1.weight:0.900206;fc2.weight:0.884375,0.8819444444444444,0.8968641493055556,0.9002062739158163,0.884375
feddst,mnist,0.9,21,results/logs/multiseed/all_20260516_024344/seed_21/splits/mnist_split_seed21_clients5_alpha0p3_ref200.json,,13,0.8682,0.4220598298549652,1,0.2676596487126047,0,0,0,0.8999995254005619,42141,421408,conv1.weight:0.881944;conv2.weight:0.896864;fc1.weight:0.900206;fc2.weight:0.884375,0.8819444444444444,0.8968641493055556,0.9002062739158163,0.884375
feddst,mnist,0.9,21,results/logs/multiseed/all_20260516_024344/seed_21/splits/mnist_split_seed21_clients5_alpha0p3_ref200.json,,14,0.8207,0.5602208191871643,1,0.25317328231641245,8429,8429,16858,0.8999995254005619,42141,421408,conv1.weight:0.881944;conv2.weight:0.896864;fc1.weight:0.900206;fc2.weight:0.884375,0.8819444444444444,0.8968641493055556,0.9002062739158163,0.884375
