method,dataset,sparsity,seed,split_manifest_path,cka_strength,round,layer,client_i,client_j,cka,average_layer_cka,num_reference_samples
cka_feddst,mnist,0.7,13,results/logs/multiseed/mnist_all_20260516_024344/seed_13/splits/mnist_split_seed13_clients5_alpha0p3_ref200.json,0.2,2,conv1,0,0,1.0,0.9999996423721313,200
cka_feddst,mnist,0.7,13,results/logs/multiseed/mnist_all_20260516_024344/seed_13/splits/mnist_split_seed13_clients5_alpha0p3_ref200.json,0.2,2,conv1,0,1,1.0,0.9999996423721313,200
cka_feddst,mnist,0.7,13,results/logs/multiseed/mnist_all_20260516_024344/seed_13/splits/mnist_split_seed13_clients5_alpha0p3_ref200.json,0.2,2,conv1,0,2,0.9999998807907104,0.9999996423721313,200
cka_feddst,mnist,0.7,13,results/logs/multiseed/mnist_all_20260516_024344/seed_13/splits/mnist_split_seed13_clients5_alpha0p3_ref200.json,0.2,2,conv1,0,3,0.9999998807907104,0.9999996423721313,200
cka_feddst,mnist,0.7,13,results/logs/multiseed/mnist_all_20260516_024344/seed_13/splits/mnist_split_seed13_clients5_alpha0p3_ref200.json,0.2,2,conv1,0,4,0.999999463558197,0.9999996423721313,200
cka_feddst,mnist,0.7,13,results/logs/multiseed/mnist_all_20260516_024344/seed_13/splits/mnist_split_seed13_clients5_alpha0p3_ref200.json,0.2,2,conv1,1,0,1.0,0.9999996423721313,200
cka_feddst,mnist,0.7,13,results/logs/multiseed/mnist_all_20260516_024344/seed_13/splits/mnist_split_seed13_clients5_alpha0p3_ref200.json,0.2,2,conv1,1,1,1.0,0.9999996423721313,200
cka_feddst,mnist,0.7,13,results/logs/multiseed/mnist_all_20260516_024344/seed_13/splits/mnist_split_seed13_clients5_alpha0p3_ref200.json,0.2,2,conv1,1,2,0.9999998211860657,0.9999996423721313,200
cka_feddst,mnist,0.7,13,results/logs/multiseed/mnist_all_20260516_024344/seed_13/splits/mnist_split_seed13_clients5_alpha0p3_ref200.json,0.2,2,conv1,1,3,0.9999998807907104,0.9999996423721313,200
cka_feddst,mnist,0.7,13,results/logs/multiseed/mnist_all_20260516_024344/seed_13/splits/mnist_split_seed13_clients5_alpha0p3_ref200.json,0.2,2,conv1,1,4,0.9999995827674866,0.9999996423721313,200
cka_feddst,mnist,0.7,13,results/logs/multiseed/mnist_all_20260516_024344/seed_13/splits/mnist_split_seed13_clients5_alpha0p3_ref200.json,0.2,2,conv1,2,0,0.9999998807907104,0.9999996423721313,200
cka_feddst,mnist,0.7,13,results/logs/multiseed/mnist_all_20260516_024344/seed_13/splits/mnist_split_seed13_clients5_alpha0p3_ref200.json,0.2,2,conv1,2,1,0.9999998211860657,0.9999996423721313,200
cka_feddst,mnist,0.7,13,results/logs/multiseed/mnist_all_20260516_024344/seed_13/splits/mnist_split_seed13_clients5_alpha0p3_ref200.json,0.2,2,conv1,2,2,1.0,0.9999996423721313,200
cka_feddst,mnist,0.7,13,results/logs/multiseed/mnist_all_20260516_024344/seed_13/splits/mnist_split_seed13_clients5_alpha0p3_ref200.json,0.2,2,conv1,2,3,0.9999998807907104,0.9999996423721313,200
cka_feddst,mnist,0.7,13,results/logs/multiseed/mnist_all_20260516_024344/seed_13/splits/mnist_split_seed13_clients5_alpha0p3_ref200.json,0.2,2,conv1,2,4,0.9999986886978149,0.9999996423721313,200
