method,dataset,sparsity,seed,split_manifest_path,cka_strength,round,test_accuracy,test_loss,evaluated,avg_train_loss,cka_computed,pruned_weights,regrown_weights,mask_changes,total_sparsity,active_params,total_params,layer_sparsity,layer_cka,layer_target_sparsity,sparsity_conv1_weight,sparsity_conv2_weight,sparsity_conv3_weight,sparsity_fc1_weight,sparsity_fc2_weight,cka_conv1,cka_conv2,cka_conv3,cka_fc1,target_sparsity_conv1_weight,target_sparsity_conv2_weight,target_sparsity_conv3_weight,target_sparsity_fc1_weight,target_sparsity_fc2_weight
cka_feddst,cifar10,0.9,100,results/logs/cka_strength_sweep/cifar10_cka_strength_fixed_5605137/strength_0p5/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,0.5,1,0.1,2.303752653503418,1,2.2142402708602673,0,0,0,0,0.9000003226472562,61987,619872,conv1.weight:0.895833;conv2.weight:0.897569;conv3.weight:0.899129;fc1.weight:0.900221;fc2.weight:0.898828,,,0.8958333333333334,0.8975694444444444,0.8991292317708334,0.9002208709716797,0.898828125,,,,,,,,,
cka_feddst,cifar10,0.9,100,results/logs/cka_strength_sweep/cifar10_cka_strength_fixed_5605137/strength_0p5/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,0.5,2,0.1,2.3050726959228514,1,2.2154431153307055,1,12398,12401,24799,0.8999954829384131,61990,619872,conv1.weight:0.900463;conv2.weight:0.899794;conv3.weight:0.899794;fc1.weight:0.900036;fc2.weight:0.898828,conv1:1.000000;conv2:1.000000;conv3:0.999984;fc1:0.995242,conv1.weight:0.900463;conv2.weight:0.899794;conv3.weight:0.899794;fc1.weight:0.900036,0.900462962962963,0.8997938368055556,0.8997938368055556,0.9000358581542969,0.898828125,1.0,1.0,0.9999844431877136,0.9952419996261597,0.900462962962963,0.8997938368055556,0.8997938368055556,0.9000358581542969,
cka_feddst,cifar10,0.9,100,results/logs/cka_strength_sweep/cifar10_cka_strength_fixed_5605137/strength_0p5/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,0.5,3,0.1,2.3069222805023193,1,2.2162832305407285,0,0,0,0,0.8999954829384131,61990,619872,conv1.weight:0.900463;conv2.weight:0.899794;conv3.weight:0.899794;fc1.weight:0.900036;fc2.weight:0.898828,conv1:1.000000;conv2:1.000000;conv3:0.999984;fc1:0.995242,conv1.weight:0.900463;conv2.weight:0.899794;conv3.weight:0.899794;fc1.weight:0.900036,0.900462962962963,0.8997938368055556,0.8997938368055556,0.9000358581542969,0.898828125,1.0,1.0,0.9999844431877136,0.9952419996261597,0.900462962962963,0.8997938368055556,0.8997938368055556,0.9000358581542969,
cka_feddst,cifar10,0.9,100,results/logs/cka_strength_sweep/cifar10_cka_strength_fixed_5605137/strength_0p5/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,0.5,4,0.1,2.308930913925171,1,2.2180271957667186,1,12398,12398,24796,0.8999954829384131,61990,619872,conv1.weight:0.899306;conv2.weight:0.899523;conv3.weight:0.899523;fc1.weight:0.900085;fc2.weight:0.898828,conv1:1.000000;conv2:1.000000;conv3:0.999871;fc1:0.988707,conv1.weight:0.899306;conv2.weight:0.899523;conv3.weight:0.899523;fc1.weight:0.900085,0.8993055555555556,0.8995225694444444,0.8995225694444444,0.90008544921875,0.898828125,1.0,0.9999997019767761,0.9998709559440613,0.9887072443962097,0.8993055555555556,0.8995225694444444,0.8995225694444444,0.90008544921875,
cka_feddst,cifar10,0.9,100,results/logs/cka_strength_sweep/cifar10_cka_strength_fixed_5605137/strength_0p5/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,0.5,5,0.1,2.3110379104614256,1,2.220913183814347,0,0,0,0,0.8999954829384131,61990,619872,conv1.weight:0.899306;conv2.weight:0.899523;conv3.weight:0.899523;fc1.weight:0.900085;fc2.weight:0.898828,conv1:1.000000;conv2:1.000000;conv3:0.999871;fc1:0.988707,conv1.weight:0.899306;conv2.weight:0.899523;conv3.weight:0.899523;fc1.weight:0.900085,0.8993055555555556,0.8995225694444444,0.8995225694444444,0.90008544921875,0.898828125,1.0,0.9999997019767761,0.9998709559440613,0.9887072443962097,0.8993055555555556,0.8995225694444444,0.8995225694444444,0.90008544921875,
cka_feddst,cifar10,0.9,100,results/logs/cka_strength_sweep/cifar10_cka_strength_fixed_5605137/strength_0p5/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,0.5,6,0.1,2.313031372833252,1,2.2228825417865403,1,12398,12398,24796,0.8999954829384131,61990,619872,conv1.weight:0.899306;conv2.weight:0.899740;conv3.weight:0.899726;fc1.weight:0.900049;fc2.weight:0.898828,conv1:1.000000;conv2:1.000000;conv3:0.999959;fc1:0.993612,conv1.weight:0.899306;conv2.weight:0.899740;conv3.weight:0.899726;fc1.weight:0.900049,0.8993055555555556,0.8997395833333334,0.8997260199652778,0.9000492095947266,0.898828125,1.0,0.9999995231628418,0.9999586939811707,0.9936124682426453,0.8993055555555556,0.8997395833333334,0.8997260199652778,0.9000492095947266,
cka_feddst,cifar10,0.9,100,results/logs/cka_strength_sweep/cifar10_cka_strength_fixed_5605137/strength_0p5/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,0.5,7,0.1,2.3149871772766115,1,2.223679494496548,0,0,0,0,0.8999954829384131,61990,619872,conv1.weight:0.899306;conv2.weight:0.899740;conv3.weight:0.899726;fc1.weight:0.900049;fc2.weight:0.898828,conv1:1.000000;conv2:1.000000;conv3:0.999959;fc1:0.993612,conv1.weight:0.899306;conv2.weight:0.899740;conv3.weight:0.899726;fc1.weight:0.900049,0.8993055555555556,0.8997395833333334,0.8997260199652778,0.9000492095947266,0.898828125,1.0,0.9999995231628418,0.9999586939811707,0.9936124682426453,0.8993055555555556,0.8997395833333334,0.8997260199652778,0.9000492095947266,
cka_feddst,cifar10,0.9,100,results/logs/cka_strength_sweep/cifar10_cka_strength_fixed_5605137/strength_0p5/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,0.5,8,0.1,2.3166988437652587,1,2.224620738800126,1,12399,12399,24798,0.8999954829384131,61990,619872,conv1.weight:0.899306;conv2.weight:0.899468;conv3.weight:0.899495;fc1.weight:0.900091;fc2.weight:0.898828,conv1:1.000000;conv2:0.999997;conv3:0.999824;fc1:0.987943,conv1.weight:0.899306;conv2.weight:0.899468;conv3.weight:0.899495;fc1.weight:0.900091,0.8993055555555556,0.8994683159722222,0.8994954427083334,0.9000911712646484,0.898828125,1.0,0.9999974370002747,0.9998243451118469,0.9879425764083862,0.8993055555555556,0.8994683159722222,0.8994954427083334,0.9000911712646484,
cka_feddst,cifar10,0.9,100,results/logs/cka_strength_sweep/cifar10_cka_strength_fixed_5605137/strength_0p5/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,0.5,9,0.1,2.318365284729004,1,2.2275890176705637,0,0,0,0,0.8999954829384131,61990,619872,conv1.weight:0.899306;conv2.weight:0.899468;conv3.weight:0.899495;fc1.weight:0.900091;fc2.weight:0.898828,conv1:1.000000;conv2:0.999997;conv3:0.999824;fc1:0.987943,conv1.weight:0.899306;conv2.weight:0.899468;conv3.weight:0.899495;fc1.weight:0.900091,0.8993055555555556,0.8994683159722222,0.8994954427083334,0.9000911712646484,0.898828125,1.0,0.9999974370002747,0.9998243451118469,0.9879425764083862,0.8993055555555556,0.8994683159722222,0.8994954427083334,0.9000911712646484,
cka_feddst,cifar10,0.9,100,results/logs/cka_strength_sweep/cifar10_cka_strength_fixed_5605137/strength_0p5/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,0.5,10,0.1,2.3198045970916747,1,2.228609300810881,1,12398,12398,24796,0.8999954829384131,61990,619872,conv1.weight:0.899306;conv2.weight:0.899631;conv3.weight:0.899604;fc1.weight:0.900070;fc2.weight:0.898828,conv1:1.000000;conv2:0.999995;conv3:0.999937;fc1:0.990613,conv1.weight:0.899306;conv2.weight:0.899631;conv3.weight:0.899604;fc1.weight:0.900070,0.8993055555555556,0.8996310763888888,0.8996039496527778,0.9000701904296875,0.898828125,1.0,0.9999950528144836,0.9999373555183411,0.9906131029129028,0.8993055555555556,0.8996310763888888,0.8996039496527778,0.9000701904296875,
cka_feddst,cifar10,0.9,100,results/logs/cka_strength_sweep/cifar10_cka_strength_fixed_5605137/strength_0p5/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,0.5,11,0.1,2.321212275695801,1,2.2274714571634924,0,0,0,0,0.8999954829384131,61990,619872,conv1.weight:0.899306;conv2.weight:0.899631;conv3.weight:0.899604;fc1.weight:0.900070;fc2.weight:0.898828,conv1:1.000000;conv2:0.999995;conv3:0.999937;fc1:0.990613,conv1.weight:0.899306;conv2.weight:0.899631;conv3.weight:0.899604;fc1.weight:0.900070,0.8993055555555556,0.8996310763888888,0.8996039496527778,0.9000701904296875,0.898828125,1.0,0.9999950528144836,0.9999373555183411,0.9906131029129028,0.8993055555555556,0.8996310763888888,0.8996039496527778,0.9000701904296875,
cka_feddst,cifar10,0.9,100,results/logs/cka_strength_sweep/cifar10_cka_strength_fixed_5605137/strength_0p5/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,0.5,12,0.1,2.3223676956176758,1,2.226347582783362,1,12397,12397,24794,0.8999954829384131,61990,619872,conv1.weight:0.899306;conv2.weight:0.899631;conv3.weight:0.899618;fc1.weight:0.900068;fc2.weight:0.898828,conv1:1.000000;conv2:0.999988;conv3:0.999672;fc1:0.990712,conv1.weight:0.899306;conv2.weight:0.899631;conv3.weight:0.899618;fc1.weight:0.900068,0.8993055555555556,0.8996310763888888,0.8996175130208334,0.9000682830810547,0.898828125,1.0,0.999987781047821,0.9996721148490906,0.99071204662323,0.8993055555555556,0.8996310763888888,0.8996175130208334,0.9000682830810547,
cka_feddst,cifar10,0.9,100,results/logs/cka_strength_sweep/cifar10_cka_strength_fixed_5605137/strength_0p5/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,0.5,13,0.1,2.3236474460601806,1,2.229643724027306,0,0,0,0,0.8999954829384131,61990,619872,conv1.weight:0.899306;conv2.weight:0.899631;conv3.weight:0.899618;fc1.weight:0.900068;fc2.weight:0.898828,conv1:1.000000;conv2:0.999988;conv3:0.999672;fc1:0.990712,conv1.weight:0.899306;conv2.weight:0.899631;conv3.weight:0.899618;fc1.weight:0.900068,0.8993055555555556,0.8996310763888888,0.8996175130208334,0.9000682830810547,0.898828125,1.0,0.999987781047821,0.9996721148490906,0.99071204662323,0.8993055555555556,0.8996310763888888,0.8996175130208334,0.9000682830810547,
cka_feddst,cifar10,0.9,100,results/logs/cka_strength_sweep/cifar10_cka_strength_fixed_5605137/strength_0p5/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,0.5,14,0.1,2.3246040264129637,1,2.229258339973411,1,12398,12398,24796,0.8999954829384131,61990,619872,conv1.weight:0.899306;conv2.weight:0.899414;conv3.weight:0.899400;fc1.weight:0.900106;fc2.weight:0.898828,conv1:1.000000;conv2:0.999967;conv3:0.999854;fc1:0.985887,conv1.weight:0.899306;conv2.weight:0.899414;conv3.weight:0.899400;fc1.weight:0.900106,0.8993055555555556,0.8994140625,0.8994004991319444,0.9001064300537109,0.898828125,1.0,0.9999665021896362,0.9998540878295898,0.9858869314193726,0.8993055555555556,0.8994140625,0.8994004991319444,0.9001064300537109,
cka_feddst,cifar10,0.9,100,results/logs/cka_strength_sweep/cifar10_cka_strength_fixed_5605137/strength_0p5/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,0.5,15,0.1,2.3258661109924317,1,2.2238448442449474,0,0,0,0,0.8999954829384131,61990,619872,conv1.weight:0.899306;conv2.weight:0.899414;conv3.weight:0.899400;fc1.weight:0.900106;fc2.weight:0.898828,conv1:1.000000;conv2:0.999967;conv3:0.999854;fc1:0.985887,conv1.weight:0.899306;conv2.weight:0.899414;conv3.weight:0.899400;fc1.weight:0.900106,0.8993055555555556,0.8994140625,0.8994004991319444,0.9001064300537109,0.898828125,1.0,0.9999665021896362,0.9998540878295898,0.9858869314193726,0.8993055555555556,0.8994140625,0.8994004991319444,0.9001064300537109,
cka_feddst,cifar10,0.9,100,results/logs/cka_strength_sweep/cifar10_cka_strength_fixed_5605137/strength_0p5/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,0.5,16,0.1,2.3270895133972167,1,2.213850493517789,1,12398,12398,24796,0.8999954829384131,61990,619872,conv1.weight:0.900463;conv2.weight:0.899794;conv3.weight:0.899848;fc1.weight:0.900028;fc2.weight:0.898828,conv1:1.000000;conv2:0.999849;conv3:0.999028;fc1:0.995499,conv1.weight:0.900463;conv2.weight:0.899794;conv3.weight:0.899848;fc1.weight:0.900028,0.900462962962963,0.8997938368055556,0.8998480902777778,0.9000282287597656,0.898828125,1.0,0.9998489618301392,0.9990283846855164,0.995498538017273,0.900462962962963,0.8997938368055556,0.8998480902777778,0.9000282287597656,
