method,dataset,sparsity,seed,split_manifest_path,cka_strength,round,test_accuracy,test_loss,evaluated,avg_train_loss,total_sparsity,active_params,total_params,layer_sparsity,sparsity_conv1_weight,sparsity_conv2_weight,sparsity_conv3_weight,sparsity_fc1_weight,sparsity_fc2_weight
sparse_fedavg,cifar10,0.9,13,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,,1,0.1,2.3036400127410888,1,2.22299425623152,0.9000003226472562,61987,619872,conv1.weight:0.896991;conv2.weight:0.900825;conv3.weight:0.898560;fc1.weight:0.900152;fc2.weight:0.905469,0.8969907407407407,0.9008246527777778,0.8985595703125,0.9001522064208984,0.90546875
sparse_fedavg,cifar10,0.9,13,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,,2,0.1,2.3055354778289794,1,2.224941568475781,0.9000003226472562,61987,619872,conv1.weight:0.896991;conv2.weight:0.900825;conv3.weight:0.898560;fc1.weight:0.900152;fc2.weight:0.905469,0.8969907407407407,0.9008246527777778,0.8985595703125,0.9001522064208984,0.90546875
sparse_fedavg,cifar10,0.9,13,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,,3,0.1,2.308078542327881,1,2.2277145058217678,0.9000003226472562,61987,619872,conv1.weight:0.896991;conv2.weight:0.900825;conv3.weight:0.898560;fc1.weight:0.900152;fc2.weight:0.905469,0.8969907407407407,0.9008246527777778,0.8985595703125,0.9001522064208984,0.90546875
sparse_fedavg,cifar10,0.9,13,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,,4,0.1,2.310840065765381,1,2.23083269689059,0.9000003226472562,61987,619872,conv1.weight:0.896991;conv2.weight:0.900825;conv3.weight:0.898560;fc1.weight:0.900152;fc2.weight:0.905469,0.8969907407407407,0.9008246527777778,0.8985595703125,0.9001522064208984,0.90546875
sparse_fedavg,cifar10,0.9,13,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,,5,0.1,2.3136110694885255,1,2.2338925938943426,0.9000003226472562,61987,619872,conv1.weight:0.896991;conv2.weight:0.900825;conv3.weight:0.898560;fc1.weight:0.900152;fc2.weight:0.905469,0.8969907407407407,0.9008246527777778,0.8985595703125,0.9001522064208984,0.90546875
sparse_fedavg,cifar10,0.9,13,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,,6,0.1,2.3162782878875734,1,2.2367687763011816,0.9000003226472562,61987,619872,conv1.weight:0.896991;conv2.weight:0.900825;conv3.weight:0.898560;fc1.weight:0.900152;fc2.weight:0.905469,0.8969907407407407,0.9008246527777778,0.8985595703125,0.9001522064208984,0.90546875
sparse_fedavg,cifar10,0.9,13,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,,7,0.1,2.318697024154663,1,2.2395681382429724,0.9000003226472562,61987,619872,conv1.weight:0.896991;conv2.weight:0.900825;conv3.weight:0.898560;fc1.weight:0.900152;fc2.weight:0.905469,0.8969907407407407,0.9008246527777778,0.8985595703125,0.9001522064208984,0.90546875
sparse_fedavg,cifar10,0.9,13,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,,8,0.1,2.32090453453064,1,2.2419372954561254,0.9000003226472562,61987,619872,conv1.weight:0.896991;conv2.weight:0.900825;conv3.weight:0.898560;fc1.weight:0.900152;fc2.weight:0.905469,0.8969907407407407,0.9008246527777778,0.8985595703125,0.9001522064208984,0.90546875
sparse_fedavg,cifar10,0.9,13,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,,9,0.1,2.3228870780944826,1,2.2440962287970265,0.9000003226472562,61987,619872,conv1.weight:0.896991;conv2.weight:0.900825;conv3.weight:0.898560;fc1.weight:0.900152;fc2.weight:0.905469,0.8969907407407407,0.9008246527777778,0.8985595703125,0.9001522064208984,0.90546875
sparse_fedavg,cifar10,0.9,13,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,,10,0.1,2.3246275329589845,1,2.246029611404496,0.9000003226472562,61987,619872,conv1.weight:0.896991;conv2.weight:0.900825;conv3.weight:0.898560;fc1.weight:0.900152;fc2.weight:0.905469,0.8969907407407407,0.9008246527777778,0.8985595703125,0.9001522064208984,0.90546875
sparse_fedavg,cifar10,0.9,13,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,,11,0.1,2.3261785331726075,1,2.247634689947571,0.9000003226472562,61987,619872,conv1.weight:0.896991;conv2.weight:0.900825;conv3.weight:0.898560;fc1.weight:0.900152;fc2.weight:0.905469,0.8969907407407407,0.9008246527777778,0.8985595703125,0.9001522064208984,0.90546875
sparse_fedavg,cifar10,0.9,13,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,,12,0.1,2.327550291442871,1,2.2491018490694987,0.9000003226472562,61987,619872,conv1.weight:0.896991;conv2.weight:0.900825;conv3.weight:0.898560;fc1.weight:0.900152;fc2.weight:0.905469,0.8969907407407407,0.9008246527777778,0.8985595703125,0.9001522064208984,0.90546875
sparse_fedavg,cifar10,0.9,13,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,,13,0.1,2.3287561656951903,1,2.2502563440582968,0.9000003226472562,61987,619872,conv1.weight:0.896991;conv2.weight:0.900825;conv3.weight:0.898560;fc1.weight:0.900152;fc2.weight:0.905469,0.8969907407407407,0.9008246527777778,0.8985595703125,0.9001522064208984,0.90546875
