method,dataset,sparsity,seed,split_manifest_path,cka_strength,round,test_accuracy,test_loss,evaluated,avg_train_loss,pruned_weights,regrown_weights,mask_changes,total_sparsity,active_params,total_params,layer_sparsity,sparsity_conv1_weight,sparsity_conv2_weight,sparsity_conv3_weight,sparsity_fc1_weight,sparsity_fc2_weight
feddst,cifar10,0.95,13,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,,1,0.1,2.303663764953613,1,2.223654242693776,0,0,0,0.9499993547054876,30994,619872,conv1.weight:0.944444;conv2.weight:0.950575;conv3.weight:0.949273;fc1.weight:0.950089;fc2.weight:0.950391,0.9444444444444444,0.9505750868055556,0.9492730034722222,0.9500885009765625,0.950390625
feddst,cifar10,0.95,13,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,,2,0.1,2.3055493240356446,1,2.2256974926813684,6199,6199,12398,0.9499993547054876,30994,619872,conv1.weight:0.944444;conv2.weight:0.950575;conv3.weight:0.949273;fc1.weight:0.950089;fc2.weight:0.950391,0.9444444444444444,0.9505750868055556,0.9492730034722222,0.9500885009765625,0.950390625
feddst,cifar10,0.95,13,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,,3,0.1,2.3080882663726805,1,2.2281345784929067,0,0,0,0.9499993547054876,30994,619872,conv1.weight:0.944444;conv2.weight:0.950575;conv3.weight:0.949273;fc1.weight:0.950089;fc2.weight:0.950391,0.9444444444444444,0.9505750868055556,0.9492730034722222,0.9500885009765625,0.950390625
feddst,cifar10,0.95,13,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,,4,0.1,2.310802559661865,1,2.2312324563806705,6199,6199,12398,0.9499993547054876,30994,619872,conv1.weight:0.944444;conv2.weight:0.950575;conv3.weight:0.949273;fc1.weight:0.950089;fc2.weight:0.950391,0.9444444444444444,0.9505750868055556,0.9492730034722222,0.9500885009765625,0.950390625
feddst,cifar10,0.95,13,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,,5,0.1,2.313566886520386,1,2.234554916434818,0,0,0,0.9499993547054876,30994,619872,conv1.weight:0.944444;conv2.weight:0.950575;conv3.weight:0.949273;fc1.weight:0.950089;fc2.weight:0.950391,0.9444444444444444,0.9505750868055556,0.9492730034722222,0.9500885009765625,0.950390625
feddst,cifar10,0.95,13,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,,6,0.1,2.3162054176330567,1,2.237465686533186,6199,6199,12398,0.9499993547054876,30994,619872,conv1.weight:0.944444;conv2.weight:0.950575;conv3.weight:0.949273;fc1.weight:0.950089;fc2.weight:0.950391,0.9444444444444444,0.9505750868055556,0.9492730034722222,0.9500885009765625,0.950390625
feddst,cifar10,0.95,13,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,,7,0.1,2.318635450363159,1,2.2399781252639466,0,0,0,0.9499993547054876,30994,619872,conv1.weight:0.944444;conv2.weight:0.950575;conv3.weight:0.949273;fc1.weight:0.950089;fc2.weight:0.950391,0.9444444444444444,0.9505750868055556,0.9492730034722222,0.9500885009765625,0.950390625
feddst,cifar10,0.95,13,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,,8,0.1,2.320799952697754,1,2.2423061951964796,6199,6199,12398,0.9499993547054876,30994,619872,conv1.weight:0.944444;conv2.weight:0.950575;conv3.weight:0.949273;fc1.weight:0.950089;fc2.weight:0.950391,0.9444444444444444,0.9505750868055556,0.9492730034722222,0.9500885009765625,0.950390625
feddst,cifar10,0.95,13,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,,9,0.1,2.322795093536377,1,2.2448719024754538,0,0,0,0.9499993547054876,30994,619872,conv1.weight:0.944444;conv2.weight:0.950575;conv3.weight:0.949273;fc1.weight:0.950089;fc2.weight:0.950391,0.9444444444444444,0.9505750868055556,0.9492730034722222,0.9500885009765625,0.950390625
feddst,cifar10,0.95,13,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,,10,0.1,2.324521733093262,1,2.24684867997603,6199,6199,12398,0.9499993547054876,30994,619872,conv1.weight:0.944444;conv2.weight:0.950575;conv3.weight:0.949273;fc1.weight:0.950089;fc2.weight:0.950391,0.9444444444444444,0.9505750868055556,0.9492730034722222,0.9500885009765625,0.950390625
