method,dataset,sparsity,seed,split_manifest_path,cka_strength,round,test_accuracy,test_loss,evaluated,avg_train_loss,pruned_weights,regrown_weights,mask_changes,total_sparsity,active_params,total_params,layer_sparsity,sparsity_conv1_weight,sparsity_conv2_weight,sparsity_conv3_weight,sparsity_fc1_weight,sparsity_fc2_weight
feddst,cifar10,0.7,13,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,,1,0.1114,2.3016247299194337,1,2.1989138764444025,0,0,0,0.6999993547054876,185962,619872,conv1.weight:0.684028;conv2.weight:0.700575;conv3.weight:0.698201;fc1.weight:0.700253;fc2.weight:0.701172,0.6840277777777778,0.7005750868055556,0.6982014973958333,0.7002525329589844,0.701171875
feddst,cifar10,0.7,13,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,,2,0.1423,2.2952663681030274,1,2.1108655160484893,37193,37193,74386,0.6999993547054876,185962,619872,conv1.weight:0.684028;conv2.weight:0.700575;conv3.weight:0.698201;fc1.weight:0.700253;fc2.weight:0.701172,0.6840277777777778,0.7005750868055556,0.6982014973958333,0.7002525329589844,0.701171875
feddst,cifar10,0.7,13,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,,3,0.1411,2.424483575820923,1,1.8585961986358719,0,0,0,0.6999993547054876,185962,619872,conv1.weight:0.684028;conv2.weight:0.700575;conv3.weight:0.698201;fc1.weight:0.700253;fc2.weight:0.701172,0.6840277777777778,0.7005750868055556,0.6982014973958333,0.7002525329589844,0.701171875
feddst,cifar10,0.7,13,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,,4,0.1572,2.308053207015991,1,1.7851611731582218,37193,37193,74386,0.6999993547054876,185962,619872,conv1.weight:0.684028;conv2.weight:0.700575;conv3.weight:0.698201;fc1.weight:0.700253;fc2.weight:0.701172,0.6840277777777778,0.7005750868055556,0.6982014973958333,0.7002525329589844,0.701171875
feddst,cifar10,0.7,13,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,,5,0.1604,2.4183295890808107,1,1.7952587464891299,0,0,0,0.6999993547054876,185962,619872,conv1.weight:0.684028;conv2.weight:0.700575;conv3.weight:0.698201;fc1.weight:0.700253;fc2.weight:0.701172,0.6840277777777778,0.7005750868055556,0.6982014973958333,0.7002525329589844,0.701171875
feddst,cifar10,0.7,13,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,,6,0.1722,2.4310654678344727,1,1.7628292034105821,37193,37193,74386,0.6999993547054876,185962,619872,conv1.weight:0.684028;conv2.weight:0.700575;conv3.weight:0.698201;fc1.weight:0.700253;fc2.weight:0.701172,0.6840277777777778,0.7005750868055556,0.6982014973958333,0.7002525329589844,0.701171875
feddst,cifar10,0.7,13,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,,7,0.1807,2.4392840896606445,1,1.7544835574145266,0,0,0,0.6999993547054876,185962,619872,conv1.weight:0.684028;conv2.weight:0.700575;conv3.weight:0.698201;fc1.weight:0.700253;fc2.weight:0.701172,0.6840277777777778,0.7005750868055556,0.6982014973958333,0.7002525329589844,0.701171875
feddst,cifar10,0.7,13,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,,8,0.19,2.4518425930023193,1,1.7416147682124916,37193,37193,74386,0.6999993547054876,185962,619872,conv1.weight:0.684028;conv2.weight:0.700575;conv3.weight:0.698201;fc1.weight:0.700253;fc2.weight:0.701172,0.6840277777777778,0.7005750868055556,0.6982014973958333,0.7002525329589844,0.701171875
feddst,cifar10,0.7,13,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,,9,0.1997,2.4398481079101564,1,1.7345993095503913,0,0,0,0.6999993547054876,185962,619872,conv1.weight:0.684028;conv2.weight:0.700575;conv3.weight:0.698201;fc1.weight:0.700253;fc2.weight:0.701172,0.6840277777777778,0.7005750868055556,0.6982014973958333,0.7002525329589844,0.701171875
feddst,cifar10,0.7,13,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,,10,0.2027,2.4624291210174563,1,1.7207953543325867,37193,37193,74386,0.6999993547054876,185962,619872,conv1.weight:0.684028;conv2.weight:0.700575;conv3.weight:0.698201;fc1.weight:0.700253;fc2.weight:0.701172,0.6840277777777778,0.7005750868055556,0.6982014973958333,0.7002525329589844,0.701171875
feddst,cifar10,0.7,13,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,,11,0.2179,2.359281169128418,1,1.7182638738059035,0,0,0,0.6999993547054876,185962,619872,conv1.weight:0.684028;conv2.weight:0.700575;conv3.weight:0.698201;fc1.weight:0.700253;fc2.weight:0.701172,0.6840277777777778,0.7005750868055556,0.6982014973958333,0.7002525329589844,0.701171875
feddst,cifar10,0.7,13,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,,12,0.2166,2.3995500675201415,1,1.7043053476521464,37193,37193,74386,0.6999993547054876,185962,619872,conv1.weight:0.684028;conv2.weight:0.700575;conv3.weight:0.698201;fc1.weight:0.700253;fc2.weight:0.701172,0.6840277777777778,0.7005750868055556,0.6982014973958333,0.7002525329589844,0.701171875
feddst,cifar10,0.7,13,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,,13,0.2301,2.3533867862701414,1,1.6921363490157657,0,0,0,0.6999993547054876,185962,619872,conv1.weight:0.684028;conv2.weight:0.700575;conv3.weight:0.698201;fc1.weight:0.700253;fc2.weight:0.701172,0.6840277777777778,0.7005750868055556,0.6982014973958333,0.7002525329589844,0.701171875
feddst,cifar10,0.7,13,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,,14,0.2293,2.346528455352783,1,1.6772253531602899,37193,37193,74386,0.6999993547054876,185962,619872,conv1.weight:0.684028;conv2.weight:0.700575;conv3.weight:0.698201;fc1.weight:0.700253;fc2.weight:0.701172,0.6840277777777778,0.7005750868055556,0.6982014973958333,0.7002525329589844,0.701171875
feddst,cifar10,0.7,13,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,,15,0.2316,2.264925534057617,1,1.6809663918331417,0,0,0,0.6999993547054876,185962,619872,conv1.weight:0.684028;conv2.weight:0.700575;conv3.weight:0.698201;fc1.weight:0.700253;fc2.weight:0.701172,0.6840277777777778,0.7005750868055556,0.6982014973958333,0.7002525329589844,0.701171875
feddst,cifar10,0.7,13,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,,16,0.2391,2.279743909072876,1,1.6599213057672135,37193,37193,74386,0.6999993547054876,185962,619872,conv1.weight:0.684028;conv2.weight:0.700575;conv3.weight:0.698201;fc1.weight:0.700253;fc2.weight:0.701172,0.6840277777777778,0.7005750868055556,0.6982014973958333,0.7002525329589844,0.701171875
feddst,cifar10,0.7,13,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,,17,0.2525,2.281417989730835,1,1.6482777502344113,0,0,0,0.6999993547054876,185962,619872,conv1.weight:0.684028;conv2.weight:0.700575;conv3.weight:0.698201;fc1.weight:0.700253;fc2.weight:0.701172,0.6840277777777778,0.7005750868055556,0.6982014973958333,0.7002525329589844,0.701171875
feddst,cifar10,0.7,13,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,,18,0.2404,2.294350101852417,1,1.6241808716227308,37193,37193,74386,0.6999993547054876,185962,619872,conv1.weight:0.684028;conv2.weight:0.700575;conv3.weight:0.698201;fc1.weight:0.700253;fc2.weight:0.701172,0.6840277777777778,0.7005750868055556,0.6982014973958333,0.7002525329589844,0.701171875
feddst,cifar10,0.7,13,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,,19,0.2719,2.1459147426605223,1,1.6195660257652553,0,0,0,0.6999993547054876,185962,619872,conv1.weight:0.684028;conv2.weight:0.700575;conv3.weight:0.698201;fc1.weight:0.700253;fc2.weight:0.701172,0.6840277777777778,0.7005750868055556,0.6982014973958333,0.7002525329589844,0.701171875
feddst,cifar10,0.7,13,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_13/splits/cifar10_split_seed13_clients5_alpha0p3_ref500.json,,20,0.2713,2.164570650482178,1,1.5801929451732923,37193,37193,74386,0.6999993547054876,185962,619872,conv1.weight:0.684028;conv2.weight:0.700575;conv3.weight:0.698201;fc1.weight:0.700253;fc2.weight:0.701172,0.6840277777777778,0.7005750868055556,0.6982014973958333,0.7002525329589844,0.701171875
