method,dataset,sparsity,seed,split_manifest_path,cka_strength,round,test_accuracy,test_loss,evaluated,avg_train_loss,pruned_weights,regrown_weights,mask_changes,total_sparsity,active_params,total_params,layer_sparsity,sparsity_conv1_weight,sparsity_conv2_weight,sparsity_fc1_weight,sparsity_fc2_weight
feddst,mnist,0.7,42,results/logs/multiseed/all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,,1,0.101,2.299251273727417,1,2.1212357077570663,0,0,0,0.7000009491988761,126422,421408,conv1.weight:0.725694;conv2.weight:0.701660;fc1.weight:0.699849;fc2.weight:0.717969,0.7256944444444444,0.70166015625,0.6998490314094388,0.71796875
feddst,mnist,0.7,42,results/logs/multiseed/all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,,2,0.3142,2.3057928623199464,1,1.8360825952080182,25285,25285,50570,0.7000009491988761,126422,421408,conv1.weight:0.725694;conv2.weight:0.701660;fc1.weight:0.699849;fc2.weight:0.717969,0.7256944444444444,0.70166015625,0.6998490314094388,0.71796875
feddst,mnist,0.7,42,results/logs/multiseed/all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,,3,0.3826,1.7570185169219972,1,1.2423008553738577,0,0,0,0.7000009491988761,126422,421408,conv1.weight:0.725694;conv2.weight:0.701660;fc1.weight:0.699849;fc2.weight:0.717969,0.7256944444444444,0.70166015625,0.6998490314094388,0.71796875
feddst,mnist,0.7,42,results/logs/multiseed/all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,,4,0.6532,1.074893483352661,1,0.6138544264393544,25285,25285,50570,0.7000009491988761,126422,421408,conv1.weight:0.725694;conv2.weight:0.701660;fc1.weight:0.699849;fc2.weight:0.717969,0.7256944444444444,0.70166015625,0.6998490314094388,0.71796875
feddst,mnist,0.7,42,results/logs/multiseed/all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,,5,0.6988,0.8334854851722717,1,0.42033101318348015,0,0,0,0.7000009491988761,126422,421408,conv1.weight:0.725694;conv2.weight:0.701660;fc1.weight:0.699849;fc2.weight:0.717969,0.7256944444444444,0.70166015625,0.6998490314094388,0.71796875
feddst,mnist,0.7,42,results/logs/multiseed/all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,,6,0.7839,0.6447803475379944,1,0.3375293583759297,25285,25285,50570,0.7000009491988761,126422,421408,conv1.weight:0.725694;conv2.weight:0.701660;fc1.weight:0.699849;fc2.weight:0.717969,0.7256944444444444,0.70166015625,0.6998490314094388,0.71796875
feddst,mnist,0.7,42,results/logs/multiseed/all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,,7,0.836,0.5097495739936828,1,0.32312140556289054,0,0,0,0.7000009491988761,126422,421408,conv1.weight:0.725694;conv2.weight:0.701660;fc1.weight:0.699849;fc2.weight:0.717969,0.7256944444444444,0.70166015625,0.6998490314094388,0.71796875
feddst,mnist,0.7,42,results/logs/multiseed/all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,,8,0.8496,0.4740232459068298,1,0.2877339667686725,25285,25285,50570,0.7000009491988761,126422,421408,conv1.weight:0.725694;conv2.weight:0.701660;fc1.weight:0.699849;fc2.weight:0.717969,0.7256944444444444,0.70166015625,0.6998490314094388,0.71796875
feddst,mnist,0.7,42,results/logs/multiseed/all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,,9,0.8267,0.4940877909183502,1,0.2615012076056335,0,0,0,0.7000009491988761,126422,421408,conv1.weight:0.725694;conv2.weight:0.701660;fc1.weight:0.699849;fc2.weight:0.717969,0.7256944444444444,0.70166015625,0.6998490314094388,0.71796875
feddst,mnist,0.7,42,results/logs/multiseed/all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,,10,0.8641,0.42145976157188414,1,0.24714564644192724,25285,25285,50570,0.7000009491988761,126422,421408,conv1.weight:0.725694;conv2.weight:0.701660;fc1.weight:0.699849;fc2.weight:0.717969,0.7256944444444444,0.70166015625,0.6998490314094388,0.71796875
feddst,mnist,0.7,42,results/logs/multiseed/all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,,11,0.8717,0.4078165484905243,1,0.2477267087850234,0,0,0,0.7000009491988761,126422,421408,conv1.weight:0.725694;conv2.weight:0.701660;fc1.weight:0.699849;fc2.weight:0.717969,0.7256944444444444,0.70166015625,0.6998490314094388,0.71796875
feddst,mnist,0.7,42,results/logs/multiseed/all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,,12,0.8818,0.37774699754714963,1,0.22928878213132556,25285,25285,50570,0.7000009491988761,126422,421408,conv1.weight:0.725694;conv2.weight:0.701660;fc1.weight:0.699849;fc2.weight:0.717969,0.7256944444444444,0.70166015625,0.6998490314094388,0.71796875
feddst,mnist,0.7,42,results/logs/multiseed/all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,,13,0.8395,0.4823416328907013,1,0.2157152124601463,0,0,0,0.7000009491988761,126422,421408,conv1.weight:0.725694;conv2.weight:0.701660;fc1.weight:0.699849;fc2.weight:0.717969,0.7256944444444444,0.70166015625,0.6998490314094388,0.71796875
feddst,mnist,0.7,42,results/logs/multiseed/all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,,14,0.8835,0.3792416198730469,1,0.20811172707461095,25285,25285,50570,0.7000009491988761,126422,421408,conv1.weight:0.725694;conv2.weight:0.701660;fc1.weight:0.699849;fc2.weight:0.717969,0.7256944444444444,0.70166015625,0.6998490314094388,0.71796875
feddst,mnist,0.7,42,results/logs/multiseed/all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,,15,0.8888,0.3536735418081284,1,0.21350944022159016,0,0,0,0.7000009491988761,126422,421408,conv1.weight:0.725694;conv2.weight:0.701660;fc1.weight:0.699849;fc2.weight:0.717969,0.7256944444444444,0.70166015625,0.6998490314094388,0.71796875
feddst,mnist,0.7,42,results/logs/multiseed/all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,,16,0.8884,0.34930336267948153,1,0.2042654553328619,25285,25285,50570,0.7000009491988761,126422,421408,conv1.weight:0.725694;conv2.weight:0.701660;fc1.weight:0.699849;fc2.weight:0.717969,0.7256944444444444,0.70166015625,0.6998490314094388,0.71796875
feddst,mnist,0.7,42,results/logs/multiseed/all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,,17,0.8854,0.3534201727390289,1,0.1894528379951515,0,0,0,0.7000009491988761,126422,421408,conv1.weight:0.725694;conv2.weight:0.701660;fc1.weight:0.699849;fc2.weight:0.717969,0.7256944444444444,0.70166015625,0.6998490314094388,0.71796875
feddst,mnist,0.7,42,results/logs/multiseed/all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,,18,0.8884,0.3480503530502319,1,0.1862822823921985,25285,25285,50570,0.7000009491988761,126422,421408,conv1.weight:0.725694;conv2.weight:0.701660;fc1.weight:0.699849;fc2.weight:0.717969,0.7256944444444444,0.70166015625,0.6998490314094388,0.71796875
feddst,mnist,0.7,42,results/logs/multiseed/all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,,19,0.8625,0.38363325848579405,1,0.18380536215367374,0,0,0,0.7000009491988761,126422,421408,conv1.weight:0.725694;conv2.weight:0.701660;fc1.weight:0.699849;fc2.weight:0.717969,0.7256944444444444,0.70166015625,0.6998490314094388,0.71796875
feddst,mnist,0.7,42,results/logs/multiseed/all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,,20,0.8755,0.38527133498191835,1,0.1801304892436866,25285,25285,50570,0.7000009491988761,126422,421408,conv1.weight:0.725694;conv2.weight:0.701660;fc1.weight:0.699849;fc2.weight:0.717969,0.7256944444444444,0.70166015625,0.6998490314094388,0.71796875
