method,dataset,sparsity,seed,split_manifest_path,cka_strength,round,layer,client_i,client_j,cka,average_layer_cka,num_reference_samples
cka_feddst,mnist,0.8,42,results/logs/multiseed/all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,0.2,2,conv1,0,0,1.0,0.9999993443489075,200
cka_feddst,mnist,0.8,42,results/logs/multiseed/all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,0.2,2,conv1,0,1,0.9999986290931702,0.9999993443489075,200
cka_feddst,mnist,0.8,42,results/logs/multiseed/all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,0.2,2,conv1,0,2,0.999999463558197,0.9999993443489075,200
cka_feddst,mnist,0.8,42,results/logs/multiseed/all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,0.2,2,conv1,0,3,0.9999985694885254,0.9999993443489075,200
cka_feddst,mnist,0.8,42,results/logs/multiseed/all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,0.2,2,conv1,0,4,0.9999995827674866,0.9999993443489075,200
cka_feddst,mnist,0.8,42,results/logs/multiseed/all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,0.2,2,conv1,1,0,0.9999986290931702,0.9999993443489075,200
cka_feddst,mnist,0.8,42,results/logs/multiseed/all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,0.2,2,conv1,1,1,1.0,0.9999993443489075,200
cka_feddst,mnist,0.8,42,results/logs/multiseed/all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,0.2,2,conv1,1,2,1.0,0.9999993443489075,200
cka_feddst,mnist,0.8,42,results/logs/multiseed/all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,0.2,2,conv1,1,3,1.0,0.9999993443489075,200
cka_feddst,mnist,0.8,42,results/logs/multiseed/all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,0.2,2,conv1,1,4,0.9999988675117493,0.9999993443489075,200
cka_feddst,mnist,0.8,42,results/logs/multiseed/all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,0.2,2,conv1,2,0,0.999999463558197,0.9999993443489075,200
cka_feddst,mnist,0.8,42,results/logs/multiseed/all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,0.2,2,conv1,2,1,1.0,0.9999993443489075,200
cka_feddst,mnist,0.8,42,results/logs/multiseed/all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,0.2,2,conv1,2,2,1.0,0.9999993443489075,200
cka_feddst,mnist,0.8,42,results/logs/multiseed/all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,0.2,2,conv1,2,3,1.0,0.9999993443489075,200
cka_feddst,mnist,0.8,42,results/logs/multiseed/all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,0.2,2,conv1,2,4,0.9999996423721313,0.9999993443489075,200
cka_feddst,mnist,0.8,42,results/logs/multiseed/all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,0.2,2,conv1,3,0,0.9999985694885254,0.9999993443489075,200
cka_feddst,mnist,0.8,42,results/logs/multiseed/all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,0.2,2,conv1,3,1,1.0,0.9999993443489075,200
cka_feddst,mnist,0.8,42,results/logs/multiseed/all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,0.2,2,conv1,3,2,1.0,0.9999993443489075,200
cka_feddst,mnist,0.8,42,results/logs/multiseed/all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,0.2,2,conv1,3,3,1.0,0.9999993443489075,200
