suite,metric,method,dataset,sparsity,cka_strength,round,layer,mean,std,count,seed_count,seeds
multiseed,cka,cka_feddst,cifar10,0.7,0.2,9,conv2,0.9995649933815003,0.0003085852265680885,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.7,0.2,10,conv2,0.9996068596839904,0.00027256177736499664,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.7,0.2,11,conv2,0.9996068596839904,0.00027256177736499664,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.7,0.2,12,conv2,0.9990487217903137,0.0008400647185036626,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.7,0.2,13,conv2,0.9990487217903137,0.0008400647185036626,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.7,0.2,14,conv2,0.9989753246307373,0.001008931450253612,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.7,0.2,15,conv2,0.9989753246307373,0.001008931450253612,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.7,0.2,16,conv2,0.9975185990333557,0.0027297548475670765,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.7,0.2,17,conv2,0.9975185990333557,0.0027297548475670765,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.7,0.2,18,conv2,0.9978054761886597,0.0019215515022588362,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.7,0.2,19,conv2,0.9978054761886597,0.0019215515022588362,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.7,0.2,20,conv2,0.996432089805603,0.003372850384562564,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.8,0.2,2,conv2,0.9999807596206665,2.3254765717796296e-05,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.8,0.2,3,conv2,0.9999807596206665,2.3254765717796296e-05,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.8,0.2,4,conv2,0.9997532963752747,0.0001583531641864526,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.8,0.2,5,conv2,0.9997532963752747,0.0001583531641864526,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.8,0.2,6,conv2,0.9996644258499146,0.0002776659106194637,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.8,0.2,7,conv2,0.9996644258499146,0.0002776659106194637,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.8,0.2,8,conv2,0.9994599461555481,0.0003747825805280942,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.8,0.2,9,conv2,0.9994599461555481,0.0003747825805280942,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.8,0.2,10,conv2,0.999255895614624,0.0005574121789852081,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.8,0.2,11,conv2,0.999255895614624,0.0005574121789852081,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.8,0.2,12,conv2,0.9989909410476685,0.0007074282099210325,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.8,0.2,13,conv2,0.9989909410476685,0.0007074282099210325,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.8,0.2,14,conv2,0.9986295342445374,0.0009034972469722502,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.8,0.2,15,conv2,0.9986295342445374,0.0009034972469722502,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.8,0.2,16,conv2,0.9981694221496582,0.0007482773811453317,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.8,0.2,17,conv2,0.9981694221496582,0.0007482773811453317,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.8,0.2,18,conv2,0.9938906192779541,0.006895479337321092,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.8,0.2,19,conv2,0.9938906192779541,0.006895479337321092,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.8,0.2,20,conv2,0.99254390001297,0.008212897464762035,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.9,0.2,2,conv2,1.0,0.0,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.9,0.2,3,conv2,1.0,0.0,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.9,0.2,4,conv2,0.9999864339828491,1.2510275182761197e-05,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.9,0.2,5,conv2,0.9999864339828491,1.2510275182761197e-05,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.9,0.2,6,conv2,0.9999946117401123,7.944943659016765e-06,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.9,0.2,7,conv2,0.9999946117401123,7.944943659016765e-06,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.9,0.2,8,conv2,0.9999509334564209,5.1670221109013496e-05,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.9,0.2,9,conv2,0.9999509334564209,5.1670221109013496e-05,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.9,0.2,10,conv2,0.9999755501747132,3.59894207430188e-05,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.9,0.2,11,conv2,0.9999755501747132,3.59894207430188e-05,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.9,0.2,12,conv2,0.9997657775878906,0.00026915585499347574,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.9,0.2,13,conv2,0.9997657775878906,0.00026915585499347574,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.9,0.2,14,conv2,0.9998372554779053,0.00020612020693888108,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.9,0.2,15,conv2,0.9998372554779053,0.00020612020693888108,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.9,0.2,16,conv2,0.9991799116134643,0.0008221192180405334,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.9,0.2,17,conv2,0.9991799116134643,0.0008221192180405334,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.9,0.2,18,conv2,0.9987618207931519,0.0018627302681547306,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.9,0.2,19,conv2,0.9987618207931519,0.0018627302681547306,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.9,0.2,20,conv2,0.9955992102622986,0.008303356602404137,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.95,0.2,2,conv2,1.0,0.0,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.95,0.2,3,conv2,1.0,0.0,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.95,0.2,4,conv2,0.9999999761581421,5.331201499079411e-08,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.95,0.2,5,conv2,0.9999999761581421,5.331201499079411e-08,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.95,0.2,6,conv2,0.9999999403953552,1.3328003754835813e-07,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.95,0.2,7,conv2,0.9999999403953552,1.3328003754835813e-07,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.95,0.2,8,conv2,0.9999998450279236,2.5843958128116093e-07,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.95,0.2,9,conv2,0.9999998450279236,2.5843958128116093e-07,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.95,0.2,10,conv2,0.9999996781349182,7.197122023974428e-07,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.95,0.2,11,conv2,0.9999996781349182,7.197122023974428e-07,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.95,0.2,12,conv2,0.9999995946884155,3.355905594432378e-07,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.95,0.2,13,conv2,0.9999995946884155,3.355905594432378e-07,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.95,0.2,14,conv2,0.9999994397163391,1.0938710925063343e-06,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.95,0.2,15,conv2,0.9999994397163391,1.0938710925063343e-06,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.95,0.2,16,conv2,0.9999979257583618,1.6178022645403797e-06,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.95,0.2,17,conv2,0.9999979257583618,1.6178022645403797e-06,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.95,0.2,18,conv2,0.999997878074646,2.893926736294887e-06,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.95,0.2,19,conv2,0.999997878074646,2.893926736294887e-06,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.95,0.2,20,conv2,0.9999901175498962,9.023993615627035e-06,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.5,0.2,2,conv3,0.999848747253418,8.409961494525331e-05,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.5,0.2,3,conv3,0.999848747253418,8.409961494525331e-05,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.5,0.2,4,conv3,0.9997492790222168,0.0001471199400858905,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.5,0.2,5,conv3,0.9997492790222168,0.0001471199400858905,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.5,0.2,6,conv3,0.9998114466667175,0.00011613133797542432,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.5,0.2,7,conv3,0.9998114466667175,0.00011613133797542432,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.5,0.2,8,conv3,0.9993600010871887,0.0005726227570331746,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.5,0.2,9,conv3,0.9993600010871887,0.0005726227570331746,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.5,0.2,10,conv3,0.9992071151733398,0.0009728844150587676,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.5,0.2,11,conv3,0.9992071151733398,0.0009728844150587676,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.5,0.2,12,conv3,0.9976980209350585,0.0013435438114622392,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.5,0.2,13,conv3,0.9976980209350585,0.0013435438114622392,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.5,0.2,14,conv3,0.9979154944419861,0.0016000812782743508,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.5,0.2,15,conv3,0.9979154944419861,0.0016000812782743508,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.5,0.2,16,conv3,0.9942278027534485,0.0033429500542955753,5,5,"7,13,21,42,100"
