method,dataset,sparsity,seed,split_manifest_path,cka_strength,cka_signal,round,test_accuracy,test_loss,evaluated,avg_train_loss,cka_computed,pruned_weights,regrown_weights,mask_changes,total_sparsity,active_params,total_params,layer_sparsity,layer_cka,layer_signal,layer_target_sparsity,sparsity_conv1_weight,sparsity_conv2_weight,sparsity_conv3_weight,sparsity_fc1_weight,sparsity_fc2_weight,cka_conv1,cka_conv2,cka_conv3,cka_fc1,signal_conv1,signal_conv2,signal_conv3,signal_fc1,target_sparsity_conv1_weight,target_sparsity_conv2_weight,target_sparsity_conv3_weight,target_sparsity_fc1_weight,target_sparsity_fc2_weight
cka_feddst,cifar10,0.9,100,results/logs/multiseed/cifar10_drift_all/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,0.2,drift,1,0.1,2.303752653503418,1,2.2142402708602673,0,0,0,0,0.9000003226472562,61987,619872,conv1.weight:0.895833;conv2.weight:0.897569;conv3.weight:0.899129;fc1.weight:0.900221;fc2.weight:0.898828,,,,0.8958333333333334,0.8975694444444444,0.8991292317708334,0.9002208709716797,0.898828125,,,,,,,,,,,,,
cka_feddst,cifar10,0.9,100,results/logs/multiseed/cifar10_drift_all/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,0.2,drift,2,0.1,2.3050726959228514,1,2.2154431153307055,1,12398,12401,24799,0.8999954829384131,61990,619872,conv1.weight:0.900463;conv2.weight:0.900065;conv3.weight:0.900079;fc1.weight:0.899986;fc2.weight:0.898828,conv1:1.000000;conv2:1.000000;conv3:0.999984;fc1:0.995242,conv1:0.000000;conv2:0.000000;conv3:0.000016;fc1:0.004758,conv1.weight:0.900463;conv2.weight:0.900065;conv3.weight:0.900079;fc1.weight:0.899986,0.900462962962963,0.9000651041666666,0.9000786675347222,0.8999862670898438,0.898828125,1.0,1.0,0.9999844431877136,0.9952419996261597,0.0,0.0,1.5556812286376953e-05,0.004758000373840332,0.900462962962963,0.9000651041666666,0.9000786675347222,0.8999862670898438,
cka_feddst,cifar10,0.9,100,results/logs/multiseed/cifar10_drift_all/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,0.2,drift,3,0.1,2.3069222679138184,1,2.2162825838387614,0,0,0,0,0.8999954829384131,61990,619872,conv1.weight:0.900463;conv2.weight:0.900065;conv3.weight:0.900079;fc1.weight:0.899986;fc2.weight:0.898828,conv1:1.000000;conv2:1.000000;conv3:0.999984;fc1:0.995242,conv1:0.000000;conv2:0.000000;conv3:0.000016;fc1:0.004758,conv1.weight:0.900463;conv2.weight:0.900065;conv3.weight:0.900079;fc1.weight:0.899986,0.900462962962963,0.9000651041666666,0.9000786675347222,0.8999862670898438,0.898828125,1.0,1.0,0.9999844431877136,0.9952419996261597,0.0,0.0,1.5556812286376953e-05,0.004758000373840332,0.900462962962963,0.9000651041666666,0.9000786675347222,0.8999862670898438,
cka_feddst,cifar10,0.9,100,results/logs/multiseed/cifar10_drift_all/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,0.2,drift,4,0.1,2.3089318572998048,1,2.218026373405649,1,12397,12397,24794,0.8999954829384131,61990,619872,conv1.weight:0.900463;conv2.weight:0.900174;conv3.weight:0.900187;fc1.weight:0.899967;fc2.weight:0.898828,conv1:1.000000;conv2:1.000000;conv3:0.999871;fc1:0.988693,conv1:0.000000;conv2:0.000000;conv3:0.000129;fc1:0.011307,conv1.weight:0.900463;conv2.weight:0.900174;conv3.weight:0.900187;fc1.weight:0.899967,0.900462962962963,0.9001736111111112,0.9001871744791666,0.8999671936035156,0.898828125,1.0,0.9999997019767761,0.9998711347579956,0.9886932373046875,0.0,2.980232238769531e-07,0.00012886524200439453,0.0113067626953125,0.900462962962963,0.9001736111111112,0.9001871744791666,0.8999671936035156,
cka_feddst,cifar10,0.9,100,results/logs/multiseed/cifar10_drift_all/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,0.2,drift,5,0.1,2.3110394828796386,1,2.220909509100095,0,0,0,0,0.8999954829384131,61990,619872,conv1.weight:0.900463;conv2.weight:0.900174;conv3.weight:0.900187;fc1.weight:0.899967;fc2.weight:0.898828,conv1:1.000000;conv2:1.000000;conv3:0.999871;fc1:0.988693,conv1:0.000000;conv2:0.000000;conv3:0.000129;fc1:0.011307,conv1.weight:0.900463;conv2.weight:0.900174;conv3.weight:0.900187;fc1.weight:0.899967,0.900462962962963,0.9001736111111112,0.9001871744791666,0.8999671936035156,0.898828125,1.0,0.9999997019767761,0.9998711347579956,0.9886932373046875,0.0,2.980232238769531e-07,0.00012886524200439453,0.0113067626953125,0.900462962962963,0.9001736111111112,0.9001871744791666,0.8999671936035156,
cka_feddst,cifar10,0.9,100,results/logs/multiseed/cifar10_drift_all/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,0.2,drift,6,0.1,2.313037049484253,1,2.2228776008914215,1,12398,12398,24796,0.8999954829384131,61990,619872,conv1.weight:0.900463;conv2.weight:0.900119;conv3.weight:0.900106;fc1.weight:0.899981;fc2.weight:0.898828,conv1:1.000000;conv2:0.999999;conv3:0.999958;fc1:0.993260,conv1:0.000000;conv2:0.000001;conv3:0.000042;fc1:0.006740,conv1.weight:0.900463;conv2.weight:0.900119;conv3.weight:0.900106;fc1.weight:0.899981,0.900462962962963,0.9001193576388888,0.9001057942708334,0.8999805450439453,0.898828125,1.0,0.9999991655349731,0.9999582171440125,0.9932597279548645,0.0,8.344650268554688e-07,4.178285598754883e-05,0.006740272045135498,0.900462962962963,0.9001193576388888,0.9001057942708334,0.8999805450439453,
cka_feddst,cifar10,0.9,100,results/logs/multiseed/cifar10_drift_all/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,0.2,drift,7,0.1,2.3149998348236083,1,2.2236456605448867,0,0,0,0,0.8999954829384131,61990,619872,conv1.weight:0.900463;conv2.weight:0.900119;conv3.weight:0.900106;fc1.weight:0.899981;fc2.weight:0.898828,conv1:1.000000;conv2:0.999999;conv3:0.999958;fc1:0.993260,conv1:0.000000;conv2:0.000001;conv3:0.000042;fc1:0.006740,conv1.weight:0.900463;conv2.weight:0.900119;conv3.weight:0.900106;fc1.weight:0.899981,0.900462962962963,0.9001193576388888,0.9001057942708334,0.8999805450439453,0.898828125,1.0,0.9999991655349731,0.9999582171440125,0.9932597279548645,0.0,8.344650268554688e-07,4.178285598754883e-05,0.006740272045135498,0.900462962962963,0.9001193576388888,0.9001057942708334,0.8999805450439453,
cka_feddst,cifar10,0.9,100,results/logs/multiseed/cifar10_drift_all/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,0.2,drift,8,0.1,2.3167145057678225,1,2.2245481781285217,1,12398,12398,24796,0.8999954829384131,61990,619872,conv1.weight:0.900463;conv2.weight:0.900228;conv3.weight:0.900201;fc1.weight:0.899963;fc2.weight:0.898828,conv1:1.000000;conv2:0.999997;conv3:0.999818;fc1:0.987575,conv1:0.000000;conv2:0.000003;conv3:0.000182;fc1:0.012425,conv1.weight:0.900463;conv2.weight:0.900228;conv3.weight:0.900201;fc1.weight:0.899963,0.900462962962963,0.9002278645833334,0.9002007378472222,0.89996337890625,0.898828125,1.0,0.9999969601631165,0.9998182058334351,0.9875749349594116,0.0,3.039836883544922e-06,0.0001817941665649414,0.012425065040588379,0.900462962962963,0.9002278645833334,0.9002007378472222,0.89996337890625,
cka_feddst,cifar10,0.9,100,results/logs/multiseed/cifar10_drift_all/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,0.2,drift,9,0.1,2.318381865692139,1,2.2275713909418893,0,0,0,0,0.8999954829384131,61990,619872,conv1.weight:0.900463;conv2.weight:0.900228;conv3.weight:0.900201;fc1.weight:0.899963;fc2.weight:0.898828,conv1:1.000000;conv2:0.999997;conv3:0.999818;fc1:0.987575,conv1:0.000000;conv2:0.000003;conv3:0.000182;fc1:0.012425,conv1.weight:0.900463;conv2.weight:0.900228;conv3.weight:0.900201;fc1.weight:0.899963,0.900462962962963,0.9002278645833334,0.9002007378472222,0.89996337890625,0.898828125,1.0,0.9999969601631165,0.9998182058334351,0.9875749349594116,0.0,3.039836883544922e-06,0.0001817941665649414,0.012425065040588379,0.900462962962963,0.9002278645833334,0.9002007378472222,0.89996337890625,
cka_feddst,cifar10,0.9,100,results/logs/multiseed/cifar10_drift_all/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,0.2,drift,10,0.1,2.3198307552337645,1,2.228588293499417,1,12399,12399,24798,0.8999954829384131,61990,619872,conv1.weight:0.900463;conv2.weight:0.900174;conv3.weight:0.900160;fc1.weight:0.899971;fc2.weight:0.898828,conv1:1.000000;conv2:0.999994;conv3:0.999927;fc1:0.990513,conv1:0.000000;conv2:0.000006;conv3:0.000073;fc1:0.009487,conv1.weight:0.900463;conv2.weight:0.900174;conv3.weight:0.900160;fc1.weight:0.899971,0.900462962962963,0.9001736111111112,0.9001600477430556,0.8999710083007812,0.898828125,1.0,0.9999938011169434,0.9999270439147949,0.990513026714325,0.0,6.198883056640625e-06,7.295608520507812e-05,0.009486973285675049,0.900462962962963,0.9001736111111112,0.9001600477430556,0.8999710083007812,
cka_feddst,cifar10,0.9,100,results/logs/multiseed/cifar10_drift_all/seed_100/splits/cifar10_split_seed100_clients5_alpha0p3_ref500.json,0.2,drift,11,0.1,2.3212738666534425,1,2.227224782452439,0,0,0,0,0.8999954829384131,61990,619872,conv1.weight:0.900463;conv2.weight:0.900174;conv3.weight:0.900160;fc1.weight:0.899971;fc2.weight:0.898828,conv1:1.000000;conv2:0.999994;conv3:0.999927;fc1:0.990513,conv1:0.000000;conv2:0.000006;conv3:0.000073;fc1:0.009487,conv1.weight:0.900463;conv2.weight:0.900174;conv3.weight:0.900160;fc1.weight:0.899971,0.900462962962963,0.9001736111111112,0.9001600477430556,0.8999710083007812,0.898828125,1.0,0.9999938011169434,0.9999270439147949,0.990513026714325,0.0,6.198883056640625e-06,7.295608520507812e-05,0.009486973285675049,0.900462962962963,0.9001736111111112,0.9001600477430556,0.8999710083007812,
