method,dataset,sparsity,seed,split_manifest_path,cka_strength,round,layer,client_i,client_j,cka,average_layer_cka,num_reference_samples
cka_feddst,fashion_mnist,0.7,21,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_21/splits/fashion_mnist_split_seed21_clients5_alpha0p3_ref200.json,0.2,2,conv1,0,0,1.0,0.9999803304672241,200
cka_feddst,fashion_mnist,0.7,21,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_21/splits/fashion_mnist_split_seed21_clients5_alpha0p3_ref200.json,0.2,2,conv1,0,1,0.999994695186615,0.9999803304672241,200
cka_feddst,fashion_mnist,0.7,21,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_21/splits/fashion_mnist_split_seed21_clients5_alpha0p3_ref200.json,0.2,2,conv1,0,2,0.9999616146087646,0.9999803304672241,200
cka_feddst,fashion_mnist,0.7,21,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_21/splits/fashion_mnist_split_seed21_clients5_alpha0p3_ref200.json,0.2,2,conv1,0,3,0.9999909400939941,0.9999803304672241,200
cka_feddst,fashion_mnist,0.7,21,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_21/splits/fashion_mnist_split_seed21_clients5_alpha0p3_ref200.json,0.2,2,conv1,0,4,0.9999381899833679,0.9999803304672241,200
cka_feddst,fashion_mnist,0.7,21,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_21/splits/fashion_mnist_split_seed21_clients5_alpha0p3_ref200.json,0.2,2,conv1,1,0,0.999994695186615,0.9999803304672241,200
cka_feddst,fashion_mnist,0.7,21,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_21/splits/fashion_mnist_split_seed21_clients5_alpha0p3_ref200.json,0.2,2,conv1,1,1,1.0,0.9999803304672241,200
cka_feddst,fashion_mnist,0.7,21,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_21/splits/fashion_mnist_split_seed21_clients5_alpha0p3_ref200.json,0.2,2,conv1,1,2,0.9999845623970032,0.9999803304672241,200
cka_feddst,fashion_mnist,0.7,21,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_21/splits/fashion_mnist_split_seed21_clients5_alpha0p3_ref200.json,0.2,2,conv1,1,3,0.9999996423721313,0.9999803304672241,200
cka_feddst,fashion_mnist,0.7,21,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_21/splits/fashion_mnist_split_seed21_clients5_alpha0p3_ref200.json,0.2,2,conv1,1,4,0.9999686479568481,0.9999803304672241,200
cka_feddst,fashion_mnist,0.7,21,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_21/splits/fashion_mnist_split_seed21_clients5_alpha0p3_ref200.json,0.2,2,conv1,2,0,0.9999616146087646,0.9999803304672241,200
cka_feddst,fashion_mnist,0.7,21,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_21/splits/fashion_mnist_split_seed21_clients5_alpha0p3_ref200.json,0.2,2,conv1,2,1,0.9999845623970032,0.9999803304672241,200
cka_feddst,fashion_mnist,0.7,21,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_21/splits/fashion_mnist_split_seed21_clients5_alpha0p3_ref200.json,0.2,2,conv1,2,2,1.0,0.9999803304672241,200
cka_feddst,fashion_mnist,0.7,21,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_21/splits/fashion_mnist_split_seed21_clients5_alpha0p3_ref200.json,0.2,2,conv1,2,3,0.9999904036521912,0.9999803304672241,200
cka_feddst,fashion_mnist,0.7,21,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_21/splits/fashion_mnist_split_seed21_clients5_alpha0p3_ref200.json,0.2,2,conv1,2,4,0.9999970197677612,0.9999803304672241,200
cka_feddst,fashion_mnist,0.7,21,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_21/splits/fashion_mnist_split_seed21_clients5_alpha0p3_ref200.json,0.2,2,conv1,3,0,0.9999909400939941,0.9999803304672241,200
cka_feddst,fashion_mnist,0.7,21,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_21/splits/fashion_mnist_split_seed21_clients5_alpha0p3_ref200.json,0.2,2,conv1,3,1,0.9999996423721313,0.9999803304672241,200
cka_feddst,fashion_mnist,0.7,21,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_21/splits/fashion_mnist_split_seed21_clients5_alpha0p3_ref200.json,0.2,2,conv1,3,2,0.9999904036521912,0.9999803304672241,200
cka_feddst,fashion_mnist,0.7,21,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_21/splits/fashion_mnist_split_seed21_clients5_alpha0p3_ref200.json,0.2,2,conv1,3,3,1.0,0.9999803304672241,200
cka_feddst,fashion_mnist,0.7,21,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_21/splits/fashion_mnist_split_seed21_clients5_alpha0p3_ref200.json,0.2,2,conv1,3,4,0.999977171421051,0.9999803304672241,200
cka_feddst,fashion_mnist,0.7,21,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_21/splits/fashion_mnist_split_seed21_clients5_alpha0p3_ref200.json,0.2,2,conv1,4,0,0.9999381899833679,0.9999803304672241,200
cka_feddst,fashion_mnist,0.7,21,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_21/splits/fashion_mnist_split_seed21_clients5_alpha0p3_ref200.json,0.2,2,conv1,4,1,0.9999686479568481,0.9999803304672241,200
cka_feddst,fashion_mnist,0.7,21,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_21/splits/fashion_mnist_split_seed21_clients5_alpha0p3_ref200.json,0.2,2,conv1,4,2,0.9999970197677612,0.9999803304672241,200
cka_feddst,fashion_mnist,0.7,21,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_21/splits/fashion_mnist_split_seed21_clients5_alpha0p3_ref200.json,0.2,2,conv1,4,3,0.999977171421051,0.9999803304672241,200
