method,dataset,sparsity,seed,split_manifest_path,cka_strength,round,test_accuracy,test_loss,evaluated,avg_train_loss,pruned_weights,regrown_weights,mask_changes,total_sparsity,active_params,total_params,layer_sparsity,sparsity_conv1_weight,sparsity_conv2_weight,sparsity_conv3_weight,sparsity_fc1_weight,sparsity_fc2_weight
feddst,cifar10,0.8,42,results/logs/multiseed/cifar10/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,,1,0.1,2.302993597793579,1,2.2320808229012923,0,0,0,0.8000006452945124,123974,619872,conv1.weight:0.818287;conv2.weight:0.798177;conv3.weight:0.798815;fc1.weight:0.800186;fc2.weight:0.803125,0.818287037037037,0.7981770833333334,0.7988145616319444,0.8001861572265625,0.803125
feddst,cifar10,0.8,42,results/logs/multiseed/cifar10/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,,2,0.1,2.3035590126037597,1,2.2316785768210288,24795,24795,49590,0.8000006452945124,123974,619872,conv1.weight:0.818287;conv2.weight:0.798177;conv3.weight:0.798815;fc1.weight:0.800186;fc2.weight:0.803125,0.818287037037037,0.7981770833333334,0.7988145616319444,0.8001861572265625,0.803125
feddst,cifar10,0.8,42,results/logs/multiseed/cifar10/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,,3,0.1161,2.302492007827759,1,2.2148812559253037,0,0,0,0.8000006452945124,123974,619872,conv1.weight:0.818287;conv2.weight:0.798177;conv3.weight:0.798815;fc1.weight:0.800186;fc2.weight:0.803125,0.818287037037037,0.7981770833333334,0.7988145616319444,0.8001861572265625,0.803125
feddst,cifar10,0.8,42,results/logs/multiseed/cifar10/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,,4,0.1625,2.3013727546691896,1,2.079118675518518,24795,24795,49590,0.8000006452945124,123974,619872,conv1.weight:0.818287;conv2.weight:0.798177;conv3.weight:0.798815;fc1.weight:0.800186;fc2.weight:0.803125,0.818287037037037,0.7981770833333334,0.7988145616319444,0.8001861572265625,0.803125
feddst,cifar10,0.8,42,results/logs/multiseed/cifar10/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,,5,0.1488,2.319176164627075,1,1.936515095019581,0,0,0,0.8000006452945124,123974,619872,conv1.weight:0.818287;conv2.weight:0.798177;conv3.weight:0.798815;fc1.weight:0.800186;fc2.weight:0.803125,0.818287037037037,0.7981770833333334,0.7988145616319444,0.8001861572265625,0.803125
feddst,cifar10,0.8,42,results/logs/multiseed/cifar10/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,,6,0.163,2.385461008834839,1,1.8187069268756444,24795,24795,49590,0.8000006452945124,123974,619872,conv1.weight:0.818287;conv2.weight:0.798177;conv3.weight:0.798815;fc1.weight:0.800186;fc2.weight:0.803125,0.818287037037037,0.7981770833333334,0.7988145616319444,0.8001861572265625,0.803125
feddst,cifar10,0.8,42,results/logs/multiseed/cifar10/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,,7,0.1539,2.458966203689575,1,1.7996123265497612,0,0,0,0.8000006452945124,123974,619872,conv1.weight:0.818287;conv2.weight:0.798177;conv3.weight:0.798815;fc1.weight:0.800186;fc2.weight:0.803125,0.818287037037037,0.7981770833333334,0.7988145616319444,0.8001861572265625,0.803125
feddst,cifar10,0.8,42,results/logs/multiseed/cifar10/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,,8,0.1608,2.4303968784332275,1,1.788413971033963,24795,24795,49590,0.8000006452945124,123974,619872,conv1.weight:0.818287;conv2.weight:0.798177;conv3.weight:0.798815;fc1.weight:0.800186;fc2.weight:0.803125,0.818287037037037,0.7981770833333334,0.7988145616319444,0.8001861572265625,0.803125
feddst,cifar10,0.8,42,results/logs/multiseed/cifar10/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,,9,0.1788,2.4208177261352537,1,1.7813219868799655,0,0,0,0.8000006452945124,123974,619872,conv1.weight:0.818287;conv2.weight:0.798177;conv3.weight:0.798815;fc1.weight:0.800186;fc2.weight:0.803125,0.818287037037037,0.7981770833333334,0.7988145616319444,0.8001861572265625,0.803125
feddst,cifar10,0.8,42,results/logs/multiseed/cifar10/seed_42/splits/cifar10_split_seed42_clients5_alpha0p3_ref500.json,,10,0.173,2.4413807891845702,1,1.770344679567549,24795,24795,49590,0.8000006452945124,123974,619872,conv1.weight:0.818287;conv2.weight:0.798177;conv3.weight:0.798815;fc1.weight:0.800186;fc2.weight:0.803125,0.818287037037037,0.7981770833333334,0.7988145616319444,0.8001861572265625,0.803125
