method,dataset,sparsity,seed,split_manifest_path,cka_strength,round,test_accuracy,test_loss,evaluated,avg_train_loss,total_sparsity,active_params,total_params,layer_sparsity,sparsity_conv1_weight,sparsity_conv2_weight,sparsity_fc1_weight,sparsity_fc2_weight
sparse_fedavg,mnist,0.95,7,results/logs/multiseed/mnist_all_20260516_024344/seed_7/splits/mnist_split_seed7_clients5_alpha0p3_ref200.json,,1,0.0974,2.303012689971924,1,2.1371592287116226,0.9500009491988761,21070,421408,conv1.weight:0.951389;conv2.weight:0.951606;fc1.weight:0.949914;fc2.weight:0.953906,0.9513888888888888,0.9516059027777778,0.9499138034119898,0.95390625
sparse_fedavg,mnist,0.95,7,results/logs/multiseed/mnist_all_20260516_024344/seed_7/splits/mnist_split_seed7_clients5_alpha0p3_ref200.json,,2,0.0974,2.3036411460876467,1,2.137657536728725,0.9500009491988761,21070,421408,conv1.weight:0.951389;conv2.weight:0.951606;fc1.weight:0.949914;fc2.weight:0.953906,0.9513888888888888,0.9516059027777778,0.9499138034119898,0.95390625
sparse_fedavg,mnist,0.95,7,results/logs/multiseed/mnist_all_20260516_024344/seed_7/splits/mnist_split_seed7_clients5_alpha0p3_ref200.json,,3,0.0974,2.3052919414520265,1,2.139314130668257,0.9500009491988761,21070,421408,conv1.weight:0.951389;conv2.weight:0.951606;fc1.weight:0.949914;fc2.weight:0.953906,0.9513888888888888,0.9516059027777778,0.9499138034119898,0.95390625
sparse_fedavg,mnist,0.95,7,results/logs/multiseed/mnist_all_20260516_024344/seed_7/splits/mnist_split_seed7_clients5_alpha0p3_ref200.json,,4,0.0974,2.307394369125366,1,2.1416641306917006,0.9500009491988761,21070,421408,conv1.weight:0.951389;conv2.weight:0.951606;fc1.weight:0.949914;fc2.weight:0.953906,0.9513888888888888,0.9516059027777778,0.9499138034119898,0.95390625
sparse_fedavg,mnist,0.95,7,results/logs/multiseed/mnist_all_20260516_024344/seed_7/splits/mnist_split_seed7_clients5_alpha0p3_ref200.json,,5,0.0974,2.309580180358887,1,2.14387933804638,0.9500009491988761,21070,421408,conv1.weight:0.951389;conv2.weight:0.951606;fc1.weight:0.949914;fc2.weight:0.953906,0.9513888888888888,0.9516059027777778,0.9499138034119898,0.95390625
sparse_fedavg,mnist,0.95,7,results/logs/multiseed/mnist_all_20260516_024344/seed_7/splits/mnist_split_seed7_clients5_alpha0p3_ref200.json,,6,0.0974,2.31163736038208,1,2.145994195166639,0.9500009491988761,21070,421408,conv1.weight:0.951389;conv2.weight:0.951606;fc1.weight:0.949914;fc2.weight:0.953906,0.9513888888888888,0.9516059027777778,0.9499138034119898,0.95390625
sparse_fedavg,mnist,0.95,7,results/logs/multiseed/mnist_all_20260516_024344/seed_7/splits/mnist_split_seed7_clients5_alpha0p3_ref200.json,,7,0.0974,2.3136199409484863,1,2.147868005842668,0.9500009491988761,21070,421408,conv1.weight:0.951389;conv2.weight:0.951606;fc1.weight:0.949914;fc2.weight:0.953906,0.9513888888888888,0.9516059027777778,0.9499138034119898,0.95390625
sparse_fedavg,mnist,0.95,7,results/logs/multiseed/mnist_all_20260516_024344/seed_7/splits/mnist_split_seed7_clients5_alpha0p3_ref200.json,,8,0.0974,2.3154361267089842,1,2.1493712635163877,0.9500009491988761,21070,421408,conv1.weight:0.951389;conv2.weight:0.951606;fc1.weight:0.949914;fc2.weight:0.953906,0.9513888888888888,0.9516059027777778,0.9499138034119898,0.95390625
sparse_fedavg,mnist,0.95,7,results/logs/multiseed/mnist_all_20260516_024344/seed_7/splits/mnist_split_seed7_clients5_alpha0p3_ref200.json,,9,0.0974,2.3170956306457517,1,2.1505410281930084,0.9500009491988761,21070,421408,conv1.weight:0.951389;conv2.weight:0.951606;fc1.weight:0.949914;fc2.weight:0.953906,0.9513888888888888,0.9516059027777778,0.9499138034119898,0.95390625
sparse_fedavg,mnist,0.95,7,results/logs/multiseed/mnist_all_20260516_024344/seed_7/splits/mnist_split_seed7_clients5_alpha0p3_ref200.json,,10,0.0974,2.3185632835388184,1,2.151259678988951,0.9500009491988761,21070,421408,conv1.weight:0.951389;conv2.weight:0.951606;fc1.weight:0.949914;fc2.weight:0.953906,0.9513888888888888,0.9516059027777778,0.9499138034119898,0.95390625
sparse_fedavg,mnist,0.95,7,results/logs/multiseed/mnist_all_20260516_024344/seed_7/splits/mnist_split_seed7_clients5_alpha0p3_ref200.json,,11,0.0974,2.3198741340637206,1,2.1516008795244637,0.9500009491988761,21070,421408,conv1.weight:0.951389;conv2.weight:0.951606;fc1.weight:0.949914;fc2.weight:0.953906,0.9513888888888888,0.9516059027777778,0.9499138034119898,0.95390625
sparse_fedavg,mnist,0.95,7,results/logs/multiseed/mnist_all_20260516_024344/seed_7/splits/mnist_split_seed7_clients5_alpha0p3_ref200.json,,12,0.0974,2.321085432815552,1,2.1514759757466937,0.9500009491988761,21070,421408,conv1.weight:0.951389;conv2.weight:0.951606;fc1.weight:0.949914;fc2.weight:0.953906,0.9513888888888888,0.9516059027777778,0.9499138034119898,0.95390625
sparse_fedavg,mnist,0.95,7,results/logs/multiseed/mnist_all_20260516_024344/seed_7/splits/mnist_split_seed7_clients5_alpha0p3_ref200.json,,13,0.0974,2.322188925552368,1,2.1507485218789664,0.9500009491988761,21070,421408,conv1.weight:0.951389;conv2.weight:0.951606;fc1.weight:0.949914;fc2.weight:0.953906,0.9513888888888888,0.9516059027777778,0.9499138034119898,0.95390625
sparse_fedavg,mnist,0.95,7,results/logs/multiseed/mnist_all_20260516_024344/seed_7/splits/mnist_split_seed7_clients5_alpha0p3_ref200.json,,14,0.0974,2.3231933723449707,1,2.149243727483877,0.9500009491988761,21070,421408,conv1.weight:0.951389;conv2.weight:0.951606;fc1.weight:0.949914;fc2.weight:0.953906,0.9513888888888888,0.9516059027777778,0.9499138034119898,0.95390625
sparse_fedavg,mnist,0.95,7,results/logs/multiseed/mnist_all_20260516_024344/seed_7/splits/mnist_split_seed7_clients5_alpha0p3_ref200.json,,15,0.0974,2.324081354904175,1,2.1467863712123405,0.9500009491988761,21070,421408,conv1.weight:0.951389;conv2.weight:0.951606;fc1.weight:0.949914;fc2.weight:0.953906,0.9513888888888888,0.9516059027777778,0.9499138034119898,0.95390625
