method,dataset,sparsity,seed,split_manifest_path,cka_strength,round,test_accuracy,test_loss,evaluated,avg_train_loss,cka_computed,pruned_weights,regrown_weights,mask_changes,total_sparsity,active_params,total_params,layer_sparsity,layer_cka,layer_target_sparsity,sparsity_conv1_weight,sparsity_conv2_weight,sparsity_conv3_weight,sparsity_fc1_weight,sparsity_fc2_weight,cka_conv1,cka_conv2,cka_conv3,cka_fc1,target_sparsity_conv1_weight,target_sparsity_conv2_weight,target_sparsity_conv3_weight,target_sparsity_fc1_weight,target_sparsity_fc2_weight
cka_feddst,cifar10,0.8,21,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_21/splits/cifar10_split_seed21_clients5_alpha0p3_ref500.json,0.2,1,0.1,2.3028174278259277,1,2.209400741134027,0,0,0,0,0.8000006452945124,123974,619872,conv1.weight:0.776620;conv2.weight:0.796115;conv3.weight:0.799981;fc1.weight:0.800104;fc2.weight:0.815234,,,0.7766203703703703,0.7961154513888888,0.7999810112847222,0.8001041412353516,0.815234375,,,,,,,,,
cka_feddst,cifar10,0.8,21,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_21/splits/cifar10_split_seed21_clients5_alpha0p3_ref500.json,0.2,2,0.0989,2.302650622558594,1,2.2085224523351648,1,24796,24757,49553,0.8000635615094729,123935,619872,conv1.weight:0.799769;conv2.weight:0.799696;conv3.weight:0.799710;fc1.weight:0.800053;fc2.weight:0.815234,conv1:1.000000;conv2:0.999999;conv3:0.999944;fc1:0.991218,conv1.weight:0.799769;conv2.weight:0.799696;conv3.weight:0.799710;fc1.weight:0.800053,0.7997685185185185,0.7996961805555556,0.7997097439236112,0.8000526428222656,0.815234375,1.0,0.999998927116394,0.9999442100524902,0.9912179708480835,0.7997685185185185,0.7996961805555556,0.7997097439236112,0.8000526428222656,
cka_feddst,cifar10,0.8,21,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_21/splits/cifar10_split_seed21_clients5_alpha0p3_ref500.json,0.2,3,0.1269,2.302459162902832,1,2.203419711922154,0,0,0,0,0.8000635615094729,123935,619872,conv1.weight:0.799769;conv2.weight:0.799696;conv3.weight:0.799710;fc1.weight:0.800053;fc2.weight:0.815234,conv1:1.000000;conv2:0.999999;conv3:0.999944;fc1:0.991218,conv1.weight:0.799769;conv2.weight:0.799696;conv3.weight:0.799710;fc1.weight:0.800053,0.7997685185185185,0.7996961805555556,0.7997097439236112,0.8000526428222656,0.815234375,1.0,0.999998927116394,0.9999442100524902,0.9912179708480835,0.7997685185185185,0.7996961805555556,0.7997097439236112,0.8000526428222656,
cka_feddst,cifar10,0.8,21,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_21/splits/cifar10_split_seed21_clients5_alpha0p3_ref500.json,0.2,4,0.1,2.302261235809326,1,2.177467160285121,1,24787,24787,49574,0.8000635615094729,123935,619872,conv1.weight:0.799769;conv2.weight:0.799859;conv3.weight:0.799873;fc1.weight:0.800024;fc2.weight:0.815234,conv1:1.000000;conv2:0.999885;conv3:0.999520;fc1:0.995551,conv1.weight:0.799769;conv2.weight:0.799859;conv3.weight:0.799873;fc1.weight:0.800024,0.7997685185185185,0.7998589409722222,0.7998725043402778,0.8000240325927734,0.815234375,1.0,0.999885082244873,0.9995200037956238,0.995550811290741,0.7997685185185185,0.7998589409722222,0.7998725043402778,0.8000240325927734,
cka_feddst,cifar10,0.8,21,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_21/splits/cifar10_split_seed21_clients5_alpha0p3_ref500.json,0.2,5,0.1019,2.2989589862823485,1,2.1848109812688348,0,0,0,0,0.8000635615094729,123935,619872,conv1.weight:0.799769;conv2.weight:0.799859;conv3.weight:0.799873;fc1.weight:0.800024;fc2.weight:0.815234,conv1:1.000000;conv2:0.999885;conv3:0.999520;fc1:0.995551,conv1.weight:0.799769;conv2.weight:0.799859;conv3.weight:0.799873;fc1.weight:0.800024,0.7997685185185185,0.7998589409722222,0.7998725043402778,0.8000240325927734,0.815234375,1.0,0.999885082244873,0.9995200037956238,0.995550811290741,0.7997685185185185,0.7998589409722222,0.7998725043402778,0.8000240325927734,
cka_feddst,cifar10,0.8,21,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_21/splits/cifar10_split_seed21_clients5_alpha0p3_ref500.json,0.2,6,0.1127,2.2889468963623045,1,2.0468124229330007,1,24788,24788,49576,0.8000635615094729,123935,619872,conv1.weight:0.799769;conv2.weight:0.799696;conv3.weight:0.799683;fc1.weight:0.800056;fc2.weight:0.815234,conv1:0.999972;conv2:0.999773;conv3:0.999694;fc1:0.990415,conv1.weight:0.799769;conv2.weight:0.799696;conv3.weight:0.799683;fc1.weight:0.800056,0.7997685185185185,0.7996961805555556,0.7996826171875,0.8000564575195312,0.815234375,0.999971866607666,0.9997731447219849,0.999693751335144,0.9904145002365112,0.7997685185185185,0.7996961805555556,0.7996826171875,0.8000564575195312,
cka_feddst,cifar10,0.8,21,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_21/splits/cifar10_split_seed21_clients5_alpha0p3_ref500.json,0.2,7,0.1338,2.3540692481994627,1,1.8325217411229104,0,0,0,0,0.8000635615094729,123935,619872,conv1.weight:0.799769;conv2.weight:0.799696;conv3.weight:0.799683;fc1.weight:0.800056;fc2.weight:0.815234,conv1:0.999972;conv2:0.999773;conv3:0.999694;fc1:0.990415,conv1.weight:0.799769;conv2.weight:0.799696;conv3.weight:0.799683;fc1.weight:0.800056,0.7997685185185185,0.7996961805555556,0.7996826171875,0.8000564575195312,0.815234375,0.999971866607666,0.9997731447219849,0.999693751335144,0.9904145002365112,0.7997685185185185,0.7996961805555556,0.7996826171875,0.8000564575195312,
cka_feddst,cifar10,0.8,21,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_21/splits/cifar10_split_seed21_clients5_alpha0p3_ref500.json,0.2,8,0.1356,2.3183356769561767,1,1.7347455432294596,1,24788,24788,49576,0.8000635615094729,123935,619872,conv1.weight:0.799769;conv2.weight:0.799750;conv3.weight:0.799737;fc1.weight:0.800047;fc2.weight:0.815234,conv1:0.999870;conv2:0.999194;conv3:0.999033;fc1:0.991500,conv1.weight:0.799769;conv2.weight:0.799750;conv3.weight:0.799737;fc1.weight:0.800047,0.7997685185185185,0.7997504340277778,0.7997368706597222,0.8000469207763672,0.815234375,0.9998699426651001,0.999193549156189,0.9990334510803223,0.9914997816085815,0.7997685185185185,0.7997504340277778,0.7997368706597222,0.8000469207763672,
cka_feddst,cifar10,0.8,21,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_21/splits/cifar10_split_seed21_clients5_alpha0p3_ref500.json,0.2,9,0.1349,2.4014668823242187,1,1.7157894109306913,0,0,0,0,0.8000635615094729,123935,619872,conv1.weight:0.799769;conv2.weight:0.799750;conv3.weight:0.799737;fc1.weight:0.800047;fc2.weight:0.815234,conv1:0.999870;conv2:0.999194;conv3:0.999033;fc1:0.991500,conv1.weight:0.799769;conv2.weight:0.799750;conv3.weight:0.799737;fc1.weight:0.800047,0.7997685185185185,0.7997504340277778,0.7997368706597222,0.8000469207763672,0.815234375,0.9998699426651001,0.999193549156189,0.9990334510803223,0.9914997816085815,0.7997685185185185,0.7997504340277778,0.7997368706597222,0.8000469207763672,
cka_feddst,cifar10,0.8,21,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_21/splits/cifar10_split_seed21_clients5_alpha0p3_ref500.json,0.2,10,0.1433,2.355612812805176,1,1.698649627687955,1,24788,24788,49576,0.8000635615094729,123935,619872,conv1.weight:0.799769;conv2.weight:0.799588;conv3.weight:0.799628;fc1.weight:0.800068;fc2.weight:0.815234,conv1:0.999838;conv2:0.998541;conv3:0.998279;fc1:0.987292,conv1.weight:0.799769;conv2.weight:0.799588;conv3.weight:0.799628;fc1.weight:0.800068,0.7997685185185185,0.7995876736111112,0.7996283637152778,0.8000679016113281,0.815234375,0.9998379945755005,0.998540997505188,0.9982792735099792,0.987292468547821,0.7997685185185185,0.7995876736111112,0.7996283637152778,0.8000679016113281,
cka_feddst,cifar10,0.8,21,results/logs/multiseed/cifar10_multiseed_fixed_5605136/seed_21/splits/cifar10_split_seed21_clients5_alpha0p3_ref500.json,0.2,11,0.1446,2.3576184017181396,1,1.692703678350256,0,0,0,0,0.8000635615094729,123935,619872,conv1.weight:0.799769;conv2.weight:0.799588;conv3.weight:0.799628;fc1.weight:0.800068;fc2.weight:0.815234,conv1:0.999838;conv2:0.998541;conv3:0.998279;fc1:0.987292,conv1.weight:0.799769;conv2.weight:0.799588;conv3.weight:0.799628;fc1.weight:0.800068,0.7997685185185185,0.7995876736111112,0.7996283637152778,0.8000679016113281,0.815234375,0.9998379945755005,0.998540997505188,0.9982792735099792,0.987292468547821,0.7997685185185185,0.7995876736111112,0.7996283637152778,0.8000679016113281,
