method,dataset,sparsity,seed,round,test_accuracy,test_loss,avg_train_loss,total_sparsity,active_params,total_params,layer_sparsity,sparsity_conv1_weight,sparsity_conv2_weight,sparsity_fc1_weight,sparsity_fc2_weight
sparse_fedavg,mnist,0.5,42,1,0.3155,2.202570919418335,1.8482029943754277,0.5,210704,421408,conv1.weight:0.545139;conv2.weight:0.500922;fc1.weight:0.499843;fc2.weight:0.525781,0.5451388888888888,0.5009223090277778,0.4998430524553571,0.52578125
sparse_fedavg,mnist,0.5,42,2,0.5267,1.6402166202545165,1.1497931242729227,0.5,210704,421408,conv1.weight:0.545139;conv2.weight:0.500922;fc1.weight:0.499843;fc2.weight:0.525781,0.5451388888888888,0.5009223090277778,0.4998430524553571,0.52578125
sparse_fedavg,mnist,0.5,42,3,0.6562,1.0496817730903625,0.5586388362020255,0.5,210704,421408,conv1.weight:0.545139;conv2.weight:0.500922;fc1.weight:0.499843;fc2.weight:0.525781,0.5451388888888888,0.5009223090277778,0.4998430524553571,0.52578125
sparse_fedavg,mnist,0.5,42,4,0.7243,0.772509809589386,0.3712562670516471,0.5,210704,421408,conv1.weight:0.545139;conv2.weight:0.500922;fc1.weight:0.499843;fc2.weight:0.525781,0.5451388888888888,0.5009223090277778,0.4998430524553571,0.52578125
sparse_fedavg,mnist,0.5,42,5,0.758,0.6480017880439758,0.31348042883252103,0.5,210704,421408,conv1.weight:0.545139;conv2.weight:0.500922;fc1.weight:0.499843;fc2.weight:0.525781,0.5451388888888888,0.5009223090277778,0.4998430524553571,0.52578125
sparse_fedavg,mnist,0.5,42,6,0.7942,0.5647372188568115,0.2817208341682951,0.5,210704,421408,conv1.weight:0.545139;conv2.weight:0.500922;fc1.weight:0.499843;fc2.weight:0.525781,0.5451388888888888,0.5009223090277778,0.4998430524553571,0.52578125
sparse_fedavg,mnist,0.5,42,7,0.8068,0.5287361479282379,0.2607946950419495,0.5,210704,421408,conv1.weight:0.545139;conv2.weight:0.500922;fc1.weight:0.499843;fc2.weight:0.525781,0.5451388888888888,0.5009223090277778,0.4998430524553571,0.52578125
sparse_fedavg,mnist,0.5,42,8,0.8212,0.503706201171875,0.24886262474010387,0.5,210704,421408,conv1.weight:0.545139;conv2.weight:0.500922;fc1.weight:0.499843;fc2.weight:0.525781,0.5451388888888888,0.5009223090277778,0.4998430524553571,0.52578125
sparse_fedavg,mnist,0.5,42,9,0.8214,0.4983792136669159,0.23739822158788643,0.5,210704,421408,conv1.weight:0.545139;conv2.weight:0.500922;fc1.weight:0.499843;fc2.weight:0.525781,0.5451388888888888,0.5009223090277778,0.4998430524553571,0.52578125
sparse_fedavg,mnist,0.5,42,10,0.8401,0.4579691550731659,0.2328985015700261,0.5,210704,421408,conv1.weight:0.545139;conv2.weight:0.500922;fc1.weight:0.499843;fc2.weight:0.525781,0.5451388888888888,0.5009223090277778,0.4998430524553571,0.52578125
sparse_fedavg,mnist,0.5,42,11,0.8551,0.42707198736667634,0.22304557615146042,0.5,210704,421408,conv1.weight:0.545139;conv2.weight:0.500922;fc1.weight:0.499843;fc2.weight:0.525781,0.5451388888888888,0.5009223090277778,0.4998430524553571,0.52578125
sparse_fedavg,mnist,0.5,42,12,0.8705,0.385814944267273,0.21084561971295626,0.5,210704,421408,conv1.weight:0.545139;conv2.weight:0.500922;fc1.weight:0.499843;fc2.weight:0.525781,0.5451388888888888,0.5009223090277778,0.4998430524553571,0.52578125
sparse_fedavg,mnist,0.5,42,13,0.8822,0.3687725788116455,0.20656291106281183,0.5,210704,421408,conv1.weight:0.545139;conv2.weight:0.500922;fc1.weight:0.499843;fc2.weight:0.525781,0.5451388888888888,0.5009223090277778,0.4998430524553571,0.52578125
sparse_fedavg,mnist,0.5,42,14,0.8659,0.39426697053909304,0.20043434604605037,0.5,210704,421408,conv1.weight:0.545139;conv2.weight:0.500922;fc1.weight:0.499843;fc2.weight:0.525781,0.5451388888888888,0.5009223090277778,0.4998430524553571,0.52578125
sparse_fedavg,mnist,0.5,42,15,0.8637,0.3989344624757767,0.19360261306067308,0.5,210704,421408,conv1.weight:0.545139;conv2.weight:0.500922;fc1.weight:0.499843;fc2.weight:0.525781,0.5451388888888888,0.5009223090277778,0.4998430524553571,0.52578125
sparse_fedavg,mnist,0.5,42,16,0.8615,0.40265076336860656,0.18843569689815243,0.5,210704,421408,conv1.weight:0.545139;conv2.weight:0.500922;fc1.weight:0.499843;fc2.weight:0.525781,0.5451388888888888,0.5009223090277778,0.4998430524553571,0.52578125
sparse_fedavg,mnist,0.5,42,17,0.8887,0.34611884140968324,0.18399591674705346,0.5,210704,421408,conv1.weight:0.545139;conv2.weight:0.500922;fc1.weight:0.499843;fc2.weight:0.525781,0.5451388888888888,0.5009223090277778,0.4998430524553571,0.52578125
sparse_fedavg,mnist,0.5,42,18,0.8775,0.3636730511665344,0.17630543278927605,0.5,210704,421408,conv1.weight:0.545139;conv2.weight:0.500922;fc1.weight:0.499843;fc2.weight:0.525781,0.5451388888888888,0.5009223090277778,0.4998430524553571,0.52578125
sparse_fedavg,mnist,0.5,42,19,0.8839,0.3453028190135956,0.17087815568645795,0.5,210704,421408,conv1.weight:0.545139;conv2.weight:0.500922;fc1.weight:0.499843;fc2.weight:0.525781,0.5451388888888888,0.5009223090277778,0.4998430524553571,0.52578125
sparse_fedavg,mnist,0.5,42,20,0.8829,0.3491575431585312,0.16852481457435836,0.5,210704,421408,conv1.weight:0.545139;conv2.weight:0.500922;fc1.weight:0.499843;fc2.weight:0.525781,0.5451388888888888,0.5009223090277778,0.4998430524553571,0.52578125
