method,dataset,sparsity,seed,split_manifest_path,cka_strength,round,test_accuracy,test_loss,evaluated,avg_train_loss,pruned_weights,regrown_weights,mask_changes,total_sparsity,active_params,total_params,layer_sparsity,sparsity_conv1_weight,sparsity_conv2_weight,sparsity_fc1_weight,sparsity_fc2_weight
feddst,mnist,0.8,42,results/logs/multiseed/mnist_all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,,1,0.1135,2.3014002170562744,1,2.1648752895366385,0,0,0,0.7999990508011239,84282,421408,conv1.weight:0.822917;conv2.weight:0.798394;fc1.weight:0.800021;fc2.weight:0.810937,0.8229166666666666,0.7983940972222222,0.8000214245854592,0.8109375
feddst,mnist,0.8,42,results/logs/multiseed/mnist_all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,,2,0.1937,2.300385046386719,1,2.1278853856500577,16856,16856,33712,0.7999990508011239,84282,421408,conv1.weight:0.822917;conv2.weight:0.798394;fc1.weight:0.800021;fc2.weight:0.810937,0.8229166666666666,0.7983940972222222,0.8000214245854592,0.8109375
feddst,mnist,0.8,42,results/logs/multiseed/mnist_all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,,3,0.1683,2.3093336730957033,1,1.7651392333364009,0,0,0,0.7999990508011239,84282,421408,conv1.weight:0.822917;conv2.weight:0.798394;fc1.weight:0.800021;fc2.weight:0.810937,0.8229166666666666,0.7983940972222222,0.8000214245854592,0.8109375
feddst,mnist,0.8,42,results/logs/multiseed/mnist_all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,,4,0.2888,2.09413508644104,1,1.3309130042078703,16856,16856,33712,0.7999990508011239,84282,421408,conv1.weight:0.822917;conv2.weight:0.798394;fc1.weight:0.800021;fc2.weight:0.810937,0.8229166666666666,0.7983940972222222,0.8000214245854592,0.8109375
feddst,mnist,0.8,42,results/logs/multiseed/mnist_all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,,5,0.5513,1.3969346691131592,1,0.8079595142971712,0,0,0,0.7999990508011239,84282,421408,conv1.weight:0.822917;conv2.weight:0.798394;fc1.weight:0.800021;fc2.weight:0.810937,0.8229166666666666,0.7983940972222222,0.8000214245854592,0.8109375
feddst,mnist,0.8,42,results/logs/multiseed/mnist_all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,,6,0.653,0.9669691107749939,1,0.48072276796086577,16856,16856,33712,0.7999990508011239,84282,421408,conv1.weight:0.822917;conv2.weight:0.798394;fc1.weight:0.800021;fc2.weight:0.810937,0.8229166666666666,0.7983940972222222,0.8000214245854592,0.8109375
feddst,mnist,0.8,42,results/logs/multiseed/mnist_all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,,7,0.7589,0.6610722373962402,1,0.4082868358737985,0,0,0,0.7999990508011239,84282,421408,conv1.weight:0.822917;conv2.weight:0.798394;fc1.weight:0.800021;fc2.weight:0.810937,0.8229166666666666,0.7983940972222222,0.8000214245854592,0.8109375
feddst,mnist,0.8,42,results/logs/multiseed/mnist_all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,,8,0.8076,0.5869577775001525,1,0.3369936000484737,16856,16856,33712,0.7999990508011239,84282,421408,conv1.weight:0.822917;conv2.weight:0.798394;fc1.weight:0.800021;fc2.weight:0.810937,0.8229166666666666,0.7983940972222222,0.8000214245854592,0.8109375
feddst,mnist,0.8,42,results/logs/multiseed/mnist_all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,,9,0.795,0.5664604510307312,1,0.3034592817459617,0,0,0,0.7999990508011239,84282,421408,conv1.weight:0.822917;conv2.weight:0.798394;fc1.weight:0.800021;fc2.weight:0.810937,0.8229166666666666,0.7983940972222222,0.8000214245854592,0.8109375
feddst,mnist,0.8,42,results/logs/multiseed/mnist_all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,,10,0.8297,0.49018211665153505,1,0.2831744581523249,16856,16856,33712,0.7999990508011239,84282,421408,conv1.weight:0.822917;conv2.weight:0.798394;fc1.weight:0.800021;fc2.weight:0.810937,0.8229166666666666,0.7983940972222222,0.8000214245854592,0.8109375
feddst,mnist,0.8,42,results/logs/multiseed/mnist_all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,,11,0.8539,0.45196173343658447,1,0.2757473702558681,0,0,0,0.7999990508011239,84282,421408,conv1.weight:0.822917;conv2.weight:0.798394;fc1.weight:0.800021;fc2.weight:0.810937,0.8229166666666666,0.7983940972222222,0.8000214245854592,0.8109375
feddst,mnist,0.8,42,results/logs/multiseed/mnist_all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,,12,0.8542,0.4375740530967712,1,0.25577451666443296,16856,16856,33712,0.7999990508011239,84282,421408,conv1.weight:0.822917;conv2.weight:0.798394;fc1.weight:0.800021;fc2.weight:0.810937,0.8229166666666666,0.7983940972222222,0.8000214245854592,0.8109375
feddst,mnist,0.8,42,results/logs/multiseed/mnist_all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,,13,0.8351,0.5142932473659515,1,0.24020362564166353,0,0,0,0.7999990508011239,84282,421408,conv1.weight:0.822917;conv2.weight:0.798394;fc1.weight:0.800021;fc2.weight:0.810937,0.8229166666666666,0.7983940972222222,0.8000214245854592,0.8109375
feddst,mnist,0.8,42,results/logs/multiseed/mnist_all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,,14,0.8669,0.43001163878440857,1,0.23125004491142703,16856,16856,33712,0.7999990508011239,84282,421408,conv1.weight:0.822917;conv2.weight:0.798394;fc1.weight:0.800021;fc2.weight:0.810937,0.8229166666666666,0.7983940972222222,0.8000214245854592,0.8109375
feddst,mnist,0.8,42,results/logs/multiseed/mnist_all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,,15,0.8681,0.40729880990982054,1,0.2370696004559862,0,0,0,0.7999990508011239,84282,421408,conv1.weight:0.822917;conv2.weight:0.798394;fc1.weight:0.800021;fc2.weight:0.810937,0.8229166666666666,0.7983940972222222,0.8000214245854592,0.8109375
feddst,mnist,0.8,42,results/logs/multiseed/mnist_all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,,16,0.8719,0.39547012782096863,1,0.22798681282313746,16856,16856,33712,0.7999990508011239,84282,421408,conv1.weight:0.822917;conv2.weight:0.798394;fc1.weight:0.800021;fc2.weight:0.810937,0.8229166666666666,0.7983940972222222,0.8000214245854592,0.8109375
feddst,mnist,0.8,42,results/logs/multiseed/mnist_all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,,17,0.8712,0.3938172142982483,1,0.21117294922944882,0,0,0,0.7999990508011239,84282,421408,conv1.weight:0.822917;conv2.weight:0.798394;fc1.weight:0.800021;fc2.weight:0.810937,0.8229166666666666,0.7983940972222222,0.8000214245854592,0.8109375
feddst,mnist,0.8,42,results/logs/multiseed/mnist_all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,,18,0.8736,0.39043819556236264,1,0.20840913969956426,16856,16856,33712,0.7999990508011239,84282,421408,conv1.weight:0.822917;conv2.weight:0.798394;fc1.weight:0.800021;fc2.weight:0.810937,0.8229166666666666,0.7983940972222222,0.8000214245854592,0.8109375
feddst,mnist,0.8,42,results/logs/multiseed/mnist_all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,,19,0.8445,0.4251229786872864,1,0.2049178531079438,0,0,0,0.7999990508011239,84282,421408,conv1.weight:0.822917;conv2.weight:0.798394;fc1.weight:0.800021;fc2.weight:0.810937,0.8229166666666666,0.7983940972222222,0.8000214245854592,0.8109375
feddst,mnist,0.8,42,results/logs/multiseed/mnist_all_20260516_024344/seed_42/splits/mnist_split_seed42_clients5_alpha0p3_ref200.json,,20,0.8714,0.4024352156162262,1,0.20174823054561025,16856,16856,33712,0.7999990508011239,84282,421408,conv1.weight:0.822917;conv2.weight:0.798394;fc1.weight:0.800021;fc2.weight:0.810937,0.8229166666666666,0.7983940972222222,0.8000214245854592,0.8109375
