method,dataset,sparsity,seed,round,test_accuracy,test_loss,avg_train_loss,total_sparsity,active_params,total_params,layer_sparsity,sparsity_conv1_weight,sparsity_conv2_weight,sparsity_fc1_weight,sparsity_fc2_weight
sparse_fedavg,mnist,0.8,42,1,0.098,2.302525846862793,2.182461540067196,0.7999990508011239,84282,421408,conv1.weight:0.822917;conv2.weight:0.798394;fc1.weight:0.800021;fc2.weight:0.810937,0.8229166666666666,0.7983940972222222,0.8000214245854592,0.8109375
sparse_fedavg,mnist,0.8,42,2,0.098,2.301828192138672,2.154882659095526,0.7999990508011239,84282,421408,conv1.weight:0.822917;conv2.weight:0.798394;fc1.weight:0.800021;fc2.weight:0.810937,0.8229166666666666,0.7983940972222222,0.8000214245854592,0.8109375
sparse_fedavg,mnist,0.8,42,3,0.098,2.2986189765930174,2.051410617810488,0.7999990508011239,84282,421408,conv1.weight:0.822917;conv2.weight:0.798394;fc1.weight:0.800021;fc2.weight:0.810937,0.8229166666666666,0.7983940972222222,0.8000214245854592,0.8109375
sparse_fedavg,mnist,0.8,42,4,0.1992,2.300735009384155,1.8587813596904277,0.7999990508011239,84282,421408,conv1.weight:0.822917;conv2.weight:0.798394;fc1.weight:0.800021;fc2.weight:0.810937,0.8229166666666666,0.7983940972222222,0.8000214245854592,0.8109375
sparse_fedavg,mnist,0.8,42,5,0.2765,2.2870147315979006,1.6822668639858565,0.7999990508011239,84282,421408,conv1.weight:0.822917;conv2.weight:0.798394;fc1.weight:0.800021;fc2.weight:0.810937,0.8229166666666666,0.7983940972222222,0.8000214245854592,0.8109375
sparse_fedavg,mnist,0.8,42,6,0.3816,2.1073261852264404,1.4432694247186184,0.7999990508011239,84282,421408,conv1.weight:0.822917;conv2.weight:0.798394;fc1.weight:0.800021;fc2.weight:0.810937,0.8229166666666666,0.7983940972222222,0.8000214245854592,0.8109375
sparse_fedavg,mnist,0.8,42,7,0.5169,1.6656437486648559,1.0446707240243753,0.7999990508011239,84282,421408,conv1.weight:0.822917;conv2.weight:0.798394;fc1.weight:0.800021;fc2.weight:0.810937,0.8229166666666666,0.7983940972222222,0.8000214245854592,0.8109375
sparse_fedavg,mnist,0.8,42,8,0.5959,1.2662552099227906,0.6780764272833864,0.7999990508011239,84282,421408,conv1.weight:0.822917;conv2.weight:0.798394;fc1.weight:0.800021;fc2.weight:0.810937,0.8229166666666666,0.7983940972222222,0.8000214245854592,0.8109375
sparse_fedavg,mnist,0.8,42,9,0.6715,0.9924442918777466,0.4868088320876161,0.7999990508011239,84282,421408,conv1.weight:0.822917;conv2.weight:0.798394;fc1.weight:0.800021;fc2.weight:0.810937,0.8229166666666666,0.7983940972222222,0.8000214245854592,0.8109375
sparse_fedavg,mnist,0.8,42,10,0.7002,0.8553526225090027,0.40041810933301847,0.7999990508011239,84282,421408,conv1.weight:0.822917;conv2.weight:0.798394;fc1.weight:0.800021;fc2.weight:0.810937,0.8229166666666666,0.7983940972222222,0.8000214245854592,0.8109375
