round,test_accuracy,test_loss,avg_train_loss,cka_computed,pruned_weights,regrown_weights,mask_changes,total_sparsity,active_params,total_params,layer_sparsity,layer_cka,layer_target_sparsity,sparsity_conv1_weight,sparsity_conv2_weight,sparsity_fc1_weight,sparsity_fc2_weight,cka_conv1,cka_conv2,cka_fc1,target_sparsity_conv1_weight,target_sparsity_conv2_weight,target_sparsity_fc1_weight,target_sparsity_fc2_weight
1,0.3699,2.078009986114502,1.8508434844493866,1,8428,8428,16856,0.7999990508011239,84282,421408,conv1.weight:0.756944;conv2.weight:0.759549;fc1.weight:0.801852;fc2.weight:0.810937,conv1:0.997934;conv2:0.971114;fc1:0.582650,conv1.weight:0.756944;conv2.weight:0.759549;fc1.weight:0.801852;fc2.weight:0.810937,0.7569444444444444,0.7595486111111112,0.8018524792729592,0.8109375,0.997933566570282,0.9711143374443054,0.5826500058174133,0.7569444444444444,0.7595486111111112,0.8018524792729592,0.8109375
2,0.7541,1.170125107574463,1.2787115828514097,1,8428,8428,16856,0.7999990508011239,84282,421408,conv1.weight:0.774306;conv2.weight:0.779568;fc1.weight:0.800873;fc2.weight:0.825781,conv1:0.999496;conv2:0.952016;fc1:0.743752,conv1.weight:0.774306;conv2.weight:0.779568;fc1.weight:0.800873;fc2.weight:0.825781,0.7743055555555556,0.7795681423611112,0.8008734255420918,0.82578125,0.9994962811470032,0.9520156979560852,0.7437517046928406,0.7743055555555556,0.7795681423611112,0.8008734255420918,0.82578125
3,0.6173,1.331202681159973,1.4361329959650835,1,8427,8427,16854,0.7999990508011239,84282,421408,conv1.weight:0.770833;conv2.weight:0.773872;fc1.weight:0.801142;fc2.weight:0.824219,conv1:0.997751;conv2:0.982135;fc1:0.718923,conv1.weight:0.770833;conv2.weight:0.773872;fc1.weight:0.801142;fc2.weight:0.824219,0.7708333333333334,0.7738715277777778,0.8011424784757653,0.82421875,0.9977512955665588,0.9821348190307617,0.7189232707023621,0.7708333333333334,0.7738715277777778,0.8011424784757653,0.82421875
4,0.8374,0.7410062355995178,1.0202466621855895,1,8428,8428,16856,0.7999990508011239,84282,421408,conv1.weight:0.781250;conv2.weight:0.786621;fc1.weight:0.800525;fc2.weight:0.832031,conv1:0.999349;conv2:0.949532;fc1:0.810594,conv1.weight:0.781250;conv2.weight:0.786621;fc1.weight:0.800525;fc2.weight:0.832031,0.78125,0.78662109375,0.8005246532206632,0.83203125,0.9993488192558289,0.9495324492454529,0.8105935454368591,0.78125,0.78662109375,0.8005246532206632,0.83203125
5,0.8341,0.6022941739082336,0.7970983937710523,1,8428,8428,16856,0.7999990508011239,84282,421408,conv1.weight:0.784722;conv2.weight:0.788683;fc1.weight:0.800418;fc2.weight:0.835156,conv1:0.997674;conv2:0.971526;fc1:0.852632,conv1.weight:0.784722;conv2.weight:0.788683;fc1.weight:0.800418;fc2.weight:0.835156,0.7847222222222222,0.7886827256944444,0.8004175302933674,0.83515625,0.9976739883422852,0.9715256690979004,0.8526323437690735,0.7847222222222222,0.7886827256944444,0.8004175302933674,0.83515625
