method,dataset,sparsity,seed,split_manifest_path,cka_strength,round,test_accuracy,test_loss,evaluated,avg_train_loss,pruned_weights,regrown_weights,mask_changes,total_sparsity,active_params,total_params,layer_sparsity,sparsity_conv1_weight,sparsity_conv2_weight,sparsity_conv3_weight,sparsity_fc1_weight,sparsity_fc2_weight
feddst,cifar10,0.8,21,results/logs/multiseed/cifar10/seed_21/splits/cifar10_split_seed21_clients5_alpha0p3_ref500.json,,1,0.1,2.3028174278259277,1,2.209400741134027,0,0,0,0.8000006452945124,123974,619872,conv1.weight:0.776620;conv2.weight:0.796115;conv3.weight:0.799981;fc1.weight:0.800104;fc2.weight:0.815234,0.7766203703703703,0.7961154513888888,0.7999810112847222,0.8001041412353516,0.815234375
feddst,cifar10,0.8,21,results/logs/multiseed/cifar10/seed_21/splits/cifar10_split_seed21_clients5_alpha0p3_ref500.json,,2,0.0989,2.302650622558594,1,2.2085224523351648,24796,24796,49592,0.8000006452945124,123974,619872,conv1.weight:0.776620;conv2.weight:0.796115;conv3.weight:0.799981;fc1.weight:0.800104;fc2.weight:0.815234,0.7766203703703703,0.7961154513888888,0.7999810112847222,0.8001041412353516,0.815234375
feddst,cifar10,0.8,21,results/logs/multiseed/cifar10/seed_21/splits/cifar10_split_seed21_clients5_alpha0p3_ref500.json,,3,0.1269,2.302455764770508,1,2.2034016505251026,0,0,0,0.8000006452945124,123974,619872,conv1.weight:0.776620;conv2.weight:0.796115;conv3.weight:0.799981;fc1.weight:0.800104;fc2.weight:0.815234,0.7766203703703703,0.7961154513888888,0.7999810112847222,0.8001041412353516,0.815234375
feddst,cifar10,0.8,21,results/logs/multiseed/cifar10/seed_21/splits/cifar10_split_seed21_clients5_alpha0p3_ref500.json,,4,0.1,2.3021682346343995,1,2.176650949572072,24796,24796,49592,0.8000006452945124,123974,619872,conv1.weight:0.776620;conv2.weight:0.796115;conv3.weight:0.799981;fc1.weight:0.800104;fc2.weight:0.815234,0.7766203703703703,0.7961154513888888,0.7999810112847222,0.8001041412353516,0.815234375
feddst,cifar10,0.8,21,results/logs/multiseed/cifar10/seed_21/splits/cifar10_split_seed21_clients5_alpha0p3_ref500.json,,5,0.1154,2.2967965713500975,1,2.175200891725945,0,0,0,0.8000006452945124,123974,619872,conv1.weight:0.776620;conv2.weight:0.796115;conv3.weight:0.799981;fc1.weight:0.800104;fc2.weight:0.815234,0.7766203703703703,0.7961154513888888,0.7999810112847222,0.8001041412353516,0.815234375
feddst,cifar10,0.8,21,results/logs/multiseed/cifar10/seed_21/splits/cifar10_split_seed21_clients5_alpha0p3_ref500.json,,6,0.1331,2.2882162937164305,1,1.9836141426515097,24796,24796,49592,0.8000006452945124,123974,619872,conv1.weight:0.776620;conv2.weight:0.796115;conv3.weight:0.799981;fc1.weight:0.800104;fc2.weight:0.815234,0.7766203703703703,0.7961154513888888,0.7999810112847222,0.8001041412353516,0.815234375
feddst,cifar10,0.8,21,results/logs/multiseed/cifar10/seed_21/splits/cifar10_split_seed21_clients5_alpha0p3_ref500.json,,7,0.1341,2.365719704055786,1,1.7964739404374903,0,0,0,0.8000006452945124,123974,619872,conv1.weight:0.776620;conv2.weight:0.796115;conv3.weight:0.799981;fc1.weight:0.800104;fc2.weight:0.815234,0.7766203703703703,0.7961154513888888,0.7999810112847222,0.8001041412353516,0.815234375
feddst,cifar10,0.8,21,results/logs/multiseed/cifar10/seed_21/splits/cifar10_split_seed21_clients5_alpha0p3_ref500.json,,8,0.1398,2.3076639358520508,1,1.726925712664922,24796,24796,49592,0.8000006452945124,123974,619872,conv1.weight:0.776620;conv2.weight:0.796115;conv3.weight:0.799981;fc1.weight:0.800104;fc2.weight:0.815234,0.7766203703703703,0.7961154513888888,0.7999810112847222,0.8001041412353516,0.815234375
feddst,cifar10,0.8,21,results/logs/multiseed/cifar10/seed_21/splits/cifar10_split_seed21_clients5_alpha0p3_ref500.json,,9,0.1387,2.3949867485046386,1,1.71491070814807,0,0,0,0.8000006452945124,123974,619872,conv1.weight:0.776620;conv2.weight:0.796115;conv3.weight:0.799981;fc1.weight:0.800104;fc2.weight:0.815234,0.7766203703703703,0.7961154513888888,0.7999810112847222,0.8001041412353516,0.815234375
feddst,cifar10,0.8,21,results/logs/multiseed/cifar10/seed_21/splits/cifar10_split_seed21_clients5_alpha0p3_ref500.json,,10,0.1447,2.364654147720337,1,1.6993166840919343,24796,24796,49592,0.8000006452945124,123974,619872,conv1.weight:0.776620;conv2.weight:0.796115;conv3.weight:0.799981;fc1.weight:0.800104;fc2.weight:0.815234,0.7766203703703703,0.7961154513888888,0.7999810112847222,0.8001041412353516,0.815234375
